# Total de pares: 	144
# orden	tamaño	densidad	grado-promedio	diametro	radio	tamaño-clique-mas-grande	cliques-maximales	alcance-global	agrupamiento	transitividad	modularidad	dependencia	comunidades	>	[1, 0] = real ; [0, 1] = aleatoria
424	4210	0.023473393104063517	9.929245283018869	4	3	8	2637	0.15774972195675319	0.12358806729149495	0.09466952741863575	0.16941398147577622363707188012357390099212489784916	0.0001297447	178	>	1	0
500	4869	0.01951503006012024	9.738	4	3	8	3168	0.04204400785539014	0.11092309170537228	0.08564469142451468	0.1692402247309146675280786065827741785836791301228	0.0001099387	234	>	1	0
500	5000	0.02004008016032064	10.0	4	3	7	3262	0.0921000317267802	0.10586604963741605	0.07714208850827244	0.13321874030111108795639115496361119514948268368774	0.0001106735	219	>	1	0
500	5630	0.02256513026052104	11.26	3	3	8	3875	0.0	0.05078515675120254	0.05489416355867315	0.12953734345467831749820039366208374543480882858648	0.0001099461	295	>	1	0
500	5660	0.022685370741482965	11.32	4	3	8	3928	0.029983815326042645	0.09677909260575751	0.08701563562202583	0.11153265116704887618662853103635378149150518271114	9.25688e-05	209	>	1	0
500	5661	0.02268937875751503	11.322	4	3	9	3742	0.01402404006409613	0.09609344705871155	0.08368498152480486	0.14943077053777752125781661933738311553932635708773	0.0001011579	238	>	1	0
500	5847	0.023434869739478958	11.694	4	3	8	3955	0.005979895663069642	0.07675547233504568	0.07613168724279835	0.1847558065951369687518248176801073209431962523973	0.0001018615	259	>	1	0
500	6011	0.024092184368737474	12.022	4	3	7	4106	0.012024048096192385	0.09512928779818786	0.08555651457491467	0.15012180610897661027186414749141064906736919175169	9.85762e-05	287	>	1	0
424	4210	0.023473393104063517	9.929245283018869	4	3	4	2901	0.0	0.024165785249576723	0.024112785610111813	0.069112187649604270243857743785689258320571417966589	0.0001430039	220	>	0	1
500	6034	0.02418436873747495	12.068	4	3	7	4350	0.006003991951839639	0.057879596883366385	0.05634596422031272	0.10856025925935766002858551834896451771305497838301	9.64641e-05	312	>	1	0
500	6860	0.02749498997995992	13.72	4	3	9	5249	0.0438070529837234	0.12473335223541353	0.09040097490098661	0.12725958403780328000926397147606400487640325709594	8.17641e-05	238	>	1	0
500	6697	0.026841683366733468	13.394	4	3	8	5460	0.02200392769506928	0.07838647753641619	0.05809935948942813	0.075076268615816434840162832401544204640542470950394	8.48075e-05	282	>	1	0
500	6726	0.026957915831663327	13.452	4	3	8	5135	0.011971839470524135	0.0834675774332776	0.075807346742864	0.08969464310564281436916332308161066580442690770913	8.77243e-05	301	>	1	0
500	7156	0.028681362725450903	14.312	4	3	9	5210	0.018028040048031938	0.11276030396404238	0.0909096382640528	0.21051587977446086200485552289109968947471641110729	8.08624e-05	194	>	1	0
500	7211	0.028901803607214428	14.422	4	3	9	5621	0.07814024843273669	0.08328821882645289	0.07440142713923453	0.078845906711714712595850633523428519938467007430037	6.99709e-05	256	>	1	0
500	7481	0.029983967935871745	14.962	3	3	9	5690	0.009971847502620385	0.08705400065642181	0.08167818538511841	0.19413904034735589261782436579768968811642410426873	8.21104e-05	227	>	1	0
500	7350	0.029458917835671342	14.7	3	3	9	5904	0.002004008016032064	0.07216235094712009	0.0721417629856566	0.10787843232040272152184156052052841320720111367426	8.17675e-05	290	>	1	0
500	7857	0.031490981963927855	15.714	4	3	9	6183	0.00598391171119803	0.09367490416861861	0.08315363143779761	0.12927007790374280256460657538157172553564206856786	6.92943e-05	200	>	1	0
500	7666	0.03072545090180361	15.332	3	3	9	5892	0.0020040080160320657	0.06868220058729148	0.0681888534474637	0.13246434391465779718459690773917009691417822830319	7.94712e-05	267	>	1	0
500	7616	0.0305250501002004	15.232	3	3	8	5882	0.0	0.05884402672670267	0.05590986135329911	0.07416728849842496329157429627858988419258806444629	7.70948e-05	334	>	1	0
500	8260	0.0331062124248497	16.52	3	3	10	6603	0.0	0.05411788205504133	0.056210049440433583	0.16429570594893123695675302286429147877476362244919	6.9139e-05	267	>	1	0
500	8346	0.033450901803607214	16.692	4	3	10	7966	0.01599591969510163	0.10773891888732937	0.07689389754354951	0.029157709997257518162090212138154360015162480558022	6.08084e-05	365	>	1	0
500	7944	0.03183967935871743	15.888	3	3	8	6455	0.0	0.05739677478668991	0.05911339373596144	0.087740723476835738987548564526545309316049152830769	7.54378e-05	316	>	1	0
500	8147	0.032653306613226456	16.294	3	3	10	6473	0.0	0.059427777447130244	0.05675287356321839	0.13739297061768131004177056358004934775673902079964	7.16732e-05	269	>	1	0
424	4210	0.023473393104063517	9.929245283018869	4	3	7	3466	0.7075599818922582	0.03195755289803348	0.03282434239857334	0.14254888174704461042834928492896145202587575663372	0.0001341267	204	>	0	1
500	8652	0.03467735470941884	17.304	3	3	10	7410	0.0	0.060719428487664144	0.0603750762248458	0.073974959917879770835463485246885681250200984258139	7.19174e-05	260	>	1	0
500	4869	0.01951503006012024	9.738	4	3	4	3504	0.0	0.018668365432796492	0.019159535061949163	0.0623662004315599169280330439001510403475749071792	0.0001290758	278	>	0	1
500	9002	0.036080160320641284	18.004	3	3	9	8057	0.004003999983935812	0.06672789674625193	0.06410093083299362	0.094197954402884323122917917472114375986655274712857	6.47114e-05	333	>	1	0
500	5000	0.02004008016032064	10.0	4	3	4	3603	0.0	0.018771441814368916	0.01895107977082415	0.052344354292393176436517230221204673069156571909268	0.0001161385	314	>	0	1
500	10023	0.040172344689378754	20.046	3	2	8	17777	0.0	0.13462052554128612	0.032686022957461175	0.01937224103700379475457773107775012587987385448595	5.07614e-05	360	>	1	0
500	10457	0.04191182364729459	20.914	3	2	10	11812	0.005999975903711342	0.09099493343843085	0.06690266912514993	0.039328344819831833215466984910360864239316095249208	5.03129e-05	283	>	1	0
500	5630	0.02256513026052104	11.26	3	3	4	3812	0.0	0.023444505253891076	0.02336359897497548	0.056060015148085887140231616673670055153472337725464	0.0001117568	282	>	0	1
500	5660	0.022685370741482965	11.32	3	3	4	3869	0.0	0.021999957641768375	0.02152997586887712	0.060920858023309496579987493673859178417695389084531	0.0001213659	279	>	0	1
500	5661	0.02268937875751503	11.322	3	3	4	3854	0.0	0.022688939881898885	0.022271646124857134	0.05399113471645402492707481915271494189908866993026	0.0001114239	287	>	0	1
500	5847	0.023434869739478958	11.694	3	3	4	4005	0.0	0.022895975041666745	0.023445269993564617	0.05716045816095382785302423928378368331843388393071	0.000109281	265	>	0	1
500	6011	0.024092184368737474	12.022	3	3	4	3984	0.0	0.02479103926614058	0.024777477050140908	0.048226169616721283274833674953280952740144796768827	0.0001028079	271	>	0	1
500	6034	0.02418436873747495	12.068	3	3	4	4064	0.0	0.02399438758060048	0.024122927796442144	0.05411965654219541864955095752888911839133923541225	0.0001022744	265	>	0	1
500	11795	0.047274549098196395	23.59	3	2	10	12979	0.0020040080160320657	0.06315840649803875	0.06160220283589387	0.042994351405823410520399207677095913607178899517738	4.68861e-05	281	>	1	0
500	6726	0.026957915831663327	13.452	3	3	4	4563	0.0	0.026155043849480506	0.026211322585625123	0.043368904720884024639784792119055923731217540604146	9.27713e-05	254	>	0	1
500	4869	0.01951503006012024	9.738	4	3	8	3927	0.5728611531680596	0.03062389643894328	0.032473255159245026	0.11060566065018838689542345606203690202651590510678	0.0001116608	280	>	0	1
500	6697	0.026841683366733468	13.394	3	3	4	4544	0.0	0.026699462526633043	0.027053681497254286	0.044414589709112785056652681499221060377552098323203	9.64084e-05	295	>	0	1
500	6860	0.02749498997995992	13.72	3	3	4	4760	0.0	0.028337565972629025	0.02850923763007008	0.03728031395609536318033880780402023768891947378141	8.68478e-05	296	>	0	1
500	7156	0.028681362725450903	14.312	3	3	4	4949	0.0	0.02889541910356208	0.028376366414606433	0.042421020833547015317386218782177716220978995972467	8.40248e-05	262	>	0	1
500	5000	0.02004008016032064	10.0	4	3	7	4303	0.6855916241300244	0.020627677932800497	0.021958929292023494	0.094579051768644357783780373122176860985865992162578	0.0001066084	266	>	0	1
500	7211	0.028901803607214428	14.422	3	3	4	5024	0.0	0.028931506911954105	0.029378125848098322	0.052466314210012371067849654135501246724650374530387	8.75203e-05	248	>	0	1
500	7481	0.029983967935871745	14.962	3	3	4	5246	0.0	0.029974583608576282	0.029916586461341033	0.033566412701720412988771272557422128119885363204088	8.04072e-05	304	>	0	1
500	7350	0.029458917835671342	14.7	3	3	4	5139	0.0	0.029390991709727077	0.02981846415498946	0.04923297062867648930404878282418256679509716953554	8.78657e-05	256	>	0	1
500	7666	0.03072545090180361	15.332	3	3	4	5499	0.0	0.030893007450614005	0.031166117359247052	0.050859528732932384486587240257372672259236073848722	8.42576e-05	266	>	0	1
500	7616	0.0305250501002004	15.232	3	3	4	5417	0.0	0.030322066211657308	0.02978524904545533	0.039576337085622569078821017412086606512196399894144	8.22293e-05	281	>	0	1
500	7002	0.028064128256513027	14.004	4	3	9	5293	0.03693157858803776	0.09965895081349742	0.08990262674557593	0.090519268263187727381651773242200443884318693547829	7.37645e-05	288	>	1	0
500	7857	0.031490981963927855	15.714	3	3	4	5649	0.0	0.03199393531906983	0.03239505369345916	0.031535350894790293739355593574883685039418612013841	7.88284e-05	322	>	0	1
500	5630	0.02256513026052104	11.26	4	3	9	4062	0.07168645909052591	0.05372604517426236	0.061056635463235115	0.18269654675014376513967702670339275313094526912266	0.000101334	199	>	0	1
500	5660	0.022685370741482965	11.32	4	3	9	4361	0.21822803924482398	0.04272484989420867	0.04309581196052984	0.16187972289028134491832083480474254608456804706339	0.0001005182	238	>	0	1
500	5661	0.02268937875751503	11.322	4	3	8	4225	0.12030473773197642	0.043256179929254145	0.04349869908389269	0.1794318541037276026989898646539511667718792465403	0.0001009379	194	>	0	1
500	7944	0.03183967935871743	15.888	3	3	4	5786	0.0	0.03238375338159493	0.0322316675935489	0.039953785756753624093898076931730878873845682303544	7.92027e-05	263	>	0	1
500	8260	0.0331062124248497	16.52	3	3	4	6140	0.0	0.03303863961093433	0.03286468004833908	0.047157144586091694115391285547241526881765118284645	8.19076e-05	272	>	0	1
500	8147	0.032653306613226456	16.294	3	3	4	5981	0.0	0.03330495946679831	0.033253870062464164	0.041779281180250129439473309190103634983658255769924	7.50533e-05	235	>	0	1
500	5847	0.023434869739478958	11.694	4	3	7	4436	0.003987935791422532	0.043447411663164126	0.047888360116789666	0.19676382977032307240066731155075540057178095343263	9.3683e-05	127	>	0	1
500	8346	0.033450901803607214	16.692	3	3	4	6282	0.0	0.03349934489975366	0.033418727152356005	0.04663839513719400932089647701018459662737716744055	8.00139e-05	261	>	0	1
500	6011	0.024092184368737474	12.022	4	3	7	4640	0.10868631049674432	0.039583305023872306	0.03881085958648829	0.12994808189899415735193232570195718528377202864015	9.25707e-05	270	>	0	1
500	6034	0.02418436873747495	12.068	4	3	7	4459	0.006003991951839628	0.04875312131591686	0.052894773911818564	0.17124143719723417186011181745837739003676854349442	9.68523e-05	210	>	0	1
500	8652	0.03467735470941884	17.304	3	3	5	6596	0.0	0.034376512391493246	0.03422772848686595	0.035926780618058446778451287122507801944600487900818	7.12411e-05	271	>	0	1
500	9002	0.036080160320641284	18.004	3	3	5	7166	0.0	0.03568392672049431	0.03584756931186954	0.035702546646776253345180034025628964222431191660743	7.30068e-05	237	>	0	1
500	6740	0.027014028056112225	13.48	4	3	8	5126	0.10372649105826912	0.0882720937185106	0.08338137573201444	0.15150797467387089536148790709106395557647386800537	7.9701e-05	177	>	1	0
500	6697	0.026841683366733468	13.394	4	3	11	5611	0.5911582684406891	0.039063708451371346	0.04349847333501687	0.05564234123713387734887072115630695768217336960199	7.87661e-05	322	>	0	1
500	6726	0.026957915831663327	13.452	4	3	8	5166	0.18083461512202822	0.05043003948206543	0.050203242886498974	0.08384617324232607537832398140408950782249243935103	7.94317e-05	295	>	0	1
