Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
GATA3	ESR1	0.994600	0.994600	0.000000	0.843656	3	unknown
SOX11	ESR1	0.112600	0.112600	0.000000	0.713144	3	unknown
ZNF238	ESR1	0.180800	0.180800	0.000000	0.592920	3	unknown
XBP1	ESR1	0.348300	0.348300	0.000000	0.663508	3	unknown
SPDEF	ESR1	0.275600	0.275600	0.000000	0.530479	3	unknown
FOXA1	ESR1	0.225500	0.225500	0.000000	0.838137	3	unknown
ESR1	EGR3	0.071000	0.071000	0.000000	0.669014	3	unknown
PBX1	ESR1	0.061800	0.061800	0.000000	0.567961	3	unknown
LASS6	ESR1	0.077800	0.077800	0.000000	0.745501	3	unknown
AR	ESR1	0.191100	0.191100	0.000000	0.930403	3	unknown
ESR1	ARNT2	0.448100	0.448100	0.000000	0.783977	3	unknown
CREBL2	ESR1	0.089100	0.089100	0.000000	0.629630	3	unknown
ESR1	LMO4	0.169200	0.169200	0.000000	0.663121	3	unknown
ZNF91	ESR1	0.116800	0.116800	0.000000	0.538527	3	unknown
ESR1	BTG2	0.331900	0.331900	0.000000	0.905393	3	unknown
ESR1	PCGF2	0.099900	0.099900	0.000000	0.683684	3	unknown
TCEAL1	ESR1	0.230100	0.230100	0.000000	0.707953	3	unknown
YBX1	ESR1	0.372000	0.372000	0.000000	0.519624	3	unknown
ESR1	SREBF1	0.237400	0.237400	0.000000	0.724516	3	unknown
ESR1	HIF1A	0.092400	0.092400	0.000000	0.974026	3	unknown
ESR1	DLX2	0.057700	0.057700	0.000000	0.691508	3	unknown
ESR1	RB1	0.121100	0.121100	0.000000	0.905037	3	unknown
ESR1	MEIS3P1	0.254400	0.254400	0.000000	0.834906	3	unknown
PGR	ESR1	0.091300	0.091300	0.000000	0.668127	3	unknown
TCF3	ESR1	0.057200	0.057200	0.000000	0.713287	3	unknown
ESR1	ZKSCAN1	0.065300	0.065300	0.000000	0.728943	3	unknown
ESR1	BCL11B	0.073700	0.073700	0.000000	0.993216	3	unknown
ESR1	HEY2	0.089700	0.089700	0.000000	0.984392	3	unknown
ESR1	BRD8	0.172200	0.172200	0.000000	0.621370	3	unknown
ESR1	MSL3	0.261200	0.261200	0.000000	0.780628	3	unknown
ESR1	NFIC	0.090000	0.090000	0.000000	0.756667	3	unknown
ESR1	TULP4	0.148700	0.148700	0.000000	0.967720	3	unknown
ESR1	NCOR1	0.109400	0.109400	0.000000	0.805302	3	unknown
ESR1	ZNF263	0.136900	0.136900	0.000000	0.938641	3	unknown
ESR1	RARB	0.053400	0.053400	0.000000	0.739700	3	unknown
