Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
AATF	BATF	0.080600	0.080600	0.000000	0.942928	3	unknown
ELF1	AATF	0.906700	0.906700	0.000000	0.896548	3	unknown
KLF9	AATF	0.492400	0.492400	0.000000	0.637693	3	unknown
AATF	NFKB2	0.617300	0.617300	0.000000	0.974243	3	unknown
AATF	NFXL1	0.175600	0.175600	0.000000	0.912301	3	unknown
AATF	POU2F1	0.808700	0.808700	0.000000	0.836404	3	unknown
AATF	RFX1	0.490800	0.490800	0.000000	0.968419	3	unknown
SMAD4	AATF	0.073300	0.073300	0.000000	0.967258	3	unknown
AATF	SOLH	0.057900	0.057900	0.000000	0.905009	3	unknown
AATF	SP140	0.126300	0.126300	0.000000	0.968329	3	unknown
SP3	AATF	0.533400	0.533400	0.000000	0.929134	3	unknown
AATF	TAF5L	0.092500	0.092500	0.000000	0.783784	3	unknown
AATF	TBX19	0.200600	0.200600	0.000000	0.982054	3	unknown
AATF	TRIM28	0.081100	0.081100	0.000000	0.679408	3	unknown
UBP1	AATF	0.164100	0.164100	0.000000	0.843388	3	unknown
AATF	VAV1	0.770200	0.770200	0.000000	0.828746	3	unknown
AATF	ZBTB17	0.968100	0.968100	0.000000	0.947319	3	unknown
AATF	ZNF148	0.133400	0.133400	0.000000	0.930285	3	unknown
ZRANB2	AATF	0.141900	0.141900	0.000000	0.847780	3	unknown
ADNP	ARNT	0.132600	0.132600	0.000000	0.908748	3	unknown
ADNP	ATF4	0.085100	0.085100	0.000000	0.952996	3	unknown
ADNP	ATF5	0.083700	0.083700	0.000000	0.929510	3	unknown
BTAF1	ADNP	0.361700	0.361700	0.000000	0.531656	3	unknown
ADNP	CIR1	0.182300	0.182300	0.000000	0.993966	3	unknown
ADNP	CITED2	0.303300	0.303300	0.000000	0.928454	3	unknown
CNOT7	ADNP	0.055100	0.055100	0.000000	0.974592	3	unknown
ADNP	FLI1	0.796700	0.796700	0.000000	0.834568	3	unknown
ADNP	FOXJ3	0.834800	0.834800	0.000000	0.851581	3	unknown
HDAC2	ADNP	0.919600	0.919600	0.000000	0.514463	3	unknown
ADNP	HHEX	0.447800	0.447800	0.000000	0.956900	3	unknown
ADNP	MYC	0.584200	0.584200	0.000000	0.980144	3	unknown
NFE2L2	ADNP	0.503100	0.503100	0.000000	0.643212	3	unknown
ADNP	NFX1	0.084500	0.084500	0.000000	0.937278	3	unknown
ADNP	NFXL1	0.110600	0.110600	0.000000	0.947559	3	unknown
NPAT	ADNP	0.059600	0.059600	0.000000	0.879195	3	unknown
ADNP	PRDM1	0.431300	0.431300	0.000000	0.934153	3	unknown
ADNP	PURA	0.928000	0.928000	0.000000	0.524677	3	unknown
SMAD4	ADNP	0.176000	0.176000	0.000000	0.960795	3	unknown
SP3	ADNP	0.472700	0.472700	0.000000	0.775122	3	unknown
ADNP	SP4	0.681000	0.681000	0.000000	0.772540	3	unknown
ADNP	USF1	0.069000	0.069000	0.000000	0.994203	3	unknown
ADNP	ZC3H8	0.067400	0.067400	0.000000	0.916914	3	unknown
ADNP	ZFP36L1	0.485400	0.485400	0.000000	0.770499	3	unknown
ADNP	ZNF274	0.360900	0.360900	0.000000	0.956498	3	unknown
ZRANB2	ADNP	0.104100	0.104100	0.000000	0.950048	3	unknown
CNOT7	ADNP2	0.646600	0.646600	0.000000	0.920662	3	unknown
ETS1	ADNP2	0.162000	0.162000	0.000000	0.879630	3	unknown
ADNP2	ETV6	0.376800	0.376800	0.000000	0.891985	3	unknown
FOSL2	ADNP2	0.067400	0.067400	0.000000	0.630564	3	unknown
ADNP2	HMG20A	0.376600	0.376600	0.000000	0.728359	3	unknown
ADNP2	KLF11	0.142700	0.142700	0.000000	0.730203	3	unknown
KLF12	ADNP2	0.239500	0.239500	0.000000	0.663466	3	unknown
ADNP2	NFATC1	0.144400	0.144400	0.000000	0.711219	3	unknown
ADNP2	NFIC	0.124600	0.124600	0.000000	0.947833	3	unknown
ADNP2	NFKB2	0.212000	0.212000	0.000000	0.896698	3	unknown
NPAT	ADNP2	0.142400	0.142400	0.000000	0.886236	3	unknown
ADNP2	NR2C1	0.067000	0.067000	0.000000	0.892537	3	unknown
ADNP2	PBX3	0.059200	0.059200	0.000000	0.616554	3	unknown
ADNP2	PFDN1	0.285300	0.285300	0.000000	0.636172	3	unknown
RCAN1	ADNP2	0.101500	0.101500	0.000000	0.835468	3	unknown
RORA	ADNP2	0.105800	0.105800	0.000000	0.706049	3	unknown
STRN3	ADNP2	0.433100	0.433100	0.000000	0.833064	3	unknown
ADNP2	TFE3	0.086600	0.086600	0.000000	0.500000	3	unknown
ADNP2	TGIF1	0.090700	0.090700	0.000000	0.887541	3	unknown
UBP1	ADNP2	0.821400	0.821400	0.000000	0.906623	3	unknown
ADNP2	VAV1	0.078800	0.078800	0.000000	0.835025	3	unknown
ADNP2	ZSCAN21	0.168100	0.168100	0.000000	0.929804	3	unknown
ARNTL	AFF4	0.983600	0.983600	0.000000	0.503558	3	unknown
DMTF1	AFF4	0.341900	0.341900	0.000000	0.781515	3	unknown
AFF4	DRAP1	0.138500	0.138500	0.000000	0.989892	3	unknown
AFF4	FBXW7	0.078000	0.078000	0.000000	0.947436	3	unknown
FOXJ3	AFF4	0.797700	0.797700	0.000000	0.739376	3	unknown
AFF4	HNRNPK	0.627400	0.627400	0.000000	0.907874	3	unknown
AFF4	IRF3	0.154300	0.154300	0.000000	0.836682	3	unknown
AFF4	JUND	0.127300	0.127300	0.000000	0.909662	3	unknown
AFF4	KLF4	0.070500	0.070500	0.000000	0.896454	3	unknown
AFF4	NFYA	0.590800	0.590800	0.000000	0.792993	3	unknown
AFF4	PA2G4	0.150900	0.150900	0.000000	0.856196	3	unknown
PURB	AFF4	0.235400	0.235400	0.000000	0.842821	3	unknown
AFF4	RFXANK	0.324500	0.324500	0.000000	0.983359	3	unknown
SMAD4	AFF4	0.506200	0.506200	0.000000	0.988345	3	unknown
TFAM	AFF4	0.118500	0.118500	0.000000	0.717300	3	unknown
AFF4	TFCP2	0.449600	0.449600	0.000000	0.906361	3	unknown
AFF4	TRIM22	0.740500	0.740500	0.000000	0.781094	3	unknown
AFF4	TRPS1	0.061300	0.061300	0.000000	0.928222	3	unknown
AFF4	TSC22D2	0.575100	0.575100	0.000000	0.816901	3	unknown
ZEB2	AFF4	0.082300	0.082300	0.000000	0.873633	3	unknown
AFF4	ZKSCAN4	0.244100	0.244100	0.000000	0.857435	3	unknown
AFF4	ZNF193	0.376500	0.376500	0.000000	0.868526	3	unknown
AFF4	ZSCAN21	0.190400	0.190400	0.000000	0.837710	3	unknown
ARID4A	AHCTF1	0.234200	0.234200	0.000000	0.726302	3	unknown
ARNTL	AHCTF1	0.179300	0.179300	0.000000	0.849414	3	unknown
BCL6	AHCTF1	0.526200	0.526200	0.000000	0.962372	3	unknown
AHCTF1	C5orf41	0.220700	0.220700	0.000000	0.751246	3	unknown
CBL	AHCTF1	0.175700	0.175700	0.000000	0.927149	3	unknown
AHCTF1	CREB1	0.200800	0.200800	0.000000	0.632470	3	unknown
CREB5	AHCTF1	0.074900	0.074900	0.000000	0.918558	3	unknown
DDIT3	AHCTF1	0.283000	0.283000	0.000000	0.808127	3	unknown
DRAP1	AHCTF1	0.109600	0.109600	0.000000	0.821168	3	unknown
AHCTF1	ETV3	0.279400	0.279400	0.000000	0.502863	3	unknown
HCFC1	AHCTF1	0.588800	0.588800	0.000000	0.922045	3	unknown
HNRNPK	AHCTF1	0.406500	0.406500	0.000000	0.786716	3	unknown
AHCTF1	KDM5B	0.460500	0.460500	0.000000	0.748534	3	unknown
MTA1	AHCTF1	0.069200	0.069200	0.000000	0.763006	3	unknown
NR2C2	AHCTF1	0.118800	0.118800	0.000000	0.533670	3	unknown
AHCTF1	PHF1	0.064200	0.064200	0.000000	0.833333	3	unknown
RBPJ	AHCTF1	0.983000	0.983000	0.000000	0.596338	3	unknown
RERE	AHCTF1	0.083000	0.083000	0.000000	0.921687	3	unknown
STAT3	AHCTF1	0.061500	0.061500	0.000000	0.938211	3	unknown
SUPT4H1	AHCTF1	0.110800	0.110800	0.000000	0.545126	3	unknown
AHCTF1	TCF20	0.315900	0.315900	0.000000	0.619816	3	unknown
ZKSCAN1	AHCTF1	0.105700	0.105700	0.000000	0.676443	3	unknown
ZNF217	AHCTF1	0.234300	0.234300	0.000000	0.966283	3	unknown
ZNF281	AHCTF1	0.054900	0.054900	0.000000	0.978142	3	unknown
AHR	ATF4	0.574200	0.574200	0.000000	0.679902	3	unknown
AHR	CIR1	0.126900	0.126900	0.000000	0.942474	3	unknown
AHR	CLOCK	0.428400	0.428400	0.000000	0.553455	3	unknown
CNBP	AHR	0.312100	0.312100	0.000000	0.907401	3	unknown
AHR	E2F6	0.087600	0.087600	0.000000	0.982877	3	unknown
AHR	EDF1	0.516400	0.516400	0.000000	0.747870	3	unknown
AHR	HCFC1	0.268200	0.268200	0.000000	0.851230	3	unknown
AHR	HMBOX1	0.247400	0.247400	0.000000	0.842361	3	unknown
AHR	IRF4	0.069400	0.069400	0.000000	0.906340	3	unknown
AHR	NFATC1	0.879500	0.879500	0.000000	0.699829	3	unknown
AHR	NKX3-1	0.146200	0.146200	0.000000	0.987004	3	unknown
PBX3	AHR	0.138100	0.138100	0.000000	0.732802	3	unknown
AHR	RAX2	1.000000	1.000000	0.000000	0.504100	3	unknown
AHR	TAF12	0.077700	0.077700	0.000000	0.758044	3	unknown
AHR	TCF20	0.125300	0.125300	0.000000	0.964884	3	unknown
AHR	THRA	0.131300	0.131300	0.000000	0.885758	3	unknown
AHR	ZBTB48	0.070400	0.070400	0.000000	0.508523	3	unknown
AHR	ZFP42	0.997900	0.997900	0.000000	0.899790	3	unknown
AHR	ZNF3	0.340700	0.340700	0.000000	0.571177	3	unknown
AHR	ZNF91	0.502500	0.502500	0.000000	0.683383	3	unknown
ATF6B	ALX3	0.107900	0.107900	0.000000	0.898054	3	unknown
ALX3	C11orf9	0.194800	0.194800	0.000000	0.969713	3	unknown
CBFA2T2	ALX3	0.505200	0.505200	0.000000	0.711599	3	unknown
ALX3	ELF5	0.915200	0.915200	0.000000	0.839598	3	unknown
ALX3	ESR2	0.395000	0.395000	0.000000	0.820000	3	unknown
ALX3	FOXH1	0.566300	0.566300	0.000000	0.874978	3	unknown
ALX3	FOXP3	0.118800	0.118800	0.000000	0.856902	3	unknown
ALX3	GTF2IRD1	0.161900	0.161900	0.000000	0.951822	3	unknown
ALX3	IRF5	0.058900	0.058900	0.000000	0.988115	3	unknown
IRX1	ALX3	0.068500	0.068500	0.000000	0.989781	3	unknown
ALX3	LHX6	0.219900	0.219900	0.000000	0.936335	3	unknown
ALX3	MYBL2	0.122100	0.122100	0.000000	0.973792	3	unknown
ALX3	PDX1	0.179200	0.179200	0.000000	0.938058	3	unknown
PKNOX1	ALX3	0.891600	0.891600	0.000000	0.790938	3	unknown
ALX3	RELA	0.076300	0.076300	0.000000	0.930537	3	unknown
RFX3	ALX3	0.408400	0.408400	0.000000	0.994123	3	unknown
ALX3	TAL1	0.223600	0.223600	0.000000	0.860018	3	unknown
TBX1	ALX3	0.268800	0.268800	0.000000	0.962798	3	unknown
ALX3	TBX3	0.410200	0.410200	0.000000	0.923940	3	unknown
ALX3	THRB	0.350500	0.350500	0.000000	0.940086	3	unknown
ALX3	ZKSCAN3	0.061400	0.061400	0.000000	0.947883	3	unknown
ARID3A	CBFA2T3	0.080000	0.080000	0.000000	0.948750	3	unknown
ARID3A	CEBPA	0.511200	0.511200	0.000000	0.934272	3	unknown
CEBPB	ARID3A	0.458300	0.458300	0.000000	0.821296	3	unknown
ARID3A	CEBPD	0.220900	0.220900	0.000000	0.865550	3	unknown
CSRNP1	ARID3A	0.055400	0.055400	0.000000	0.577617	3	unknown
ARID3A	CUX1	0.696500	0.696500	0.000000	0.941852	3	unknown
ERF	ARID3A	0.220400	0.220400	0.000000	0.525862	3	unknown
ARID3A	ESRRA	0.143100	0.143100	0.000000	0.993012	3	unknown
ARID3A	GAS7	0.095000	0.095000	0.000000	0.777895	3	unknown
ARID3A	HCLS1	0.080900	0.080900	0.000000	0.967862	3	unknown
ARID3A	HSF2	0.080600	0.080600	0.000000	0.957816	3	unknown
ARID3A	KLF6	0.418000	0.418000	0.000000	0.939234	3	unknown
MNT	ARID3A	0.184800	0.184800	0.000000	0.932359	3	unknown
ARID3A	MSRB2	0.127300	0.127300	0.000000	0.963865	3	unknown
ARID3A	MTF1	0.745900	0.745900	0.000000	0.766725	3	unknown
ARID3A	NFYC	0.075400	0.075400	0.000000	0.702918	3	unknown
ARID3A	NME2	0.250600	0.250600	0.000000	0.926576	3	unknown
ARID3A	PBX2	0.521700	0.521700	0.000000	0.629289	3	unknown
ARID3A	PTTG1	0.096700	0.096700	0.000000	0.989659	3	unknown
