Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
CCNB2	ABCF1	0.117100	0.117100	0.000000	0.901793	3	unknown	nan/nan/nan
ABCF1	CCND3	0.266900	0.266900	0.000000	0.953166	3	unknown	nan/nan/nan
CDKN2A	ABCF1	0.505300	0.505300	0.000000	0.601425	3	unknown	nan/nan/nan
ABCF1	CREB3	0.524000	0.524000	0.000000	0.574237	3	unknown	nan/nan/nan
ABCF1	DNAJA1	0.502100	0.502100	0.000000	0.609440	3	unknown	nan/nan/nan
ABCF1	DNM3	0.078100	0.078100	0.000000	0.951344	3	unknown	nan/nan/nan
ABCF1	E2F3	0.317500	0.317500	0.000000	0.622362	3	unknown	nan/nan/nan
ABCF1	E2F5	0.138500	0.138500	0.000000	0.659928	3	unknown	nan/nan/nan
ABCF1	EFEMP1	0.186300	0.186300	0.000000	0.550725	3	unknown	nan/nan/nan
EIF2C2	ABCF1	0.497200	0.497200	0.000000	0.826026	3	unknown	nan/nan/nan
ABCF1	EMG1	0.123400	0.123400	0.000000	0.590762	3	unknown	nan/nan/nan
ABCF1	FZD6	0.068800	0.068800	0.000000	0.982558	3	unknown	nan/nan/nan
ABCF1	GNG10	0.218800	0.218800	0.000000	0.935558	3	unknown	nan/nan/nan
GULP1	ABCF1	0.192300	0.192300	0.000000	0.560582	3	unknown	nan/nan/nan
ABCF1	ITPR1	0.216200	0.216200	0.000000	0.766883	3	unknown	nan/nan/nan
ABCF1	ITPR3	0.051300	0.051300	0.000000	0.867446	3	unknown	nan/nan/nan
ABCF1	KLK5	0.059600	0.059600	0.000000	0.828859	3	unknown	nan/nan/nan
ABCF1	LAMB2	0.088900	0.088900	0.000000	0.826772	3	unknown	nan/nan/nan
ABCF1	NRIP1	0.174000	0.174000	0.000000	0.618391	3	unknown	nan/nan/nan
ABCF1	PLK1	0.056300	0.056300	0.000000	0.834813	3	unknown	nan/nan/nan
ABCF1	POP1	0.152300	0.152300	0.000000	0.939593	3	unknown	nan/nan/nan
ABCF1	PRKX	0.293700	0.293700	0.000000	0.535240	3	unknown	nan/nan/nan
ABCF1	PROCR	0.110800	0.110800	0.000000	0.962996	3	unknown	nan/nan/nan
ABCF1	PRPF4B	0.156600	0.156600	0.000000	0.882503	3	unknown	nan/nan/nan
ABCF1	PTPLA	0.072700	0.072700	0.000000	0.990371	3	unknown	nan/nan/nan
ABCF1	RNF138	0.050700	0.050700	0.000000	0.887574	3	unknown	nan/nan/nan
ABCF1	RNF5	0.165000	0.165000	0.000000	0.633333	3	unknown	nan/nan/nan
ABCF1	RPS16	0.051400	0.051400	0.000000	0.955253	3	unknown	nan/nan/nan
ABCF1	RRP9	0.076800	0.076800	0.000000	0.930990	3	unknown	nan/nan/nan
ABCF1	SEH1L	0.069100	0.069100	0.000000	0.958032	3	unknown	nan/nan/nan
ABCF1	TAGLN2	0.639400	0.639400	0.000000	0.557554	3	unknown	nan/nan/nan
TCEB1	ABCF1	0.062100	0.062100	0.000000	0.626409	3	unknown	nan/nan/nan
ABCF1	TCF7L1	0.055300	0.055300	0.000000	0.983725	3	unknown	nan/nan/nan
