Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ZNF238	TFAP2B	0.103200	0.103200	0.000000	0.839147	3	unknown
TFAP2B	DLX2	0.078100	0.078100	0.000000	0.829706	3	unknown
AR	TFAP2B	0.091800	0.091800	0.000000	0.941176	3	unknown
HOXB5	TFAP2B	0.072700	0.072700	0.000000	0.529574	3	unknown
TFAP2B	SIX1	0.129700	0.129700	0.000000	0.748651	3	unknown
POU1F1	TFAP2B	0.143400	0.143400	0.000000	0.751046	3	unknown
TCF7L2	TFAP2B	0.295400	0.295400	0.000000	0.865267	3	unknown
TFAP2B	BCL6	0.101800	0.101800	0.000000	0.665029	3	unknown
PKNOX1	TFAP2B	0.088700	0.088700	0.000000	0.898534	3	unknown
TFAP2B	NR1I3	0.167100	0.167100	0.000000	0.828247	3	unknown
ZNF268	TFAP2B	0.052300	0.052300	0.000000	0.913958	3	unknown
TFAP2B	MYCN	0.490900	0.490900	0.000000	0.676716	3	unknown
TFAP2B	ZNF274	0.079000	0.079000	0.000000	0.768354	3	unknown
MYC	TFAP2B	0.247000	0.247000	0.000000	0.677328	3	unknown
BATF	TFAP2B	0.188300	0.188300	0.000000	0.805629	3	unknown
VTN	TFAP2B	0.051800	0.051800	0.000000	0.899614	3	unknown
MYCL1	TFAP2B	0.190400	0.190400	0.000000	0.991597	3	unknown
TFAP2B	ZNF37A	0.054400	0.054400	0.000000	0.946691	3	unknown
ZFP36L2	TFAP2B	0.344700	0.344700	0.000000	0.756600	3	unknown
TFAP2B	E2F1	0.095200	0.095200	0.000000	0.982143	3	unknown
FOXM1	TFAP2B	0.088200	0.088200	0.000000	0.988662	3	unknown
ETS2	TFAP2B	0.059600	0.059600	0.000000	0.521812	3	unknown
ZKSCAN4	TFAP2B	0.159600	0.159600	0.000000	0.967419	3	unknown
LMO4	TFAP2B	0.065900	0.065900	0.000000	0.995448	3	unknown
KDM5A	TFAP2B	0.082500	0.082500	0.000000	0.796364	3	unknown
HMGA1	TFAP2B	0.076900	0.076900	0.000000	1.000000	3	unknown
SUPT6H	TFAP2B	0.098900	0.098900	0.000000	0.789687	3	unknown
RXRA	TFAP2B	0.124900	0.124900	0.000000	0.998399	3	unknown
SMAD1	TFAP2B	0.140100	0.140100	0.000000	0.778016	3	unknown
HMGB2	TFAP2B	0.091900	0.091900	0.000000	0.884657	3	unknown
TGIF2	TFAP2B	0.149700	0.149700	0.000000	0.918504	3	unknown
CREB3L2	TFAP2B	0.057300	0.057300	0.000000	0.766143	3	unknown
FOXA1	IRF4	0.194100	0.194100	0.000000	0.924266	3	unknown
FOXA1	FOXC1	0.808000	0.808000	0.000000	0.593193	3	unknown
FOXA1	TFDP1	0.065900	0.065900	0.000000	0.546282	3	unknown
FOXA1	ZIC1	0.216100	0.216100	0.000000	0.882925	3	unknown
FOXA1	HOXB2	0.342100	0.342100	0.000000	0.990061	3	unknown
FOXA1	AR	0.977800	0.977800	0.000000	0.787891	3	unknown
FOXA1	CDKN2A	0.509500	0.509500	0.000000	0.931305	3	unknown
FOXA1	NR4A2	0.124600	0.124600	0.000000	0.984751	3	unknown
FOXA1	ESR1	0.257000	0.257000	0.000000	0.984825	3	unknown
FOXA1	GATA3	0.816100	0.816100	0.000000	0.636074	3	unknown
FOXA1	NR1D2	0.051700	0.051700	0.000000	0.957447	3	unknown
FOXA1	CBFA2T3	0.084400	0.084400	0.000000	0.978673	3	unknown
FOXA1	RUNX3	0.111200	0.111200	0.000000	0.770683	3	unknown
FOXA1	IRX5	0.129300	0.129300	0.000000	0.796597	3	unknown
NFE2L3	FOXA1	0.089800	0.089800	0.000000	0.521158	3	unknown
FOXA1	SOX10	0.246200	0.246200	0.000000	0.874492	3	unknown
FOXA1	PCGF2	0.055200	0.055200	0.000000	0.894928	3	unknown
FOXA1	CREB1	0.132600	0.132600	0.000000	0.970588	3	unknown
FOXA1	BATF	0.086400	0.086400	0.000000	1.000000	3	unknown
FOXA1	ARNT2	0.547000	0.547000	0.000000	0.966545	3	unknown
FOXA1	MYCL1	0.113600	0.113600	0.000000	0.578345	3	unknown
FOXA1	PRDM1	0.050600	0.050600	0.000000	0.992095	3	unknown
FOXA1	TRIM29	0.390000	0.390000	0.000000	0.919231	3	unknown
FOXM1	FOXA1	0.332000	0.332000	0.000000	0.658735	3	unknown
FOXA1	TCF15	0.443400	0.443400	0.000000	0.927830	3	unknown
FOXA1	PBX1	0.928300	0.928300	0.000000	0.890337	3	unknown
FOXA1	SMAD4	0.063000	0.063000	0.000000	0.987302	3	unknown
FOXA1	SOX15	0.225000	0.225000	0.000000	0.996000	3	unknown
FOXA1	HES1	0.057500	0.057500	0.000000	0.980870	3	unknown
FOXA1	CREBZF	0.164400	0.164400	0.000000	0.951946	3	unknown
FOXA1	LASS6	0.665300	0.665300	0.000000	0.827296	3	unknown
FOXA1	ZNF24	0.523200	0.523200	0.000000	0.980122	3	unknown
FOXA1	TCEAL1	0.165400	0.165400	0.000000	0.700726	3	unknown
FOXA1	HOPX	0.122400	0.122400	0.000000	0.996732	3	unknown
FOXA1	ZNF117	0.114700	0.114700	0.000000	0.974717	3	unknown
FOXA1	POU2F2	0.297900	0.297900	0.000000	0.932528	3	unknown
XBP1	FOXA1	0.993200	0.993200	0.000000	0.533427	3	unknown
HMGA1	FOXA1	0.185100	0.185100	0.000000	0.551053	3	unknown
FOXA1	HOXC11	0.072100	0.072100	0.000000	0.994452	3	unknown
FOXA1	TEAD4	0.075800	0.075800	0.000000	0.912929	3	unknown
FOXA1	IRF6	0.289200	0.289200	0.000000	0.985131	3	unknown
FOXA1	SPIB	0.169500	0.169500	0.000000	0.858997	3	unknown
FOXA1	YBX1	0.428200	0.428200	0.000000	0.812004	3	unknown
FOXA1	STAT4	0.099400	0.099400	0.000000	0.911469	3	unknown
FOXA1	SP3	0.551200	0.551200	0.000000	0.991655	3	unknown
FOXA1	SNAPC2	0.083300	0.083300	0.000000	0.981993	3	unknown
FOXA1	ELF4	0.073000	0.073000	0.000000	0.634247	3	unknown
STAT1	IRF4	0.076200	0.076200	0.000000	0.753281	3	unknown
GATA3	IRF4	0.162900	0.162900	0.000000	0.783917	3	unknown
VAV1	IRF4	0.090000	0.090000	0.000000	0.628889	3	unknown
IRF4	GTF2H2	0.105100	0.105100	0.000000	0.974310	3	unknown
IRF4	SALL1	0.112500	0.112500	0.000000	0.905778	3	unknown
RUNX3	IRF4	0.402900	0.402900	0.000000	0.767188	3	unknown
IRF4	PCGF2	0.053600	0.053600	0.000000	0.986940	3	unknown
TRIM22	IRF4	0.444100	0.444100	0.000000	0.669444	3	unknown
IRF4	TFEC	0.096400	0.096400	0.000000	0.617220	3	unknown
IRF4	PRDM1	0.063100	0.063100	0.000000	0.963550	3	unknown
IRF4	ATF2	0.095000	0.095000	0.000000	0.790526	3	unknown
IRF4	TCF15	0.114800	0.114800	0.000000	0.632404	3	unknown
IRF4	ZNF132	0.101600	0.101600	0.000000	0.792323	3	unknown
IRF4	MYT1	0.241700	0.241700	0.000000	0.824576	3	unknown
TCF7	IRF4	0.272200	0.272200	0.000000	0.585599	3	unknown
