Parent	Child	relationType	edgeScore	Freq
S100A8	PCDHB11	Type 0	0.298493	0.298493
PCDHB13	PCDHB11	Type 0	0.496119	0.496119
PCDHB11	PCDHB13	Type 0	0.503881	0.503881
PCDHB11	TMOD1	Type 0	0.263251	0.263251
PCDHB11	PCDHB8	Type 0	0.847657	0.847657
ALDH3B2	MAGEB3	Type 0	0.287888	0.287888
CYP2J2	MAGEB3	Type 0	0.254470	0.254470
ARSD	MAGEB3	Type 0	0.481635	0.481635
MAGEB3	TNNI3K	Type 0	0.301614	0.301614
DPT	PDE1A	Type 0	0.420179	0.420179
PDE1A	LY6D	Type 0	0.393162	0.393162
PDE1A	WFDC2	Type 0	0.301160	0.301160
PDE1A	L1CAM	Type 0	0.632682	0.632682
PDE1A	INCENP	Type 0	0.494453	0.494453
PDE1A	PDE5A	Type 0	0.299718	0.299718
PDE1A	RUNDC3B	Type 0	0.311684	0.311684
PDE1A	FLJ11235	Type 0	0.297651	0.297651
CDCA8	CDC6	Type 0	0.303459	0.303459
TOP2A	CDC6	Type 0	0.902509	0.902509
CDC6	CCNF	Type 0	0.304896	0.304896
CDC6	HIST1H2BH	Type 0	0.464369	0.464369
CDC6	SNCAIP	Type 0	0.297332	0.297332
CDC6	BRIP1	Type 0	0.201603	0.201603
CDC6	NAALADL1	Type 0	0.231268	0.231268
CDC6	RMND5A	Type 0	0.987338	0.987338
CDC6	RRP9	Type 0	0.288620	0.288620
MAP4	CAMK2B	Type 0	0.256872	0.256872
TOP1	CAMK2B	Type 0	0.995342	0.995342
IFI6	CAMK2B	Type 0	0.303722	0.303722
HIST1H2BM	CORO1B	Type 0	0.241135	0.241135
GSTM4	CORO1B	Type 0	0.483893	0.483893
HS6ST1	CORO1B	Type 0	0.770607	0.770607
NR2E1	CORO1B	Type 0	0.219498	0.219498
UPK1B	CORO1B	Type 0	0.214455	0.214455
VAC14	CORO1B	Type 0	0.312881	0.312881
CORO1B	ZNF257	Type 0	0.315670	0.315670
CORO1B	HIST1H2BM	Type 0	0.758865	0.758865
CORO1B	GSTM4	Type 0	0.516107	0.516107
CORO1B	UPK1B	Type 0	0.300355	0.300355
CORO1B	HOXB3	Type 0	0.324027	0.324027
LDHC	C22orf36	Type 0	0.455625	0.455625
RNMT	C22orf36	Type 0	0.200300	0.200300
HSPB11	C22orf36	Type 0	0.297902	0.297902
CCR6	C22orf36	Type 0	0.260058	0.260058
ST8SIA4	C22orf36	Type 0	0.993220	0.993220
CD86	C22orf36	Type 0	0.559118	0.559118
C22orf36	WNT4	Type 0	0.284934	0.284934
C22orf36	USH2A	Type 0	0.998360	0.998360
C22orf36	SKIL	Type 0	0.465555	0.465555
C22orf36	IFNB1	Type 0	0.299238	0.299238
C22orf36	SCN2A	Type 0	0.295341	0.295341
C22orf36	BEST1	Type 0	0.429371	0.429371
FOS	NR4A2	Type 0	0.285770	0.285770
FOSB	NR4A2	Type 0	0.852599	0.852599
LOC652494///IGHM///IGHG3///IGHG1///IGHA1	HLA-DOB	Type 0	0.315345	0.315345
ISG20	HLA-DOB	Type 0	0.935307	0.935307
ADAMDEC1	HLA-DOB	Type 0	0.237421	0.237421
HLA-DQA2///HLA-DQA1	HLA-DOB	Type 0	0.273800	0.273800
HLA-DOB	SYNGR3	Type 0	0.557382	0.557382
HLA-DOB	BBOX1	Type 0	0.397121	0.397121
HLA-DOB	MAOA	Type 0	0.281306	0.281306
HLA-DOB	HLA-DQB2	Type 0	0.252305	0.252305
HLA-DOB	ATRIP///TREX1	Type 0	0.998875	0.998875
HLA-DOB	LOC391012	Type 0	0.737131	0.737131
ERAP1	LST-3TM12///SLCO1B3///SLCO1B1	Type 0	0.296015	0.296015
PDK4	LST-3TM12///SLCO1B3///SLCO1B1	Type 0	0.212898	0.212898
HPR///HP	SPAM1	Type 0	0.982154	0.982154
LOC729863///LOC729501///ZNF834	SPAM1	Type 0	0.211665	0.211665
SELENBP1	SPAM1	Type 0	0.434992	0.434992
SPAM1	SLC26A6///CELSR3	Type 0	0.307989	0.307989
SPAM1	LOC729863///LOC729501///ZNF834	Type 0	0.242709	0.242709
RGS13	ALPPL2	Type 0	0.301176	0.301176
ALPPL2	CALCA	Type 0	0.259598	0.259598
ALPPL2	GUCY1B2	Type 0	0.283266	0.283266
MME	DUSP26	Type 0	0.604697	0.604697
DCAKD	DUSP26	Type 0	0.415478	0.415478
B9D1	DUSP26	Type 0	0.298904	0.298904
CTSE	DUSP26	Type 0	0.308103	0.308103
DUSP26	PRB3	Type 0	0.299501	0.299501
DUSP26	SPTB	Type 0	0.295048	0.295048
ZNF250	MLYCD	Type 0	0.579201	0.579201
CUL2	MLYCD	Type 0	0.228879	0.228879
C22orf29	MLYCD	Type 0	0.304024	0.304024
PMM1	MLYCD	Type 0	0.255616	0.255616
MAP3K14	MLYCD	Type 0	0.421490	0.421490
C11orf71	MLYCD	Type 0	0.707389	0.707389
MLYCD	ALDH7A1	Type 0	0.369427	0.369427
MLYCD	ZNF250	Type 0	0.420799	0.420799
MLYCD	KLK15	Type 0	0.304325	0.304325
MLYCD	ENDOG	Type 0	0.274013	0.274013
MLYCD	PRM1	Type 0	0.244866	0.244866
TTC12	SLC11A1	Type 0	0.540997	0.540997
KRT19///JUP	C6orf208	Type 0	0.268041	0.268041
KDSR	C6orf208	Type 0	0.344319	0.344319
LIMK2	C6orf208	Type 0	0.300435	0.300435
ACOT7	LDHC	Type 0	0.483726	0.483726
LDHC	F12	Type 0	0.356830	0.356830
