Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ZIC1	TFAP2B	0.278600	0.278600	0.000000	0.810122	3	unknown
TFAP2B	TBX3	0.364100	0.364100	0.000000	0.845921	3	unknown
SPDEF	TFAP2B	0.149900	0.149900	0.000000	0.996664	3	unknown
NR2F1	TFAP2B	0.334600	0.334600	0.000000	0.832038	3	unknown
TCF4	TFAP2B	0.068600	0.068600	0.000000	0.915452	3	unknown
TFAP2B	SLC26A3	0.293900	0.293900	0.000000	0.823750	3	unknown
EN1	TFAP2B	0.117400	0.117400	0.000000	0.997445	3	unknown
HOXB2	TFAP2B	0.175700	0.175700	0.000000	0.696642	3	unknown
TFAP2B	DLX2	0.089700	0.089700	0.000000	0.723523	3	unknown
TFAP2B	SNAPC5	0.090300	0.090300	0.000000	0.963455	3	unknown
TFAP2B	POU2F3	0.064700	0.064700	0.000000	0.539413	3	unknown
TFAP2B	MSX2	0.143600	0.143600	0.000000	0.766017	3	unknown
FOXA1	TFAP2B	0.824900	0.824900	0.000000	0.997454	3	unknown
TFAP2B	MLLT10	0.157400	0.157400	0.000000	0.638501	3	unknown
EPAS1	TFAP2B	0.115100	0.115100	0.000000	0.927889	3	unknown
ESRRG	TFAP2B	0.574500	0.574500	0.000000	0.531941	3	unknown
XBP1	TFAP2B	0.405300	0.405300	0.000000	0.994325	3	unknown
TFAP2B	NR3C2	0.087000	0.087000	0.000000	0.724138	3	unknown
MYC	TFAP2B	0.070600	0.070600	0.000000	0.900850	3	unknown
AR	TFAP2B	0.940800	0.940800	0.000000	0.985438	3	unknown
CDKN2A	TFAP2B	0.056800	0.056800	0.000000	0.991197	3	unknown
TFAP2B	FOXO4	0.073700	0.073700	0.000000	0.956581	3	unknown
TFAP2B	LZTS1	0.069400	0.069400	0.000000	0.618156	3	unknown
TFAP2B	TCF15	0.066500	0.066500	0.000000	0.960902	3	unknown
CSDA	TFAP2B	0.067000	0.067000	0.000000	0.998507	3	unknown
TFAP2B	TSC22D3	0.057600	0.057600	0.000000	0.755208	3	unknown
HOXC10	TFAP2B	0.546200	0.546200	0.000000	0.516294	3	unknown
TFAP2B	MSRB2	0.099700	0.099700	0.000000	0.971916	3	unknown
TFAP2B	TEAD4	0.095400	0.095400	0.000000	0.659329	3	unknown
SREBF1	TFAP2B	0.371100	0.371100	0.000000	0.965508	3	unknown
TFAP2B	HOXB3	0.081200	0.081200	0.000000	0.865764	3	unknown
RELB	TFAP2B	0.209800	0.209800	0.000000	0.998570	3	unknown
TFAP2B	ZNF500	0.088800	0.088800	0.000000	0.916667	3	unknown
TFAP2B	ATF6B	0.055900	0.055900	0.000000	0.567084	3	unknown
ELF5	SOX11	0.105300	0.105300	0.000000	0.952517	3	unknown
GATA3	ELF5	0.216100	0.216100	0.000000	0.993984	3	unknown
SPDEF	ELF5	0.070800	0.070800	0.000000	0.923729	3	unknown
ESR1	ELF5	0.319200	0.319200	0.000000	0.916980	3	unknown
ELF5	NFIB	0.842500	0.842500	0.000000	0.595964	3	unknown
ELF5	HOXB6	0.126900	0.126900	0.000000	0.930654	3	unknown
SOX10	ELF5	0.962600	0.962600	0.000000	0.867338	3	unknown
EN1	ELF5	0.106900	0.106900	0.000000	0.943873	3	unknown
ELF5	DLX2	0.087100	0.087100	0.000000	0.990815	3	unknown
ELF5	SCML1	0.159000	0.159000	0.000000	0.684906	3	unknown
ELF5	SIX3	0.369800	0.369800	0.000000	0.687939	3	unknown
ELF5	TRIM29	0.071300	0.071300	0.000000	0.635344	3	unknown
FOXA1	ELF5	0.511400	0.511400	0.000000	0.936449	3	unknown
FOXM1	ELF5	0.147400	0.147400	0.000000	0.911805	3	unknown
ELF5	HEY2	0.217400	0.217400	0.000000	0.929623	3	unknown
ELF5	TBX19	0.792300	0.792300	0.000000	0.857125	3	unknown
XBP1	ELF5	0.373000	0.373000	0.000000	0.991957	3	unknown
ELF5	NFIX	0.200700	0.200700	0.000000	0.945192	3	unknown
ELF5	TFAP2C	0.122600	0.122600	0.000000	0.840946	3	unknown
ELF5	EHF	0.788200	0.788200	0.000000	0.785841	3	unknown
MYC	ELF5	0.264700	0.264700	0.000000	0.507367	3	unknown
ARNTL2	ELF5	0.114400	0.114400	0.000000	0.855769	3	unknown
CDKN2A	ELF5	0.202800	0.202800	0.000000	0.952663	3	unknown
ELF5	RCAN1	0.261800	0.261800	0.000000	0.994652	3	unknown
E2F3	ELF5	0.235700	0.235700	0.000000	0.979211	3	unknown
ELF5	LMO4	0.069000	0.069000	0.000000	0.584058	3	unknown
ELF5	ONECUT1	0.064500	0.064500	0.000000	0.962791	3	unknown
BHLHE40	ELF5	0.243600	0.243600	0.000000	0.776273	3	unknown
FOXC1	ELF5	0.436100	0.436100	0.000000	0.944050	3	unknown
ELF5	HOXA3	0.072800	0.072800	0.000000	0.986264	3	unknown
ELF5	SOX9	0.066400	0.066400	0.000000	0.772590	3	unknown
ELF5	POU3F1	0.073700	0.073700	0.000000	0.929444	3	unknown
ELF5	CUX1	0.082700	0.082700	0.000000	0.794438	3	unknown
ELF5	SRF	0.112800	0.112800	0.000000	0.859929	3	unknown
HDAC2	ELF5	0.167700	0.167700	0.000000	0.804413	3	unknown
ELF5	RBPJL	0.145100	0.145100	0.000000	0.920744	3	unknown
ELF5	HMX1	0.050700	0.050700	0.000000	0.972387	3	unknown
PGR	FOS	0.105500	0.105500	0.000000	0.798104	3	unknown
FOS	NR4A2	0.298700	0.298700	0.000000	0.682290	3	unknown
FOS	MYCN	0.226800	0.226800	0.000000	0.733245	3	unknown
FOXA1	FOS	0.248800	0.248800	0.000000	1.000000	3	unknown
FOS	HLF	0.077600	0.077600	0.000000	0.981959	3	unknown
FOS	JUN	0.902300	0.902300	0.000000	0.531087	3	unknown
FOS	PKNOX1	0.083300	0.083300	0.000000	0.945978	3	unknown
FOS	FOSB	0.996100	0.996100	0.000000	0.816183	3	unknown
HEY1	FOS	0.082300	0.082300	0.000000	0.963548	3	unknown
TAF12	FOS	0.183600	0.183600	0.000000	0.537037	3	unknown
FOS	KLF4	0.075900	0.075900	0.000000	0.669302	3	unknown
FOS	MNX1	0.061400	0.061400	0.000000	0.897394	3	unknown
FOS	ZFP37	0.113600	0.113600	0.000000	0.824824	3	unknown
SPI1	FOS	0.136500	0.136500	0.000000	0.986081	3	unknown
TCF3	FOS	0.058900	0.058900	0.000000	0.797963	3	unknown
FOS	FOSL2	0.052700	0.052700	0.000000	0.692600	3	unknown
FOS	TCF12	0.151800	0.151800	0.000000	0.778656	3	unknown
ECSIT	FOS	0.050800	0.050800	0.000000	0.850394	3	unknown
FOS	E2F8	0.143400	0.143400	0.000000	0.599721	3	unknown
FOS	NR4A1	0.637800	0.637800	0.000000	0.775792	3	unknown
FOS	FOXO4	0.059200	0.059200	0.000000	0.837838	3	unknown
SOX18	FOS	0.056400	0.056400	0.000000	0.982270	3	unknown
FOS	VDR	0.066900	0.066900	0.000000	0.991031	3	unknown
FOS	TRIM25	0.174100	0.174100	0.000000	0.790350	3	unknown
FOS	CSRNP3	0.194900	0.194900	0.000000	0.943561	3	unknown
FOS	ZHX3	0.098700	0.098700	0.000000	0.873354	3	unknown
FOS	EGR1	0.821000	0.821000	0.000000	0.671011	3	unknown
FOXO1	FOS	0.091900	0.091900	0.000000	0.788901	3	unknown
SREBF1	FOS	0.128900	0.128900	0.000000	0.993018	3	unknown
TCFL5	FOS	0.067700	0.067700	0.000000	0.943870	3	unknown
STAT3	FOS	0.399700	0.399700	0.000000	0.621716	3	unknown
BCL3	FOS	0.122100	0.122100	0.000000	0.974611	3	unknown
FOS	SOX21	0.098600	0.098600	0.000000	0.517241	3	unknown
ZNF219	FOS	0.495100	0.495100	0.000000	0.796203	3	unknown
ATF6B	FOS	0.071900	0.071900	0.000000	0.816412	3	unknown
BCL6	FOS	0.054000	0.054000	0.000000	0.875926	3	unknown
SOX11	ZIC1	0.171800	0.171800	0.000000	0.752619	3	unknown
SOX11	PGR	0.317600	0.317600	0.000000	0.864610	3	unknown
GATA3	SOX11	0.130800	0.130800	0.000000	0.991590	3	unknown
ESR1	SOX11	0.735500	0.735500	0.000000	0.836710	3	unknown
SOX11	NFIB	0.109900	0.109900	0.000000	0.669700	3	unknown
SOX11	SLC26A3	0.147600	0.147600	0.000000	0.964770	3	unknown
EN1	SOX11	0.099000	0.099000	0.000000	0.679798	3	unknown
SOX11	ZNF135	0.063300	0.063300	0.000000	0.992101	3	unknown
SOX11	GATA6	0.431300	0.431300	0.000000	0.533040	3	unknown
SOX11	POU2F3	0.087900	0.087900	0.000000	0.988623	3	unknown
SOX11	IRX4	0.116800	0.116800	0.000000	0.981164	3	unknown
TRIM29	SOX11	0.098900	0.098900	0.000000	0.747219	3	unknown
SOX11	WT1	0.151800	0.151800	0.000000	0.949934	3	unknown
SOX11	MYCN	0.375400	0.375400	0.000000	0.860948	3	unknown
FOXA1	SOX11	0.343300	0.343300	0.000000	0.991261	3	unknown
SOX11	CITED1	0.069200	0.069200	0.000000	0.848266	3	unknown
SOX11	CREB3L1	0.066100	0.066100	0.000000	0.956127	3	unknown
XBP1	SOX11	0.083400	0.083400	0.000000	0.988010	3	unknown
SOX11	ZFP37	0.079500	0.079500	0.000000	0.938365	3	unknown
SOX11	EHF	0.097000	0.097000	0.000000	0.753608	3	unknown
TCF3	SOX11	0.307800	0.307800	0.000000	0.918129	3	unknown
NFATC4	SOX11	0.355300	0.355300	0.000000	0.530819	3	unknown
SOX11	RARA	0.410500	0.410500	0.000000	0.896711	3	unknown
SOX11	NFATC1	0.210800	0.210800	0.000000	0.970588	3	unknown
SOX11	RFXAP	0.057800	0.057800	0.000000	0.996540	3	unknown
SOX11	BRD8	0.065000	0.065000	0.000000	0.966154	3	unknown
SOX11	EGR2	0.375000	0.375000	0.000000	0.793333	3	unknown
SOX11	GATA2	0.137100	0.137100	0.000000	0.971554	3	unknown
SOX11	ZNF3	0.108400	0.108400	0.000000	0.925277	3	unknown
E2F3	SOX11	0.169100	0.169100	0.000000	0.943229	3	unknown
SOX11	SMAD3	0.242400	0.242400	0.000000	0.717822	3	unknown
CSDA	SOX11	0.293500	0.293500	0.000000	0.932879	3	unknown
SOX11	PEG3	0.078900	0.078900	0.000000	0.837769	3	unknown
FOXC1	SOX11	0.074600	0.074600	0.000000	0.852547	3	unknown
SOX11	HOXC8	0.124400	0.124400	0.000000	0.870579	3	unknown
SOX11	NR2C1	0.108700	0.108700	0.000000	0.966881	3	unknown
SOX11	TEAD4	0.161100	0.161100	0.000000	0.964618	3	unknown
SOX11	MLXIPL	0.078300	0.078300	0.000000	0.970626	3	unknown
SOX11	ZNF134	0.050200	0.050200	0.000000	0.990040	3	unknown
SOX11	SOX9	0.518200	0.518200	0.000000	0.568120	3	unknown
HIF1A	SOX11	0.174400	0.174400	0.000000	0.888188	3	unknown
SREBF1	SOX11	0.280200	0.280200	0.000000	0.923626	3	unknown
SOX11	BCL3	0.077100	0.077100	0.000000	0.629053	3	unknown
SOX11	HOXA11	0.144000	0.144000	0.000000	0.934722	3	unknown
SOX11	ZNF117	0.091600	0.091600	0.000000	0.977074	3	unknown
SOX11	CUX1	0.312200	0.312200	0.000000	0.819987	3	unknown
HDAC2	SOX11	0.953900	0.953900	0.000000	0.820212	3	unknown
KLF11	SOX11	0.207700	0.207700	0.000000	0.806933	3	unknown
MEOX2	NR2F1	0.073600	0.073600	0.000000	0.929348	3	unknown
TCF4	MEOX2	0.739800	0.739800	0.000000	0.985537	3	unknown
MEOX2	ETV1	0.054700	0.054700	0.000000	0.544790	3	unknown
MEOX2	RUNX1T1	0.209200	0.209200	0.000000	0.672084	3	unknown
MEOX2	GSC2	0.191200	0.191200	0.000000	0.994770	3	unknown
KLF9	MEOX2	0.062400	0.062400	0.000000	0.785256	3	unknown
MEOX2	ZEB1	0.067800	0.067800	0.000000	0.988201	3	unknown
MEOX2	MMP14	0.121100	0.121100	0.000000	0.684558	3	unknown
MAF	MEOX2	0.115900	0.115900	0.000000	0.858499	3	unknown
MEF2C	MEOX2	0.327600	0.327600	0.000000	0.774725	3	unknown
PPARG	MEOX2	0.338700	0.338700	0.000000	0.553882	3	unknown
AEBP1	MEOX2	0.150700	0.150700	0.000000	0.816855	3	unknown
NR3C1	MEOX2	0.109500	0.109500	0.000000	0.987215	3	unknown
MEOX2	NFAT5	0.085400	0.085400	0.000000	0.921546	3	unknown
MEOX2	MECOM	0.483500	0.483500	0.000000	0.633506	3	unknown
MEOX2	HLF	0.083600	0.083600	0.000000	0.904306	3	unknown
FOXN3	MEOX2	0.054200	0.054200	0.000000	0.974170	3	unknown
MEOX2	SMAD6	0.093400	0.093400	0.000000	0.981799	3	unknown
EPAS1	MEOX2	0.777500	0.777500	0.000000	0.979293	3	unknown
AHR	MEOX2	0.052400	0.052400	0.000000	0.912214	3	unknown
SNAI2	MEOX2	0.741300	0.741300	0.000000	0.981249	3	unknown
MEOX2	HEY1	0.299700	0.299700	0.000000	0.802469	3	unknown
MEOX2	MNX1	0.134600	0.134600	0.000000	0.781575	3	unknown
MEOX2	NPAS1	0.068300	0.068300	0.000000	0.836018	3	unknown
MEOX2	ZNF643	0.162900	0.162900	0.000000	0.893186	3	unknown
TWIST1	MEOX2	0.302100	0.302100	0.000000	0.930818	3	unknown
MAFB	MEOX2	0.065700	0.065700	0.000000	0.984779	3	unknown
MEOX2	ERG	0.196100	0.196100	0.000000	0.549720	3	unknown
MEOX2	RFXAP	0.100500	0.100500	0.000000	0.788060	3	unknown
MEOX2	C11orf9	0.169500	0.169500	0.000000	0.900885	3	unknown
GAS7	MEOX2	0.154300	0.154300	0.000000	0.915749	3	unknown
MEOX2	ZNF154	0.397600	0.397600	0.000000	0.779427	3	unknown
MEOX2	SOX18	0.067500	0.067500	0.000000	0.801481	3	unknown
MEOX1	MEOX2	0.380700	0.380700	0.000000	0.895718	3	unknown
MEOX2	ZFPM2	0.061600	0.061600	0.000000	0.618506	3	unknown
ELK3	MEOX2	0.240000	0.240000	0.000000	0.995000	3	unknown
MEOX2	FOXJ1	0.091500	0.091500	0.000000	0.751913	3	unknown
MEOX2	LHX6	0.093700	0.093700	0.000000	0.710779	3	unknown
MEOX2	FOXL2	0.058300	0.058300	0.000000	0.984563	3	unknown
MEOX2	CREBBP	0.090700	0.090700	0.000000	0.797133	3	unknown
FOXO1	MEOX2	0.148900	0.148900	0.000000	0.916723	3	unknown
MEOX2	HIC1	0.133100	0.133100	0.000000	0.921112	3	unknown
MEOX2	IRF5	0.062800	0.062800	0.000000	0.711783	3	unknown
ZNF165	PITX1	0.218500	0.218500	0.000000	0.782151	3	unknown
PBX1	PITX1	0.212800	0.212800	0.000000	0.881579	3	unknown
PITX1	TBX1	0.053800	0.053800	0.000000	0.855019	3	unknown
ARNT2	PITX1	0.078900	0.078900	0.000000	0.833967	3	unknown
PITX1	POU2F3	0.060000	0.060000	0.000000	0.995000	3	unknown
SUPT6H	PITX1	0.078100	0.078100	0.000000	0.883483	3	unknown
PITX1	E2F5	0.146800	0.146800	0.000000	0.649864	3	unknown
FOXN3	PITX1	0.163200	0.163200	0.000000	0.965074	3	unknown
MYBL2	PITX1	0.318900	0.318900	0.000000	0.820006	3	unknown
FOXM1	PITX1	0.493400	0.493400	0.000000	0.913863	3	unknown
TADA3	PITX1	0.345600	0.345600	0.000000	0.991030	3	unknown
NR2F6	PITX1	0.123700	0.123700	0.000000	0.742926	3	unknown
PITX1	EHF	0.235100	0.235100	0.000000	0.722246	3	unknown
MYC	PITX1	0.308800	0.308800	0.000000	0.995142	3	unknown
TCF3	PITX1	0.111200	0.111200	0.000000	0.721223	3	unknown
PITX1	FOSL2	0.161400	0.161400	0.000000	0.737299	3	unknown
ZGPAT	PITX1	0.348100	0.348100	0.000000	0.529158	3	unknown
