Parent	Child	relationType	edgeScore	Freq
FLJ42627	PDE4D	Type 0	0.393436	0.393436
DHRS7	PDE4D	Type 0	0.578928	0.578928
PFKFB2	PDE4D	Type 0	0.248008	0.248008
CDH13	PDE4D	Type 0	0.300926	0.300926
ACE	PDE4D	Type 0	0.300209	0.300209
SOAT2	PDE4D	Type 0	0.288106	0.288106
PDE4D	DDX3Y	Type 0	0.200758	0.200758
CCL5	WAS	Type 0	0.291291	0.291291
CTSC	WAS	Type 0	0.205270	0.205270
CORO1A	WAS	Type 0	0.982154	0.982154
LST1	WAS	Type 0	0.244294	0.244294
WAS	LILRA3	Type 0	0.316591	0.316591
SP110	SP100	Type 0	0.209985	0.209985
UBA7	SP100	Type 0	0.253583	0.253583
PSMB8	SP100	Type 0	0.297476	0.297476
IFI16	SP100	Type 0	0.585317	0.585317
SP100	ARHGEF10	Type 0	0.217973	0.217973
C20orf30	ATP6AP2	Type 0	0.923996	0.923996
DAZAP2	ATP6AP2	Type 0	0.331318	0.331318
ATP6AP2	GSTM4	Type 0	0.245683	0.245683
ATP6AP2	ITPR1	Type 0	0.381683	0.381683
ATP6AP2	FGFR2	Type 0	0.285276	0.285276
ATP6AP2	CDH2	Type 0	0.283625	0.283625
ATP6AP2	SENP7	Type 0	1.000000	1.000000
ATP6AP2	GSPT1	Type 0	1.000000	1.000000
ATP6AP2	LIAS	Type 0	0.215043	0.215043
ATP6AP2	SKAP2	Type 0	0.388944	0.388944
ATP6AP2	HERC4	Type 0	0.983490	0.983490
ATP6AP2	ABHD6	Type 0	1.000000	1.000000
ATP6AP2	HPS1	Type 0	1.000000	1.000000
ATP6AP2	SNAPC4	Type 0	0.219683	0.219683
ATP6AP2	KCNE1	Type 0	0.254756	0.254756
ATP6AP2	SFTPD	Type 0	0.262790	0.262790
ATP6AP2	ZFP161	Type 0	0.478999	0.478999
ATP6AP2	NNT	Type 0	0.984357	0.984357
ATP6AP2	FXYD2	Type 0	0.464387	0.464387
ATP6AP2	MYOF	Type 0	0.997621	0.997621
ATP6AP2	GABRA3	Type 0	0.331652	0.331652
ATP6AP2	PLAA	Type 0	0.986458	0.986458
ATP6AP2	SEPT10	Type 0	0.317549	0.317549
ATP6AP2	SGPP1	Type 0	0.980996	0.980996
SCGB1D2	SCGB2A2	Type 0	0.301300	0.301300
SCGB2A2	SCGB1D2	Type 0	0.698700	0.698700
ESR1	RABEP1	Type 0	0.503418	0.503418
RABEP1	C19orf36	Type 0	0.310865	0.310865
MCM5	LMF2	Type 0	0.279595	0.279595
MAD1L1	LMF2	Type 0	0.290983	0.290983
LMF2	APOA1	Type 0	0.242121	0.242121
LMF2	ALG12	Type 0	0.814051	0.814051
RGS5	PRUNE2	Type 0	1.000000	1.000000
TRRAP	PRUNE2	Type 0	0.264583	0.264583
PLEKHB1	PRUNE2	Type 0	0.244923	0.244923
CSHL1	PRUNE2	Type 0	0.311561	0.311561
EML2	PRUNE2	Type 0	0.354030	0.354030
WEE1	PRUNE2	Type 0	0.214838	0.214838
FBXO5	PRUNE2	Type 0	0.299249	0.299249
PRUNE2	BTF3L1	Type 0	0.300726	0.300726
PRUNE2	LOC100134355///PRIM2	Type 0	0.526316	0.526316
PRUNE2	CSHL1	Type 0	0.407237	0.407237
PRUNE2	TBXA2R	Type 0	0.529292	0.529292
COL14A1	CILP	Type 0	0.318182	0.318182
CILP	HGF	Type 0	0.269200	0.269200
CILP	MS4A2	Type 0	0.342834	0.342834
RRBP1	PPYR1	Type 0	0.442169	0.442169
NPFF	PPYR1	Type 0	0.302497	0.302497
CYP2A6	CCR8	Type 0	0.309419	0.309419
CX3CR1	CCR8	Type 0	0.280081	0.280081
RAPGEF3	CCR8	Type 0	0.416460	0.416460
PET112L	CCR8	Type 0	0.207187	0.207187
ZNF446	CCR8	Type 0	0.569994	0.569994
SYS1-DBNDD2///DBNDD2	CCR8	Type 0	0.995795	0.995795
CCR8	POU4F3	Type 0	0.294455	0.294455
CCR8	ZNF41	Type 0	0.298778	0.298778
CCR8	CDKN2B	Type 0	0.984187	0.984187
TIMP4	GPD2	Type 0	0.229623	0.229623
DST	GPD2	Type 0	0.301061	0.301061
RAPGEF3	GPD2	Type 0	0.370046	0.370046
PDGFRA	SRPX	Type 0	0.474150	0.474150
CXCL12	SRPX	Type 0	0.357084	0.357084
SRPX	MT1M	Type 0	0.370706	0.370706
SRPX	EMX2	Type 0	0.309165	0.309165
SRPX	HSPB2	Type 0	0.999635	0.999635
SRPX	CHL1	Type 0	0.325812	0.325812
SRPX	NAALAD2	Type 0	0.574741	0.574741
SRPX	MME	Type 0	0.357973	0.357973
SRPX	ANKH	Type 0	0.322829	0.322829
SRPX	TNXB///TNXA	Type 0	0.272016	0.272016
SRPX	SNCAIP	Type 0	0.330023	0.330023
SRPX	CELSR1	Type 0	0.363040	0.363040
SRPX	CA3	Type 0	0.573605	0.573605
SRPX	HOXA7	Type 0	0.446343	0.446343
SRPX	PDGFRA	Type 0	0.525850	0.525850
SRPX	CXCL12	Type 0	0.233487	0.233487
SRPX	HOXA10	Type 0	0.226885	0.226885
SRPX	CFH	Type 0	0.229668	0.229668
SRPX	LUZP2	Type 0	0.425859	0.425859
SRPX	ALDH1A2	Type 0	0.440742	0.440742
SRPX	TMEM100	Type 0	0.459851	0.459851
SRPX	COLEC11	Type 0	0.599760	0.599760
SRPX	LPHN3	Type 0	0.204262	0.204262
SRPX	SGCE	Type 0	0.508262	0.508262
SRPX	FAM59A	Type 0	0.413116	0.413116
RAB23	BAG2	Type 0	0.964181	0.964181
YBX1	BAG2	Type 0	0.736774	0.736774
IFRD1	BAG2	Type 0	0.288000	0.288000
BAG2	CHRM3	Type 0	0.340875	0.340875
BAG2	ADRA1A	Type 0	0.248334	0.248334
BAG2	RRAS2	Type 0	0.511331	0.511331
BAG2	LOC100134331///LOC652128///VSIG6///IGHM///IGHD	Type 0	0.200801	0.200801
BAG2	NPHS2	Type 0	0.356537	0.356537
BAG2	SDC2	Type 0	0.235237	0.235237
BAG2	ABI2	Type 0	0.273467	0.273467
BAG2	FOXP3	Type 0	0.302452	0.302452
BAG2	IFRD1	Type 0	0.363556	0.363556
COL10A1	SALL1	Type 0	0.212805	0.212805
ASPN	SALL1	Type 0	0.251418	0.251418
SALL1	LENEP	Type 0	0.282005	0.282005
SH3BP2	FSHB	Type 0	0.499610	0.499610
DLGAP1	FSHB	Type 0	0.253807	0.253807
HEY1	FSHB	Type 0	1.000000	1.000000
PDGFRA	FSHB	Type 0	0.277857	0.277857
MYLK3	FSHB	Type 0	0.225768	0.225768
FSHB	OR2H2	Type 0	0.301700	0.301700
FSHB	MYLK3	Type 0	0.495413	0.495413
HNRNPUL1	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	Type 0	0.591336	0.591336
IGF2R	GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1	Type 0	0.354607	0.354607
