Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ADAM9	ABCF1	0.124300	0.124300	0.000000	0.810137	3	unknown	nan/nan/nan
ATF4	ABCF1	0.206800	0.206800	0.000000	0.702611	3	unknown	nan/nan/nan
ATIC	ABCF1	0.144700	0.144700	0.000000	0.948860	3	unknown	nan/nan/nan
ABCF1	BZW2	0.061600	0.061600	0.000000	0.670455	3	unknown	nan/nan/nan
CDC42EP1	ABCF1	0.055100	0.055100	0.000000	0.920145	3	unknown	nan/nan/nan
EFHD2	ABCF1	0.104000	0.104000	0.000000	0.788462	3	unknown	nan/nan/nan
GNAI1	ABCF1	0.055700	0.055700	0.000000	0.903052	3	unknown	nan/nan/nan
GRPEL1	ABCF1	0.269000	0.269000	0.000000	0.835316	3	unknown	nan/nan/nan
HK1	ABCF1	0.236300	0.236300	0.000000	0.950063	3	unknown	nan/nan/nan
KYNU	ABCF1	0.085400	0.085400	0.000000	0.981265	3	unknown	nan/nan/nan
MKNK2	ABCF1	0.066200	0.066200	0.000000	0.880665	3	unknown	nan/nan/nan
MTHFD2	ABCF1	0.107200	0.107200	0.000000	0.998134	3	unknown	nan/nan/nan
NXT1	ABCF1	0.073100	0.073100	0.000000	0.902873	3	unknown	nan/nan/nan
PIK3R3	ABCF1	0.089700	0.089700	0.000000	0.939799	3	unknown	nan/nan/nan
PKM2	ABCF1	0.097000	0.097000	0.000000	0.883505	3	unknown	nan/nan/nan
RRP1	ABCF1	0.054900	0.054900	0.000000	0.990893	3	unknown	nan/nan/nan
SEPW1	ABCF1	0.051500	0.051500	0.000000	0.941748	3	unknown	nan/nan/nan
ABCF1	SF3A2	0.419800	0.419800	0.000000	0.725584	3	unknown	nan/nan/nan
TEX10	ABCF1	0.067000	0.067000	0.000000	0.925373	3	unknown	nan/nan/nan
TOP2B	ABCF1	0.072600	0.072600	0.000000	0.924242	3	unknown	nan/nan/nan
ACTN1	ABLIM1	0.320100	0.320100	0.000000	0.974383	3	unknown	nan/nan/nan
ABLIM1	CAT	0.084300	0.084300	0.000000	0.544484	3	unknown	nan/nan/nan
ABLIM1	CYP2U1	0.065300	0.065300	0.000000	0.989280	3	unknown	nan/nan/nan
DAB2	ABLIM1	0.095900	0.095900	0.000000	0.638165	3	unknown	nan/nan/nan
GSTM3	ABLIM1	0.062500	0.062500	0.000000	0.980800	3	unknown	nan/nan/nan
ABLIM1	HMOX1	0.290000	0.290000	0.000000	0.683103	3	unknown	nan/nan/nan
INVS	ABLIM1	0.076000	0.076000	0.000000	0.978947	3	unknown	nan/nan/nan
ITGA3	ABLIM1	0.114600	0.114600	0.000000	0.767016	3	unknown	nan/nan/nan
LRP6	ABLIM1	0.067200	0.067200	0.000000	0.994048	3	unknown	nan/nan/nan
MYLK	ABLIM1	0.071300	0.071300	0.000000	0.992987	3	unknown	nan/nan/nan
PLA2G4C	ABLIM1	0.088000	0.088000	0.000000	0.704545	3	unknown	nan/nan/nan
PPP3CB	ABLIM1	0.280600	0.280600	0.000000	0.778689	3	unknown	nan/nan/nan
ABLIM1	PYGB	0.151400	0.151400	0.000000	0.540951	3	unknown	nan/nan/nan
RND3	ABLIM1	0.072700	0.072700	0.000000	0.924347	3	unknown	nan/nan/nan
SET	ABLIM1	0.052000	0.052000	0.000000	0.576923	3	unknown	nan/nan/nan
