Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ESR1	ANKRD30A	0.229200	0.229200	0.000000	0.945462	3	unknown
SOX11	ANKRD30A	0.112800	0.112800	0.000000	0.703901	3	unknown
ELF5	ANKRD30A	0.066500	0.066500	0.000000	0.966917	3	unknown
ANKRD30A	HOXB2	0.156300	0.156300	0.000000	0.914907	3	unknown
FOXC1	ANKRD30A	0.129000	0.129000	0.000000	0.898450	3	unknown
FOXA1	ANKRD30A	0.695400	0.695400	0.000000	0.889129	3	unknown
GATA3	ANKRD30A	0.717600	0.717600	0.000000	0.983138	3	unknown
ANKRD30A	SOX15	0.132000	0.132000	0.000000	0.953788	3	unknown
ANKRD30A	CBFA2T3	0.124200	0.124200	0.000000	0.950081	3	unknown
ANKRD30A	OTX1	0.076600	0.076600	0.000000	0.506527	3	unknown
AR	ANKRD30A	0.167900	0.167900	0.000000	0.770101	3	unknown
ANKRD30A	TBX3	0.092400	0.092400	0.000000	0.975108	3	unknown
NPAS1	ANKRD30A	0.178500	0.178500	0.000000	0.891317	3	unknown
FOXM1	ANKRD30A	0.453500	0.453500	0.000000	0.729217	3	unknown
ANKRD30A	NFIX	0.088200	0.088200	0.000000	0.994331	3	unknown
EN1	ANKRD30A	0.064000	0.064000	0.000000	0.550000	3	unknown
POU4F1	ANKRD30A	0.176500	0.176500	0.000000	0.869688	3	unknown
ANKRD30A	NFE2L3	0.058300	0.058300	0.000000	0.782161	3	unknown
E2F1	ANKRD30A	0.327300	0.327300	0.000000	0.867094	3	unknown
ANKRD30A	HOXC4	0.066800	0.066800	0.000000	0.908683	3	unknown
ANKRD30A	E2F2	0.366600	0.366600	0.000000	0.602291	3	unknown
ANKRD30A	BTG2	0.225200	0.225200	0.000000	0.550622	3	unknown
ANKRD30A	RORA	0.679600	0.679600	0.000000	0.954385	3	unknown
ANKRD30A	SALL2	0.062500	0.062500	0.000000	0.776000	3	unknown
XBP1	ANKRD30A	0.195200	0.195200	0.000000	0.964139	3	unknown
ANKRD30A	ZNF165	0.075500	0.075500	0.000000	0.754967	3	unknown
ANKRD30A	SCMH1	0.129400	0.129400	0.000000	0.978362	3	unknown
ANKRD30A	ZSCAN18	0.228100	0.228100	0.000000	0.988601	3	unknown
ANKRD30A	FOXP1	0.226200	0.226200	0.000000	0.881079	3	unknown
TEAD4	ANKRD30A	0.074700	0.074700	0.000000	0.773762	3	unknown
NKX2-5	ANKRD30A	0.062300	0.062300	0.000000	0.815409	3	unknown
BHLHE40	ANKRD30A	0.164300	0.164300	0.000000	0.695679	3	unknown
ANKRD30A	KLF2	0.078100	0.078100	0.000000	0.879641	3	unknown
ANKRD30A	PPARD	0.184900	0.184900	0.000000	0.730124	3	unknown
ANKRD30A	NR2F2	0.055300	0.055300	0.000000	0.898734	3	unknown
LASS6	ANKRD30A	0.384600	0.384600	0.000000	0.656266	3	unknown
ANKRD30A	MEF2D	0.057300	0.057300	0.000000	0.572426	3	unknown
SLC26A3	TFAP2B	0.115100	0.115100	0.000000	0.847089	3	unknown
TFAP2B	TFCP2L1	0.884100	0.884100	0.000000	0.811899	3	unknown
HOXB2	TFAP2B	0.053000	0.053000	0.000000	0.869811	3	unknown
TFAP2B	ZNF238	0.103600	0.103600	0.000000	0.586873	3	unknown
TFAP2B	IRX2	0.631500	0.631500	0.000000	0.630562	3	unknown
CDKN2A	TFAP2B	0.082000	0.082000	0.000000	0.735366	3	unknown
TFAP2B	WNT5A	0.068700	0.068700	0.000000	0.657933	3	unknown
NME2	TFAP2B	0.074900	0.074900	0.000000	0.825100	3	unknown
TFAP2B	ESRRG	0.387600	0.387600	0.000000	0.787668	3	unknown
TCF7L1	TFAP2B	0.217000	0.217000	0.000000	0.847005	3	unknown
TFAP2B	SIM2	0.086400	0.086400	0.000000	0.959491	3	unknown
TFAP2B	FOXD2	0.051400	0.051400	0.000000	0.768482	3	unknown
E2F8	TFAP2B	0.080400	0.080400	0.000000	0.997512	3	unknown
LMO4	TFAP2B	0.058800	0.058800	0.000000	0.979592	3	unknown
NFIL3	TFAP2B	0.309700	0.309700	0.000000	0.977075	3	unknown
TFAP2B	MYC	0.068200	0.068200	0.000000	0.623167	3	unknown
TFAP2B	NPAS2	0.179800	0.179800	0.000000	0.565072	3	unknown
NFIA	TFAP2B	0.934600	0.934600	0.000000	0.885513	3	unknown
TFAP2B	ARX	0.081000	0.081000	0.000000	0.648148	3	unknown
EPAS1	TFAP2B	0.429700	0.429700	0.000000	0.725855	3	unknown
RORC	TFAP2B	0.059300	0.059300	0.000000	0.812816	3	unknown
MEIS1	TFAP2B	0.771900	0.771900	0.000000	0.542557	3	unknown
TFAP2B	CCRN4L	0.073800	0.073800	0.000000	0.945799	3	unknown
CSDA	TFAP2B	0.100500	0.100500	0.000000	0.965174	3	unknown
TFAP2B	HOXD9	0.065400	0.065400	0.000000	0.770642	3	unknown
DBP	TFAP2B	0.108600	0.108600	0.000000	0.945672	3	unknown
TFAP2B	NFATC4	0.199200	0.199200	0.000000	0.953313	3	unknown
TCF19	TFAP2B	0.103600	0.103600	0.000000	0.968147	3	unknown
ZFP36L1	TFAP2B	0.394400	0.394400	0.000000	0.838742	3	unknown
TFAP2B	HNF4G	0.291100	0.291100	0.000000	0.654071	3	unknown
TFAP4	TFAP2B	0.118900	0.118900	0.000000	0.523970	3	unknown
TFAP2B	MTA1	0.151900	0.151900	0.000000	0.527979	3	unknown
TGIF2	TFAP2B	0.050500	0.050500	0.000000	0.841584	3	unknown
HMGB2	TFAP2B	0.503500	0.503500	0.000000	0.684608	3	unknown
TFAP2B	BCL6	0.309000	0.309000	0.000000	0.948544	3	unknown
FOXO3	TFAP2B	0.054600	0.054600	0.000000	0.521978	3	unknown
PGR	MKX	0.258300	0.258300	0.000000	0.975223	3	unknown
FOXJ1	MKX	0.283400	0.283400	0.000000	0.754764	3	unknown
ZIC2	MKX	0.051200	0.051200	0.000000	0.843750	3	unknown
ZNF238	MKX	0.081700	0.081700	0.000000	0.932681	3	unknown
ESRRG	MKX	0.061300	0.061300	0.000000	0.654160	3	unknown
HOXC10	MKX	0.112600	0.112600	0.000000	0.674067	3	unknown
NFE2	MKX	0.161800	0.161800	0.000000	0.809642	3	unknown
PTTG1	MKX	0.105300	0.105300	0.000000	1.000000	3	unknown
E2F8	MKX	0.166700	0.166700	0.000000	0.997001	3	unknown
FOXN4	MKX	0.205800	0.205800	0.000000	0.832847	3	unknown
HOXC11	MKX	0.187700	0.187700	0.000000	0.825786	3	unknown
GLI3	MKX	0.074900	0.074900	0.000000	0.874499	3	unknown
RUNX1	MKX	0.156200	0.156200	0.000000	0.811780	3	unknown
E2F2	MKX	0.169300	0.169300	0.000000	0.971648	3	unknown
PBX3	MKX	0.095500	0.095500	0.000000	0.746597	3	unknown
MLXIPL	MKX	0.066800	0.066800	0.000000	0.931138	3	unknown
TCF4	MKX	0.097400	0.097400	0.000000	1.000000	3	unknown
MYCN	MKX	0.134900	0.134900	0.000000	0.979985	3	unknown
HOXA4	MKX	0.065300	0.065300	0.000000	0.987749	3	unknown
TFAP2C	MKX	0.053300	0.053300	0.000000	0.908068	3	unknown
ZNF187	MKX	0.076200	0.076200	0.000000	0.870079	3	unknown
NFATC4	MKX	0.151500	0.151500	0.000000	0.774257	3	unknown
POU5F1	MKX	0.085300	0.085300	0.000000	0.803048	3	unknown
RFX3	MKX	0.087300	0.087300	0.000000	0.607102	3	unknown
GLI2	MKX	0.095700	0.095700	0.000000	0.965517	3	unknown
ZSCAN2	MKX	0.096800	0.096800	0.000000	0.914256	3	unknown
PBX1	MKX	0.052600	0.052600	0.000000	0.990494	3	unknown
MSC	MKX	0.111200	0.111200	0.000000	0.949640	3	unknown
MKX	HMBOX1	0.292500	0.292500	0.000000	0.829402	3	unknown
IRF9	MKX	0.054900	0.054900	0.000000	0.872495	3	unknown
MKX	ZNF192	0.149600	0.149600	0.000000	0.858289	3	unknown
HMGB2	MKX	0.050800	0.050800	0.000000	0.952756	3	unknown
MXD1	MKX	0.069300	0.069300	0.000000	0.753247	3	unknown
ZNF83	MKX	0.050900	0.050900	0.000000	0.968566	3	unknown
MKX	KLF15	0.195500	0.195500	0.000000	0.982097	3	unknown
ZNF219	MKX	0.158100	0.158100	0.000000	0.758381	3	unknown
MKX	ZNF81	0.097400	0.097400	0.000000	0.637577	3	unknown
SCML2	MKX	0.119500	0.119500	0.000000	0.955649	3	unknown
IKZF4	MKX	0.078900	0.078900	0.000000	0.984791	3	unknown
STAT5B	MKX	0.285100	0.285100	0.000000	0.978604	3	unknown
PURA	MKX	0.203500	0.203500	0.000000	0.974939	3	unknown
C5orf41	MKX	0.073000	0.073000	0.000000	0.945205	3	unknown
ESR1	IRX4	0.121200	0.121200	0.000000	0.985149	3	unknown
ESR1	SOX11	0.998300	0.998300	0.000000	0.730442	3	unknown
ESR1	PGR	0.303800	0.303800	0.000000	0.852864	3	unknown
ESR1	MYT1	0.072600	0.072600	0.000000	0.995868	3	unknown
ESR1	RCAN1	0.119400	0.119400	0.000000	0.989112	3	unknown
ESR1	LHX2	0.169100	0.169100	0.000000	0.987581	3	unknown
ESR1	IRX6	0.117800	0.117800	0.000000	0.977080	3	unknown
FOXA1	ESR1	0.343400	0.343400	0.000000	0.981654	3	unknown
ESR1	BCL11B	0.177500	0.177500	0.000000	0.806197	3	unknown
GATA3	ESR1	0.996600	0.996600	0.000000	0.724262	3	unknown
ESR1	ETV4	0.148100	0.148100	0.000000	0.986496	3	unknown
ESR1	ARNT2	0.127700	0.127700	0.000000	0.994518	3	unknown
ESR1	CBFA2T3	0.169900	0.169900	0.000000	0.998234	3	unknown
ESR1	TCF7L1	0.268600	0.268600	0.000000	0.983246	3	unknown
ESR1	TP63	0.055900	0.055900	0.000000	0.996422	3	unknown
