Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	ACTB	0.627900	0.627900	0.000000	0.953814	3	unknown	nan/nan/nan
ABCF1	ANKRD27	0.224800	0.224800	0.000000	0.604093	3	unknown	nan/nan/nan
ABCF1	CABC1	0.064700	0.064700	0.000000	0.998454	3	unknown	nan/nan/nan
ABCF1	CBS	0.061400	0.061400	0.000000	0.986971	3	unknown	nan/nan/nan
CCNE1	ABCF1	0.123900	0.123900	0.000000	0.769976	3	unknown	nan/nan/nan
ABCF1	CD3EAP	0.103800	0.103800	0.000000	0.834297	3	unknown	nan/nan/nan
CDC42EP1	ABCF1	0.905300	0.905300	0.000000	0.834420	3	unknown	nan/nan/nan
CHODL	ABCF1	0.206700	0.206700	0.000000	0.953072	3	unknown	nan/nan/nan
ABCF1	CKB	0.056200	0.056200	0.000000	0.996441	3	unknown	nan/nan/nan
CTPS	ABCF1	0.327800	0.327800	0.000000	0.864246	3	unknown	nan/nan/nan
E2F3	ABCF1	0.323500	0.323500	0.000000	0.940958	3	unknown	nan/nan/nan
ELOVL1	ABCF1	0.133400	0.133400	0.000000	0.707646	3	unknown	nan/nan/nan
ABCF1	EPHA1	0.067600	0.067600	0.000000	0.878698	3	unknown	nan/nan/nan
ABCF1	EPHB4	0.087100	0.087100	0.000000	0.724455	3	unknown	nan/nan/nan
HDAC2	ABCF1	0.183700	0.183700	0.000000	0.987480	3	unknown	nan/nan/nan
ABCF1	INSR	0.109700	0.109700	0.000000	0.969006	3	unknown	nan/nan/nan
ABCF1	ITPR3	0.070100	0.070100	0.000000	0.910128	3	unknown	nan/nan/nan
ABCF1	KCNG1	0.162600	0.162600	0.000000	0.883764	3	unknown	nan/nan/nan
ABCF1	LYPD5	0.129200	0.129200	0.000000	0.986068	3	unknown	nan/nan/nan
ABCF1	MYCN	0.412800	0.412800	0.000000	0.938227	3	unknown	nan/nan/nan
ABCF1	NGEF	0.097200	0.097200	0.000000	1.000000	3	unknown	nan/nan/nan
ABCF1	PIK3CB	0.124100	0.124100	0.000000	0.983884	3	unknown	nan/nan/nan
PLK1	ABCF1	0.271300	0.271300	0.000000	0.942499	3	unknown	nan/nan/nan
POP1	ABCF1	0.132200	0.132200	0.000000	0.580938	3	unknown	nan/nan/nan
PPP1R11	ABCF1	0.264700	0.264700	0.000000	0.726105	3	unknown	nan/nan/nan
PRKX	ABCF1	0.201000	0.201000	0.000000	0.611940	3	unknown	nan/nan/nan
PSAT1	ABCF1	0.069900	0.069900	0.000000	0.984263	3	unknown	nan/nan/nan
ABCF1	RAVER1	0.085100	0.085100	0.000000	0.710928	3	unknown	nan/nan/nan
ABCF1	RBL2	0.051100	0.051100	0.000000	0.972603	3	unknown	nan/nan/nan
ABCF1	RNF5	0.308000	0.308000	0.000000	0.843506	3	unknown	nan/nan/nan
SLC7A5	ABCF1	0.083100	0.083100	0.000000	0.785800	3	unknown	nan/nan/nan
SMAD5	ABCF1	0.141200	0.141200	0.000000	0.516289	3	unknown	nan/nan/nan
SPDEF	ABCF1	0.158500	0.158500	0.000000	0.986751	3	unknown	nan/nan/nan
