Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ADORA2B	ABCF1	0.257000	0.257000	0.000000	0.889883	3	unknown	nan/nan/nan
DDX21	ABCF1	0.082600	0.082600	0.000000	0.573850	3	unknown	nan/nan/nan
ABCF1	DNM2	0.052200	0.052200	0.000000	0.582375	3	unknown	nan/nan/nan
E2F3	ABCF1	0.250600	0.250600	0.000000	0.643256	3	unknown	nan/nan/nan
ABCF1	EDN1	0.102200	0.102200	0.000000	0.895303	3	unknown	nan/nan/nan
ABCF1	ENO2	0.058200	0.058200	0.000000	0.994845	3	unknown	nan/nan/nan
EPHB3	ABCF1	0.093500	0.093500	0.000000	0.603209	3	unknown	nan/nan/nan
FAM100B	ABCF1	0.117400	0.117400	0.000000	0.939523	3	unknown	nan/nan/nan
ABCF1	FBXO32	0.069000	0.069000	0.000000	0.636232	3	unknown	nan/nan/nan
FDPS	ABCF1	0.176600	0.176600	0.000000	0.590034	3	unknown	nan/nan/nan
ABCF1	FOXC2	0.078800	0.078800	0.000000	0.987310	3	unknown	nan/nan/nan
ABCF1	FZD5	0.061500	0.061500	0.000000	0.985366	3	unknown	nan/nan/nan
GAL	ABCF1	0.250400	0.250400	0.000000	0.500399	3	unknown	nan/nan/nan
ABCF1	GSTK1	0.065900	0.065900	0.000000	0.913505	3	unknown	nan/nan/nan
ABCF1	HK1	0.061100	0.061100	0.000000	0.770867	3	unknown	nan/nan/nan
ITPR3	ABCF1	0.272900	0.272900	0.000000	0.658483	3	unknown	nan/nan/nan
ABCF1	KRT16	0.054200	0.054200	0.000000	0.601476	3	unknown	nan/nan/nan
ABCF1	MEF2A	0.139800	0.139800	0.000000	0.711731	3	unknown	nan/nan/nan
MMP1	ABCF1	0.095000	0.095000	0.000000	0.875789	3	unknown	nan/nan/nan
MMP7	ABCF1	0.080500	0.080500	0.000000	0.973913	3	unknown	nan/nan/nan
ABCF1	MT1F	0.054400	0.054400	0.000000	0.955882	3	unknown	nan/nan/nan
NRIP1	ABCF1	0.085300	0.085300	0.000000	0.662368	3	unknown	nan/nan/nan
ODC1	ABCF1	0.067200	0.067200	0.000000	0.912202	3	unknown	nan/nan/nan
ABCF1	OVOL1	0.064000	0.064000	0.000000	0.928125	3	unknown	nan/nan/nan
ABCF1	PKIG	0.095200	0.095200	0.000000	0.973739	3	unknown	nan/nan/nan
ABCF1	PLAT	0.115300	0.115300	0.000000	0.672160	3	unknown	nan/nan/nan
ABCF1	RAC3	0.083700	0.083700	0.000000	0.956989	3	unknown	nan/nan/nan
ABCF1	RNF5	0.473700	0.473700	0.000000	0.620646	3	unknown	nan/nan/nan
ABCF1	SLC25A25	0.119200	0.119200	0.000000	0.904362	3	unknown	nan/nan/nan
SLC29A1	ABCF1	0.061400	0.061400	0.000000	0.602606	3	unknown	nan/nan/nan
SOX8	ABCF1	0.065400	0.065400	0.000000	0.891437	3	unknown	nan/nan/nan
ABCF1	STC2	0.475900	0.475900	0.000000	0.711074	3	unknown	nan/nan/nan
ABCF1	TGFA	0.077900	0.077900	0.000000	0.795892	3	unknown	nan/nan/nan
ABCF1	TNF	0.079700	0.079700	0.000000	0.979925	3	unknown	nan/nan/nan
ABCF1	UBE2D4	0.132800	0.132800	0.000000	0.570030	3	unknown	nan/nan/nan
ABCF1	WNT5A	0.196600	0.196600	0.000000	0.781282	3	unknown	nan/nan/nan
ABCF1	WNT6	0.061800	0.061800	0.000000	0.878641	3	unknown	nan/nan/nan
ABCF1	YWHAQ	0.087000	0.087000	0.000000	0.679310	3	unknown	nan/nan/nan
ABLIM1	ACTG1	0.111900	0.111900	0.000000	0.605898	3	unknown	nan/nan/nan
ABLIM1	CBS	0.063100	0.063100	0.000000	0.832013	3	unknown	nan/nan/nan
ABLIM1	CCNB1	0.050700	0.050700	0.000000	0.552268	3	unknown	nan/nan/nan
CENPF	ABLIM1	0.124600	0.124600	0.000000	0.822632	3	unknown	nan/nan/nan
CISH	ABLIM1	0.058400	0.058400	0.000000	0.993151	3	unknown	nan/nan/nan
ABLIM1	E2F1	0.051300	0.051300	0.000000	0.621832	3	unknown	nan/nan/nan
ABLIM1	E2F5	0.060200	0.060200	0.000000	0.973422	3	unknown	nan/nan/nan
ABLIM1	EEF1E1	0.179000	0.179000	0.000000	0.650838	3	unknown	nan/nan/nan
ELF3	ABLIM1	0.057000	0.057000	0.000000	0.942105	3	unknown	nan/nan/nan
FAM110C	ABLIM1	0.505600	0.505600	0.000000	0.671282	3	unknown	nan/nan/nan
ABLIM1	FGFR2	0.072300	0.072300	0.000000	0.864454	3	unknown	nan/nan/nan
ABLIM1	FZD2	0.137400	0.137400	0.000000	0.568413	3	unknown	nan/nan/nan
ABLIM1	HAS3	0.650100	0.650100	0.000000	0.616674	3	unknown	nan/nan/nan
ABLIM1	HMOX1	0.157100	0.157100	0.000000	0.978994	3	unknown	nan/nan/nan
ABLIM1	MAP3K14	0.064900	0.064900	0.000000	0.819723	3	unknown	nan/nan/nan
MAPKAP1	ABLIM1	0.054200	0.054200	0.000000	0.994465	3	unknown	nan/nan/nan
NAPRT1	ABLIM1	0.138000	0.138000	0.000000	0.862319	3	unknown	nan/nan/nan
ABLIM1	PTEN	0.160000	0.160000	0.000000	0.715000	3	unknown	nan/nan/nan
SERPINB1	ABLIM1	0.083900	0.083900	0.000000	0.992849	3	unknown	nan/nan/nan
ABLIM1	SET	0.163500	0.163500	0.000000	0.724771	3	unknown	nan/nan/nan
SHFM1	ABLIM1	0.120100	0.120100	0.000000	0.517069	3	unknown	nan/nan/nan
ABLIM1	ST3GAL1	0.077600	0.077600	0.000000	0.855670	3	unknown	nan/nan/nan
STAT5B	ABLIM1	0.102900	0.102900	0.000000	0.655977	3	unknown	nan/nan/nan
ABLIM1	STK40	0.051800	0.051800	0.000000	0.996139	3	unknown	nan/nan/nan
TMEM45B	ABLIM1	0.059300	0.059300	0.000000	0.711636	3	unknown	nan/nan/nan
ABLIM1	TNXB	0.063000	0.063000	0.000000	0.734921	3	unknown	nan/nan/nan
ABLIM1	TXNIP	0.053100	0.053100	0.000000	0.745763	3	unknown	nan/nan/nan
ABLIM1	VCP	0.781500	0.781500	0.000000	0.585285	3	unknown	nan/nan/nan
ASNS	ACAT2	0.116000	0.116000	0.000000	0.943966	3	unknown	nan/nan/nan
ACAT2	BMPR1A	0.325500	0.325500	0.000000	0.520737	3	unknown	nan/nan/nan
ACAT2	EEF1E1	0.242600	0.242600	0.000000	0.509068	3	unknown	nan/nan/nan
IGFBP4	ACAT2	0.060600	0.060600	0.000000	0.638614	3	unknown	nan/nan/nan
KIAA0020	ACAT2	0.098400	0.098400	0.000000	0.663618	3	unknown	nan/nan/nan
KPNA1	ACAT2	0.059600	0.059600	0.000000	0.899329	3	unknown	nan/nan/nan
LEMD1	ACAT2	0.128800	0.128800	0.000000	0.997671	3	unknown	nan/nan/nan
