Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	ABLIM1	0.115100	0.115100	0.000000	0.754127	3	unknown	nan/nan/nan
ABCF1	ARHGAP10	0.099600	0.099600	0.000000	0.988956	3	unknown	nan/nan/nan
ASB1	ABCF1	0.168400	0.168400	0.000000	0.501188	3	unknown	nan/nan/nan
ATIC	ABCF1	0.083800	0.083800	0.000000	0.813842	3	unknown	nan/nan/nan
ABCF1	CCND3	0.336100	0.336100	0.000000	0.899137	3	unknown	nan/nan/nan
ABCF1	CDC42	0.087700	0.087700	0.000000	0.817560	3	unknown	nan/nan/nan
ABCF1	ENO1	0.166400	0.166400	0.000000	0.685697	3	unknown	nan/nan/nan
ABCF1	ENO3	0.068100	0.068100	0.000000	0.960352	3	unknown	nan/nan/nan
ABCF1	EZR	0.349900	0.349900	0.000000	0.589883	3	unknown	nan/nan/nan
ABCF1	FBXO32	0.098200	0.098200	0.000000	0.834012	3	unknown	nan/nan/nan
ABCF1	GOT2	0.647100	0.647100	0.000000	0.608407	3	unknown	nan/nan/nan
ABCF1	HSP90AB1	0.231600	0.231600	0.000000	0.932642	3	unknown	nan/nan/nan
ITPR3	ABCF1	0.756400	0.756400	0.000000	0.718800	3	unknown	nan/nan/nan
ABCF1	LIG1	0.244000	0.244000	0.000000	0.500820	3	unknown	nan/nan/nan
ABCF1	LOC92249	0.176600	0.176600	0.000000	0.782559	3	unknown	nan/nan/nan
NFIL3	ABCF1	0.673100	0.673100	0.000000	0.939385	3	unknown	nan/nan/nan
ABCF1	PCSK7	0.051700	0.051700	0.000000	0.727273	3	unknown	nan/nan/nan
PLEKHF1	ABCF1	0.201400	0.201400	0.000000	0.766137	3	unknown	nan/nan/nan
PPRC1	ABCF1	0.996000	0.996000	0.000000	0.580924	3	unknown	nan/nan/nan
RASSF1	ABCF1	0.073400	0.073400	0.000000	0.749319	3	unknown	nan/nan/nan
ABCF1	RHOB	0.107500	0.107500	0.000000	0.952558	3	unknown	nan/nan/nan
ABCF1	RHOT2	0.056700	0.056700	0.000000	0.698413	3	unknown	nan/nan/nan
RTN3	ABCF1	0.281000	0.281000	0.000000	0.620641	3	unknown	nan/nan/nan
ABCF1	SERPINB1	0.240000	0.240000	0.000000	0.967500	3	unknown	nan/nan/nan
ABCF1	SH3GLB1	0.087500	0.087500	0.000000	0.602286	3	unknown	nan/nan/nan
ABCF1	SH3KBP1	0.138600	0.138600	0.000000	0.999278	3	unknown	nan/nan/nan
ABCF1	SMAD3	0.061000	0.061000	0.000000	0.954098	3	unknown	nan/nan/nan
ABCF1	TEX10	0.641800	0.641800	0.000000	0.756310	3	unknown	nan/nan/nan
ABCF1	TMEM154	0.112200	0.112200	0.000000	0.530303	3	unknown	nan/nan/nan
ABCF1	VEGFB	0.133800	0.133800	0.000000	0.742152	3	unknown	nan/nan/nan
ABLIM1	ADCY3	0.431900	0.431900	0.000000	0.917342	3	unknown	nan/nan/nan
ABLIM1	AQP3	0.070800	0.070800	0.000000	0.995763	3	unknown	nan/nan/nan
ABLIM1	ASNS	0.150100	0.150100	0.000000	0.813458	3	unknown	nan/nan/nan
ABLIM1	ATIC	0.219100	0.219100	0.000000	0.532634	3	unknown	nan/nan/nan
ABLIM1	CD79A	0.072400	0.072400	0.000000	0.972376	3	unknown	nan/nan/nan
ABLIM1	CDK4	0.459200	0.459200	0.000000	0.744556	3	unknown	nan/nan/nan
ABLIM1	CIRH1A	0.077200	0.077200	0.000000	0.516839	3	unknown	nan/nan/nan
DPH2	ABLIM1	0.076300	0.076300	0.000000	0.745740	3	unknown	nan/nan/nan
ABLIM1	EPHA1	0.999300	0.999300	0.000000	0.687481	3	unknown	nan/nan/nan
ABLIM1	FBXO32	0.064200	0.064200	0.000000	0.844237	3	unknown	nan/nan/nan
ABLIM1	FHIT	0.153800	0.153800	0.000000	0.781534	3	unknown	nan/nan/nan
GOT2	ABLIM1	0.229200	0.229200	0.000000	0.601222	3	unknown	nan/nan/nan
ABLIM1	HLA-DOA	0.126300	0.126300	0.000000	0.950911	3	unknown	nan/nan/nan
ABLIM1	HSP90AB1	0.306500	0.306500	0.000000	0.731811	3	unknown	nan/nan/nan
ABLIM1	ICAM2	0.453900	0.453900	0.000000	0.895792	3	unknown	nan/nan/nan
ITPR3	ABLIM1	0.071200	0.071200	0.000000	0.938202	3	unknown	nan/nan/nan
ABLIM1	KCNG1	0.104500	0.104500	0.000000	0.931100	3	unknown	nan/nan/nan
ABLIM1	LIG1	0.196200	0.196200	0.000000	0.586646	3	unknown	nan/nan/nan
ABLIM1	LOC92249	0.069800	0.069800	0.000000	0.959885	3	unknown	nan/nan/nan
ABLIM1	LTB	0.529700	0.529700	0.000000	0.905229	3	unknown	nan/nan/nan
ABLIM1	MAL	0.106700	0.106700	0.000000	0.622306	3	unknown	nan/nan/nan
ABLIM1	MYC	0.078000	0.078000	0.000000	0.788462	3	unknown	nan/nan/nan
ABLIM1	NFKB1	0.090500	0.090500	0.000000	0.969061	3	unknown	nan/nan/nan
ABLIM1	NOL9	0.224400	0.224400	0.000000	0.911319	3	unknown	nan/nan/nan
ABLIM1	NXT1	0.131800	0.131800	0.000000	0.706373	3	unknown	nan/nan/nan
ABLIM1	ORM1	0.068700	0.068700	0.000000	0.986900	3	unknown	nan/nan/nan
PCSK7	ABLIM1	0.116100	0.116100	0.000000	0.983635	3	unknown	nan/nan/nan
ABLIM1	PHGDH	0.106500	0.106500	0.000000	0.997183	3	unknown	nan/nan/nan
PLCG1	ABLIM1	0.987200	0.987200	0.000000	0.553586	3	unknown	nan/nan/nan
ABLIM1	PPRC1	0.069400	0.069400	0.000000	0.551873	3	unknown	nan/nan/nan
ABLIM1	PRKCA	0.234800	0.234800	0.000000	0.522998	3	unknown	nan/nan/nan
ABLIM1	PTK2B	0.113500	0.113500	0.000000	0.898678	3	unknown	nan/nan/nan
ABLIM1	RPL23A	0.108300	0.108300	0.000000	0.935365	3	unknown	nan/nan/nan
ABLIM1	RPL36	0.764000	0.764000	0.000000	0.632592	3	unknown	nan/nan/nan
RTN3	ABLIM1	0.088500	0.088500	0.000000	0.944633	3	unknown	nan/nan/nan
ABLIM1	SOD1	0.266200	0.266200	0.000000	0.741923	3	unknown	nan/nan/nan
ABLIM1	SOX8	0.318400	0.318400	0.000000	0.850188	3	unknown	nan/nan/nan
TEX10	ABLIM1	0.477200	0.477200	0.000000	0.841576	3	unknown	nan/nan/nan
ABLIM1	TNFRSF10A	0.598200	0.598200	0.000000	0.692578	3	unknown	nan/nan/nan
ABLIM1	TPM2	0.051000	0.051000	0.000000	0.935294	3	unknown	nan/nan/nan
ABLIM1	VEGFB	0.920500	0.920500	0.000000	0.733297	3	unknown	nan/nan/nan
BBC3	ACAT2	0.151700	0.151700	0.000000	0.979565	3	unknown	nan/nan/nan
CTPS	ACAT2	0.184900	0.184900	0.000000	0.826933	3	unknown	nan/nan/nan
DDX18	ACAT2	0.761200	0.761200	0.000000	0.982002	3	unknown	nan/nan/nan
ACAT2	DHX9	0.078100	0.078100	0.000000	0.772087	3	unknown	nan/nan/nan
ACAT2	DNM1L	0.315800	0.315800	0.000000	0.559531	3	unknown	nan/nan/nan
ACAT2	EMG1	0.573600	0.573600	0.000000	0.785565	3	unknown	nan/nan/nan
EZR	ACAT2	0.060500	0.060500	0.000000	0.586777	3	unknown	nan/nan/nan
FAM136A	ACAT2	0.180400	0.180400	0.000000	0.614191	3	unknown	nan/nan/nan
ACAT2	GPX7	0.246300	0.246300	0.000000	0.860739	3	unknown	nan/nan/nan
ACAT2	HPCAL1	0.327200	0.327200	0.000000	0.745721	3	unknown	nan/nan/nan
ACAT2	HSPA8	0.078900	0.078900	0.000000	0.525982	3	unknown	nan/nan/nan
KIAA0020	ACAT2	0.494800	0.494800	0.000000	0.905821	3	unknown	nan/nan/nan
ACAT2	LYAR	0.057800	0.057800	0.000000	0.821799	3	unknown	nan/nan/nan
MAP3K4	ACAT2	0.130800	0.130800	0.000000	0.528287	3	unknown	nan/nan/nan
MAT2A	ACAT2	0.090900	0.090900	0.000000	0.873487	3	unknown	nan/nan/nan
MKI67IP	ACAT2	0.073800	0.073800	0.000000	0.998645	3	unknown	nan/nan/nan
PFDN1	ACAT2	0.588400	0.588400	0.000000	0.527022	3	unknown	nan/nan/nan
ACAT2	PPIB	0.085600	0.085600	0.000000	0.865654	3	unknown	nan/nan/nan
ACAT2	RAB5C	0.107100	0.107100	0.000000	0.786181	3	unknown	nan/nan/nan
ACAT2	RPL35A	0.070800	0.070800	0.000000	0.862994	3	unknown	nan/nan/nan
SH3GL1	ACAT2	0.214500	0.214500	0.000000	0.705828	3	unknown	nan/nan/nan
ACAT2	SHC2	0.063000	0.063000	0.000000	0.925397	3	unknown	nan/nan/nan
ACAT2	SOD1	0.087100	0.087100	0.000000	0.653272	3	unknown	nan/nan/nan
SPATA2L	ACAT2	0.100800	0.100800	0.000000	0.978175	3	unknown	nan/nan/nan
STAT4	ACAT2	0.114600	0.114600	0.000000	0.584642	3	unknown	nan/nan/nan
ACAT2	STAT6	0.084000	0.084000	0.000000	0.894048	3	unknown	nan/nan/nan
TARS	ACAT2	0.107800	0.107800	0.000000	0.797774	3	unknown	nan/nan/nan
ACAT2	TEX10	0.422200	0.422200	0.000000	0.507579	3	unknown	nan/nan/nan
ACAT2	YWHAZ	0.075400	0.075400	0.000000	0.847480	3	unknown	nan/nan/nan
ARHGAP10	ACTA2	0.116900	0.116900	0.000000	0.974337	3	unknown	nan/nan/nan
CASP3	ACTA2	0.068300	0.068300	0.000000	0.983895	3	unknown	nan/nan/nan
DNAJA1	ACTA2	0.079600	0.079600	0.000000	0.988693	3	unknown	nan/nan/nan
FAM129B	ACTA2	0.093000	0.093000	0.000000	0.987097	3	unknown	nan/nan/nan
HIST1H3D	ACTA2	0.073600	0.073600	0.000000	0.994565	3	unknown	nan/nan/nan
MAP2K4	ACTA2	0.052500	0.052500	0.000000	1.000000	3	unknown	nan/nan/nan
MAP3K6	ACTA2	0.195200	0.195200	0.000000	0.969775	3	unknown	nan/nan/nan
MT1A	ACTA2	0.078000	0.078000	0.000000	0.808974	3	unknown	nan/nan/nan
ACTA2	NDRG1	0.086800	0.086800	0.000000	0.596774	3	unknown	nan/nan/nan
PARP10	ACTA2	0.192200	0.192200	0.000000	0.935484	3	unknown	nan/nan/nan
ACTA2	PI3	0.179100	0.179100	0.000000	0.723618	3	unknown	nan/nan/nan
PPP3CA	ACTA2	0.090100	0.090100	0.000000	0.947836	3	unknown	nan/nan/nan
RASSF1	ACTA2	0.119400	0.119400	0.000000	0.997487	3	unknown	nan/nan/nan
RPS12	ACTA2	0.067100	0.067100	0.000000	0.985097	3	unknown	nan/nan/nan
RPS14	ACTA2	0.150100	0.150100	0.000000	0.919387	3	unknown	nan/nan/nan
RPS6KA3	ACTA2	0.127200	0.127200	0.000000	0.938679	3	unknown	nan/nan/nan
SMARCC2	ACTA2	0.053400	0.053400	0.000000	0.996255	3	unknown	nan/nan/nan
STK11	ACTA2	0.058900	0.058900	0.000000	1.000000	3	unknown	nan/nan/nan
TMSB10	ACTA2	0.058000	0.058000	0.000000	0.993103	3	unknown	nan/nan/nan
TOP2B	ACTA2	0.054600	0.054600	0.000000	0.967033	3	unknown	nan/nan/nan
ZBED3	ACTA2	0.143900	0.143900	0.000000	0.915219	3	unknown	nan/nan/nan
ACTG1	ACTB	0.999900	0.999900	0.000000	0.538554	3	unknown	nan/nan/nan
ACTB	ADCY7	0.691000	0.691000	0.000000	0.706368	3	unknown	nan/nan/nan
ALDOA	ACTB	0.279000	0.279000	0.000000	0.866308	3	unknown	nan/nan/nan
ACTB	ANXA2	0.055600	0.055600	0.000000	0.660072	3	unknown	nan/nan/nan
ACTB	CASP10	0.070600	0.070600	0.000000	0.981586	3	unknown	nan/nan/nan
ACTB	CASP2	0.360000	0.360000	0.000000	0.599167	3	unknown	nan/nan/nan
CMTM7	ACTB	0.082500	0.082500	0.000000	0.544242	3	unknown	nan/nan/nan
CREBBP	ACTB	0.248700	0.248700	0.000000	0.989144	3	unknown	nan/nan/nan
CRKL	ACTB	0.135700	0.135700	0.000000	0.981577	3	unknown	nan/nan/nan
CSNK1A1	ACTB	0.058100	0.058100	0.000000	0.912220	3	unknown	nan/nan/nan
ACTB	CTNNB1	0.420900	0.420900	0.000000	0.500832	3	unknown	nan/nan/nan
DAZAP2	ACTB	0.130500	0.130500	0.000000	0.988506	3	unknown	nan/nan/nan
DUSP6	ACTB	0.384500	0.384500	0.000000	0.586476	3	unknown	nan/nan/nan
EP300	ACTB	0.475100	0.475100	0.000000	0.839613	3	unknown	nan/nan/nan
ACTB	GNAS	0.160000	0.160000	0.000000	0.846875	3	unknown	nan/nan/nan
ACTB	HIST1H4C	0.068300	0.068300	0.000000	0.877013	3	unknown	nan/nan/nan
ACTB	HPS6	0.092200	0.092200	0.000000	0.975054	3	unknown	nan/nan/nan
JAK1	ACTB	0.132600	0.132600	0.000000	0.669683	3	unknown	nan/nan/nan
MAP2K1	ACTB	0.191300	0.191300	0.000000	0.953999	3	unknown	nan/nan/nan
ACTB	METRNL	0.065800	0.065800	0.000000	0.930091	3	unknown	nan/nan/nan
ACTB	MYL6	0.061300	0.061300	0.000000	0.964111	3	unknown	nan/nan/nan
PDPK1	ACTB	0.101800	0.101800	0.000000	0.553045	3	unknown	nan/nan/nan
ACTB	PIK3R5	0.596000	0.596000	0.000000	0.981879	3	unknown	nan/nan/nan
ACTB	PPP1CA	0.699300	0.699300	0.000000	0.866295	3	unknown	nan/nan/nan
PRKCB	ACTB	0.079500	0.079500	0.000000	0.981132	3	unknown	nan/nan/nan
ACTB	RASSF5	0.878200	0.878200	0.000000	0.688795	3	unknown	nan/nan/nan
RBL2	ACTB	0.157000	0.157000	0.000000	0.998089	3	unknown	nan/nan/nan
STAT3	ACTB	0.152300	0.152300	0.000000	0.876559	3	unknown	nan/nan/nan
ACTB	TAGLN2	0.061500	0.061500	0.000000	0.882927	3	unknown	nan/nan/nan
ACTB	UBE2L6	0.085400	0.085400	0.000000	0.950820	3	unknown	nan/nan/nan
ACTG1	ADCY7	0.256100	0.256100	0.000000	0.640375	3	unknown	nan/nan/nan
ACTG1	ALDOA	0.999700	0.999700	0.000000	0.613084	3	unknown	nan/nan/nan
ACTG1	ANXA2	0.631000	0.631000	0.000000	0.830903	3	unknown	nan/nan/nan
ACTG1	CASP2	0.662700	0.662700	0.000000	0.779236	3	unknown	nan/nan/nan
CASP8	ACTG1	0.068400	0.068400	0.000000	0.833333	3	unknown	nan/nan/nan
ACTG1	CMTM7	0.505700	0.505700	0.000000	0.892822	3	unknown	nan/nan/nan
CRKL	ACTG1	0.302100	0.302100	0.000000	0.685866	3	unknown	nan/nan/nan
CSNK1A1	ACTG1	0.141900	0.141900	0.000000	0.942918	3	unknown	nan/nan/nan
CTNNB1	ACTG1	0.194200	0.194200	0.000000	0.577755	3	unknown	nan/nan/nan
ACTG1	CXCL14	0.297100	0.297100	0.000000	0.549983	3	unknown	nan/nan/nan
DAZAP2	ACTG1	0.388400	0.388400	0.000000	0.998713	3	unknown	nan/nan/nan
ACTG1	DHX9	0.079600	0.079600	0.000000	0.912060	3	unknown	nan/nan/nan
ACTG1	EIF2AK2	0.089100	0.089100	0.000000	0.948373	3	unknown	nan/nan/nan
EML4	ACTG1	0.258400	0.258400	0.000000	0.952012	3	unknown	nan/nan/nan
ACTG1	GNAS	0.057000	0.057000	0.000000	0.863158	3	unknown	nan/nan/nan
ACTG1	HIST1H3D	0.080600	0.080600	0.000000	0.868486	3	unknown	nan/nan/nan
ACTG1	HIST1H4C	0.061300	0.061300	0.000000	0.938010	3	unknown	nan/nan/nan
ACTG1	ICAM1	0.189400	0.189400	0.000000	0.949842	3	unknown	nan/nan/nan
ACTG1	JAK1	0.806900	0.806900	0.000000	0.591399	3	unknown	nan/nan/nan
MAP3K8	ACTG1	0.057100	0.057100	0.000000	1.000000	3	unknown	nan/nan/nan
ACTG1	NFATC1	0.074600	0.074600	0.000000	0.819035	3	unknown	nan/nan/nan
ACTG1	PDPK1	0.193000	0.193000	0.000000	0.656995	3	unknown	nan/nan/nan
ACTG1	PIK3CG	0.725100	0.725100	0.000000	0.702800	3	unknown	nan/nan/nan
ACTG1	PIK3R5	0.086000	0.086000	0.000000	0.984884	3	unknown	nan/nan/nan
ACTG1	PPP1CA	0.095400	0.095400	0.000000	0.991614	3	unknown	nan/nan/nan
PRKCB	ACTG1	0.119600	0.119600	0.000000	0.999164	3	unknown	nan/nan/nan
ACTG1	PRKX	0.396600	0.396600	0.000000	0.964448	3	unknown	nan/nan/nan
RAB22A	ACTG1	0.089300	0.089300	0.000000	1.000000	3	unknown	nan/nan/nan
ACTG1	RASSF5	0.535100	0.535100	0.000000	0.721360	3	unknown	nan/nan/nan
RBL2	ACTG1	0.690500	0.690500	0.000000	0.987111	3	unknown	nan/nan/nan
ACTG1	TMCC3	0.165500	0.165500	0.000000	0.725076	3	unknown	nan/nan/nan
ACTG1	UBB	0.437800	0.437800	0.000000	0.853586	3	unknown	nan/nan/nan
ACTG1	VIM	0.068100	0.068100	0.000000	0.994126	3	unknown	nan/nan/nan
YRDC	ACTG1	0.066400	0.066400	0.000000	0.706325	3	unknown	nan/nan/nan
ACTN1	ADAM8	0.434500	0.434500	0.000000	0.644189	3	unknown	nan/nan/nan
ACTN1	BCL3	0.348200	0.348200	0.000000	0.744400	3	unknown	nan/nan/nan
BCL6	ACTN1	0.051600	0.051600	0.000000	0.914729	3	unknown	nan/nan/nan
ACTN1	CDC42EP2	0.053400	0.053400	0.000000	0.846442	3	unknown	nan/nan/nan
CEBPB	ACTN1	0.126000	0.126000	0.000000	0.532540	3	unknown	nan/nan/nan
CREBBP	ACTN1	0.404400	0.404400	0.000000	0.807122	3	unknown	nan/nan/nan
