Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ENO1	ZFP36L2	0.478400	0.478400	0.000000	0.938754	3	unknown
ENO1	SP1	0.999200	0.999200	0.000000	0.668435	3	unknown
ZBTB38	ENO1	0.138300	0.138300	0.000000	0.851772	3	unknown
ENO1	TSC22D3	0.891600	0.891600	0.000000	0.962988	3	unknown
ENO1	STAT1	0.566100	0.566100	0.000000	0.996997	3	unknown
ENO1	KLF6	0.159600	0.159600	0.000000	0.862782	3	unknown
MLL	ENO1	0.890200	0.890200	0.000000	0.903280	3	unknown
ENO1	ZNF277	0.101200	0.101200	0.000000	0.899209	3	unknown
ENO1	HMGB1	0.681100	0.681100	0.000000	0.774482	3	unknown
ENO1	LEF1	0.107600	0.107600	0.000000	0.995353	3	unknown
ENO1	STAT6	0.827500	0.827500	0.000000	0.893293	3	unknown
IKZF1	ENO1	0.570900	0.570900	0.000000	0.811701	3	unknown
ENO1	RXRB	0.550100	0.550100	0.000000	0.875477	3	unknown
ENO1	BCL6	0.081800	0.081800	0.000000	0.915648	3	unknown
ENO1	HMG20B	0.848300	0.848300	0.000000	0.945184	3	unknown
ENO1	SP3	0.095100	0.095100	0.000000	0.976866	3	unknown
ENO1	NFKB2	0.270400	0.270400	0.000000	0.765163	3	unknown
ENO1	BACH1	0.627900	0.627900	0.000000	0.989489	3	unknown
ENO1	ARNTL	0.125900	0.125900	0.000000	0.962669	3	unknown
ENO1	CBFB	0.433200	0.433200	0.000000	0.984303	3	unknown
ENO1	ETV6	0.576000	0.576000	0.000000	0.977431	3	unknown
ENO1	RERE	0.086400	0.086400	0.000000	0.993056	3	unknown
ENO1	MAX	0.133800	0.133800	0.000000	0.994768	3	unknown
ENO1	BHLHE40	0.080200	0.080200	0.000000	0.981297	3	unknown
ENO1	TFAM	0.198700	0.198700	0.000000	0.992451	3	unknown
ENO1	KLF3	0.170900	0.170900	0.000000	0.982446	3	unknown
ENO1	MEF2C	0.369900	0.369900	0.000000	0.987294	3	unknown
ENO1	YBX1	0.332600	0.332600	0.000000	0.944378	3	unknown
ENO1	HSF2	0.160400	0.160400	0.000000	0.978803	3	unknown
ENO1	ETS1	0.102300	0.102300	0.000000	0.988270	3	unknown
ENO1	RELA	0.517100	0.517100	0.000000	0.920518	3	unknown
ENO1	PRDM2	0.146400	0.146400	0.000000	0.528005	3	unknown
ENO1	BTG2	0.507200	0.507200	0.000000	0.995465	3	unknown
ENO1	AFF4	0.101200	0.101200	0.000000	0.981225	3	unknown
ENO1	KLF11	0.533300	0.533300	0.000000	0.993625	3	unknown
ENO1	MBD1	0.062100	0.062100	0.000000	0.996779	3	unknown
ENO1	NFE2L2	0.062700	0.062700	0.000000	0.952153	3	unknown
ENO1	GABPA	0.056000	0.056000	0.000000	0.989286	3	unknown
ENO1	GCFC1	0.272700	0.272700	0.000000	0.981665	3	unknown
ENO1	KCNH8	0.057400	0.057400	0.000000	0.996516	3	unknown
ENO1	RCAN1	0.570000	0.570000	0.000000	0.981930	3	unknown
ENO1	NFYA	0.109100	0.109100	0.000000	0.996334	3	unknown
ENO1	CNOT8	0.102200	0.102200	0.000000	0.965753	3	unknown
ENO1	MLX	0.353500	0.353500	0.000000	0.906931	3	unknown
ENO1	ELK1	0.199200	0.199200	0.000000	0.988956	3	unknown
ENO1	NFATC1	0.292400	0.292400	0.000000	0.981874	3	unknown
ENO1	ZNF133	0.352800	0.352800	0.000000	0.994615	3	unknown
ENO1	HMGB2	0.059200	0.059200	0.000000	0.989865	3	unknown
ENO1	ELK3	0.170900	0.170900	0.000000	0.998830	3	unknown
SP1	ZFP36L2	0.110400	0.110400	0.000000	0.972826	3	unknown
ZBTB38	ZFP36L2	0.436400	0.436400	0.000000	0.796059	3	unknown
TSC22D3	ZFP36L2	0.686800	0.686800	0.000000	0.852504	3	unknown
STAT1	ZFP36L2	0.125400	0.125400	0.000000	0.653907	3	unknown
ZFP36L2	KLF6	0.182900	0.182900	0.000000	0.585566	3	unknown
ZFP36L2	JUND	0.149000	0.149000	0.000000	0.709396	3	unknown
ZFP36L2	IRF5	0.088700	0.088700	0.000000	0.947012	3	unknown
MLL	ZFP36L2	0.212700	0.212700	0.000000	0.994358	3	unknown
HMGB1	ZFP36L2	0.646000	0.646000	0.000000	0.934365	3	unknown
STAT6	ZFP36L2	0.960000	0.960000	0.000000	0.757083	3	unknown
ZFP36L2	RXRB	0.528000	0.528000	0.000000	0.815530	3	unknown
