Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
CREBBP	NCOR1	0.692200	0.692200	0.000000	0.539439	3	unknown
CREBBP	MIXL1	0.080800	0.080800	0.000000	0.993812	3	unknown
CREBBP	GSX1	0.439900	0.439900	0.000000	0.574449	3	unknown
NR2F6	CREBBP	0.355100	0.355100	0.000000	0.584342	3	unknown
CTNNB1	CREBBP	0.642200	0.642200	0.000000	0.986297	3	unknown
CREBBP	AR	0.201500	0.201500	0.000000	0.839702	3	unknown
SNAI2	CREBBP	0.134900	0.134900	0.000000	0.965901	3	unknown
HNF4G	CREBBP	0.089900	0.089900	0.000000	0.882091	3	unknown
CREBBP	HIF3A	0.191200	0.191200	0.000000	0.917364	3	unknown
CREBBP	TBP	0.120400	0.120400	0.000000	0.982558	3	unknown
CREBBP	TWIST1	0.053600	0.053600	0.000000	0.889925	3	unknown
CREBBP	SUPT4H1	0.050100	0.050100	0.000000	0.912176	3	unknown
CREBBP	TFEC	0.226100	0.226100	0.000000	0.886333	3	unknown
CREBBP	TRIM25	0.147400	0.147400	0.000000	0.898236	3	unknown
NCOR1	GSX1	0.237900	0.237900	0.000000	0.678857	3	unknown
TADA2A	NCOR1	0.860300	0.860300	0.000000	0.818900	3	unknown
NR2F6	NCOR1	0.723100	0.723100	0.000000	0.507952	3	unknown
NCOR1	HNF4G	0.053200	0.053200	0.000000	0.565789	3	unknown
NCOR1	GCFC1	0.200700	0.200700	0.000000	0.996512	3	unknown
NCOR1	FBXW7	0.080100	0.080100	0.000000	0.991261	3	unknown
NCOR1	HOXC9	0.077000	0.077000	0.000000	0.910390	3	unknown
NCOR1	TWIST1	0.053100	0.053100	0.000000	0.932203	3	unknown
NCOR1	TRIM25	0.060500	0.060500	0.000000	0.965289	3	unknown
NCOR1	C2orf3	0.062200	0.062200	0.000000	0.956592	3	unknown
GSX1	MIXL1	0.875900	0.875900	0.000000	0.620390	3	unknown
MIXL1	NPAS2	0.632900	0.632900	0.000000	0.798546	3	unknown
TCF7	MIXL1	0.419700	0.419700	0.000000	0.891827	3	unknown
NR2F6	MIXL1	0.164400	0.164400	0.000000	0.563869	3	unknown
SP1	MIXL1	0.193200	0.193200	0.000000	0.809524	3	unknown
RNF4	MIXL1	0.252500	0.252500	0.000000	0.979010	3	unknown
MIXL1	TBX15	0.095300	0.095300	0.000000	0.887723	3	unknown
MIXL1	SCML1	0.058000	0.058000	0.000000	0.975862	3	unknown
MIXL1	BTAF1	0.178900	0.178900	0.000000	0.992733	3	unknown
MIXL1	FOXA1	0.387700	0.387700	0.000000	0.991230	3	unknown
MIXL1	TBP	0.070500	0.070500	0.000000	0.933333	3	unknown
