Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
TFAP2B	SLC26A3	0.925900	0.925900	0.000000	0.926018	3	unknown
TFAP2B	PGR	0.055100	0.055100	0.000000	0.905626	3	unknown
ESR1	TFAP2B	0.175400	0.175400	0.000000	0.894527	3	unknown
ELF5	TFAP2B	0.125000	0.125000	0.000000	0.981600	3	unknown
SOX10	TFAP2B	0.268700	0.268700	0.000000	0.985114	3	unknown
SPDEF	TFAP2B	0.071900	0.071900	0.000000	0.987483	3	unknown
TFAP2B	CITED1	0.058800	0.058800	0.000000	0.991497	3	unknown
EN1	TFAP2B	0.053400	0.053400	0.000000	1.000000	3	unknown
NR2F1	TFAP2B	0.222900	0.222900	0.000000	0.658591	3	unknown
TFAP2B	MNX1	0.237400	0.237400	0.000000	0.942713	3	unknown
TFAP2B	ESRRG	0.486000	0.486000	0.000000	0.645062	3	unknown
FOXA1	TFAP2B	0.688100	0.688100	0.000000	0.999564	3	unknown
TFAP2B	TBX3	0.284400	0.284400	0.000000	0.573840	3	unknown
TFAP2B	PPARG	0.056400	0.056400	0.000000	0.659574	3	unknown
ZNF238	TFAP2B	0.496300	0.496300	0.000000	0.526496	3	unknown
AR	TFAP2B	0.581400	0.581400	0.000000	0.941864	3	unknown
MYBL2	TFAP2B	0.068800	0.068800	0.000000	0.889535	3	unknown
TFAP2B	ZNF165	0.102400	0.102400	0.000000	0.886719	3	unknown
FOXM1	TFAP2B	0.278400	0.278400	0.000000	0.913434	3	unknown
TFAP2B	GABPB1	0.240100	0.240100	0.000000	0.937526	3	unknown
XBP1	TFAP2B	0.466200	0.466200	0.000000	0.999142	3	unknown
TFAP2B	NKX2-5	0.054900	0.054900	0.000000	0.981785	3	unknown
TFAP2B	LEF1	0.117400	0.117400	0.000000	0.995741	3	unknown
TFAP2B	ARNTL2	0.113800	0.113800	0.000000	0.632689	3	unknown
KLF5	TFAP2B	0.103300	0.103300	0.000000	0.995160	3	unknown
TFAP2B	ZFP37	0.505200	0.505200	0.000000	0.890340	3	unknown
TFAP2B	TLX2	0.051400	0.051400	0.000000	0.898833	3	unknown
TFAP2B	MEF2D	0.162200	0.162200	0.000000	0.995684	3	unknown
TCF7L1	TFAP2B	0.128800	0.128800	0.000000	0.989130	3	unknown
LASS6	TFAP2B	0.050500	0.050500	0.000000	1.000000	3	unknown
TFCP2L1	TFAP2B	0.073800	0.073800	0.000000	0.794038	3	unknown
ELF5	ZIC1	0.064900	0.064900	0.000000	0.862866	3	unknown
ZIC1	SOX11	0.074000	0.074000	0.000000	0.532432	3	unknown
GATA3	ZIC1	0.054500	0.054500	0.000000	0.800000	3	unknown
ZIC1	CITED1	0.213200	0.213200	0.000000	0.959193	3	unknown
EN1	ZIC1	0.691000	0.691000	0.000000	0.713748	3	unknown
ZIC1	MSX2	0.198400	0.198400	0.000000	0.980343	3	unknown
ZIC1	FOXD1	0.080000	0.080000	0.000000	0.891250	3	unknown
FOXA1	ZIC1	0.377700	0.377700	0.000000	0.990469	3	unknown
ZIC1	LHX2	0.077900	0.077900	0.000000	0.998716	3	unknown
AR	ZIC1	0.052000	0.052000	0.000000	0.984615	3	unknown
ZIC1	FOXG1	0.334500	0.334500	0.000000	0.986547	3	unknown
ZIC1	ELK4	0.054200	0.054200	0.000000	0.990775	3	unknown
XBP1	ZIC1	0.557100	0.557100	0.000000	0.984024	3	unknown
CDKN2A	ZIC1	0.722000	0.722000	0.000000	0.983657	3	unknown
ZIC1	LEF1	0.077900	0.077900	0.000000	0.789474	3	unknown
ZIC1	ONECUT1	0.066000	0.066000	0.000000	0.943939	3	unknown
ZIC1	THRA	0.202900	0.202900	0.000000	0.999507	3	unknown
ZIC1	HOXA11	0.054900	0.054900	0.000000	0.967213	3	unknown
ZIC1	BNC1	0.089100	0.089100	0.000000	0.997755	3	unknown
ZIC1	HR	0.119300	0.119300	0.000000	0.997485	3	unknown
ZIC1	FOXE3	0.252300	0.252300	0.000000	0.971859	3	unknown
ESR1	SLC26A3	0.188300	0.188300	0.000000	0.994689	3	unknown
SOX11	SLC26A3	0.133000	0.133000	0.000000	0.817293	3	unknown
SLC26A3	DLX2	0.659000	0.659000	0.000000	0.751593	3	unknown
GATA3	SLC26A3	0.125800	0.125800	0.000000	0.984102	3	unknown
NR2F1	SLC26A3	0.104700	0.104700	0.000000	0.937918	3	unknown
SLC26A3	MSX2	0.128500	0.128500	0.000000	0.887160	3	unknown
SLC26A3	ESRRG	0.076200	0.076200	0.000000	0.570866	3	unknown
PPARG	SLC26A3	0.067900	0.067900	0.000000	0.756996	3	unknown
HLF	SLC26A3	0.203400	0.203400	0.000000	0.943953	3	unknown
MYBL2	SLC26A3	0.175800	0.175800	0.000000	0.711035	3	unknown
SLC26A3	ZNF81	0.064900	0.064900	0.000000	0.785824	3	unknown
SLC26A3	MLLT10	0.100400	0.100400	0.000000	0.989044	3	unknown
NFKB2	SLC26A3	0.069200	0.069200	0.000000	0.563584	3	unknown
SLC26A3	CUX2	0.244900	0.244900	0.000000	0.650470	3	unknown
SLC26A3	FOSL1	0.082600	0.082600	0.000000	0.611380	3	unknown
SLC26A3	HOXD13	0.054700	0.054700	0.000000	0.945155	3	unknown
OLIG2	SLC26A3	0.202300	0.202300	0.000000	0.500247	3	unknown
NR3C2	SLC26A3	0.070900	0.070900	0.000000	0.806770	3	unknown
KLF9	SLC26A3	0.347600	0.347600	0.000000	0.878884	3	unknown
SLC26A3	ZNF132	0.073000	0.073000	0.000000	0.769863	3	unknown
NFIL3	SLC26A3	0.055800	0.055800	0.000000	1.000000	3	unknown
SLC26A3	GTF2I	0.076000	0.076000	0.000000	0.978947	3	unknown
SLC26A3	T	0.055500	0.055500	0.000000	0.996396	3	unknown
NFE2L3	SLC26A3	0.067300	0.067300	0.000000	0.869242	3	unknown
SLC26A3	MXD1	0.098900	0.098900	0.000000	0.815976	3	unknown
SLC26A3	ARID3A	0.061000	0.061000	0.000000	0.996721	3	unknown
CEBPB	SLC26A3	0.933200	0.933200	0.000000	0.986820	3	unknown
ESR1	PGR	0.670100	0.670100	0.000000	0.996418	3	unknown
SOX11	PGR	0.154600	0.154600	0.000000	0.894567	3	unknown
GATA3	PGR	0.245100	0.245100	0.000000	1.000000	3	unknown
PGR	CITED1	0.316300	0.316300	0.000000	0.561808	3	unknown
EN1	PGR	0.835400	0.835400	0.000000	0.972708	3	unknown
PGR	MNX1	0.080700	0.080700	0.000000	0.843866	3	unknown
PGR	FOXD1	0.172400	0.172400	0.000000	0.573086	3	unknown
ZNF238	PGR	0.161200	0.161200	0.000000	0.939206	3	unknown
MYBL2	PGR	0.089400	0.089400	0.000000	0.936242	3	unknown
PGR	HOXC13	0.082200	0.082200	0.000000	0.652068	3	unknown
PGR	SCAND2	0.061400	0.061400	0.000000	0.990228	3	unknown
E2F8	PGR	0.073100	0.073100	0.000000	0.819425	3	unknown
PGR	NPAS1	0.055300	0.055300	0.000000	0.773960	3	unknown
PGR	ZIC3	0.497000	0.497000	0.000000	0.668612	3	unknown
PGR	C11orf9	0.084700	0.084700	0.000000	0.998819	3	unknown
HOXB2	PGR	0.107100	0.107100	0.000000	0.911298	3	unknown
PGR	SOX2	0.069100	0.069100	0.000000	0.989870	3	unknown
MZF1	PGR	0.145000	0.145000	0.000000	0.876552	3	unknown
RUNX3	PGR	0.091900	0.091900	0.000000	0.968444	3	unknown
PGR	LEF1	0.179300	0.179300	0.000000	0.734523	3	unknown
EGR3	PGR	0.063400	0.063400	0.000000	0.643533	3	unknown
PGR	SREBF1	0.243800	0.243800	0.000000	0.510254	3	unknown
PGR	GATA1	0.062900	0.062900	0.000000	0.985692	3	unknown
TRPS1	PGR	0.617500	0.617500	0.000000	0.742672	3	unknown
PGR	SIX2	0.079000	0.079000	0.000000	0.758228	3	unknown
PGR	MSC	0.061800	0.061800	0.000000	0.847896	3	unknown
TCEAL1	PGR	0.100800	0.100800	0.000000	0.996032	3	unknown
PGR	ZBTB48	0.082500	0.082500	0.000000	0.995152	3	unknown
PGR	IRF5	0.123400	0.123400	0.000000	0.992707	3	unknown
LASS6	PGR	0.067600	0.067600	0.000000	0.998521	3	unknown
ESR1	ELF5	0.368800	0.368800	0.000000	0.772505	3	unknown
ESR1	SOX11	0.980600	0.980600	0.000000	0.964104	3	unknown
ESR1	SOX10	0.149200	0.149200	0.000000	0.810322	3	unknown
ESR1	NFIB	0.169400	0.169400	0.000000	0.739079	3	unknown
ESR1	DLX2	0.192300	0.192300	0.000000	0.998440	3	unknown
ESR1	ASCL1	0.230100	0.230100	0.000000	0.990004	3	unknown
GATA3	ESR1	1.000000	1.000000	0.000000	0.721100	3	unknown
ESR1	SPDEF	0.143300	0.143300	0.000000	0.593161	3	unknown
ESR1	CITED1	0.203000	0.203000	0.000000	0.999507	3	unknown
ESR1	EN1	0.139800	0.139800	0.000000	0.933476	3	unknown
ESR1	NR2F1	0.282300	0.282300	0.000000	0.997875	3	unknown
ESR1	SIX3	0.272600	0.272600	0.000000	0.997799	3	unknown
ESR1	POU2F3	0.205600	0.205600	0.000000	1.000000	3	unknown
FOXA1	ESR1	0.388800	0.388800	0.000000	0.797068	3	unknown
ESR1	MYCN	0.193800	0.193800	0.000000	0.988648	3	unknown
ESR1	ZNF238	0.071600	0.071600	0.000000	0.932961	3	unknown
ESR1	NFIX	0.065200	0.065200	0.000000	0.996933	3	unknown
ESR1	ARNT2	0.954000	0.954000	0.000000	0.990566	3	unknown
ESR1	TRIM29	0.130300	0.130300	0.000000	0.990790	3	unknown
AR	ESR1	0.079300	0.079300	0.000000	0.778058	3	unknown
ESR1	IKZF1	0.063500	0.063500	0.000000	0.907087	3	unknown
ESR1	MYBL2	0.226900	0.226900	0.000000	0.998237	3	unknown
ESR1	PAX6	0.120600	0.120600	0.000000	0.977612	3	unknown
ESR1	PRRX2	0.056800	0.056800	0.000000	0.998239	3	unknown
ESR1	NR6A1	0.054400	0.054400	0.000000	0.998162	3	unknown
ESR1	FOXM1	0.166000	0.166000	0.000000	0.996386	3	unknown
ESR1	LMO4	0.473900	0.473900	0.000000	0.915383	3	unknown
ESR1	AEBP1	0.098600	0.098600	0.000000	0.998986	3	unknown
XBP1	ESR1	0.755900	0.755900	0.000000	0.744411	3	unknown
ESR1	NANOG	0.060500	0.060500	0.000000	0.996694	3	unknown
ESR1	NKX2-5	0.076000	0.076000	0.000000	0.996053	3	unknown
ESR1	MZF1	0.180500	0.180500	0.000000	0.925762	3	unknown
ESR1	RUNX3	0.729300	0.729300	0.000000	0.746058	3	unknown
ESR1	WNT5A	0.192400	0.192400	0.000000	0.999480	3	unknown
ESR1	EGR3	0.832900	0.832900	0.000000	0.998319	3	unknown
ESR1	GATA2	0.184000	0.184000	0.000000	0.954348	3	unknown
ESR1	EMX1	0.085400	0.085400	0.000000	1.000000	3	unknown
ESR1	ZKSCAN1	0.061500	0.061500	0.000000	0.995122	3	unknown
ESR1	HOXD11	0.223800	0.223800	0.000000	0.996425	3	unknown
ESR1	CSDA	0.240900	0.240900	0.000000	0.928186	3	unknown
YBX1	ESR1	0.088200	0.088200	0.000000	0.513605	3	unknown
ESR1	IRX5	0.137100	0.137100	0.000000	0.981765	3	unknown
ESR1	ALX3	0.050100	0.050100	0.000000	1.000000	3	unknown
ESR1	BCL11B	0.197900	0.197900	0.000000	0.987367	3	unknown
ESR1	ZNF446	0.263800	0.263800	0.000000	0.967779	3	unknown
ESR1	ALX4	0.067700	0.067700	0.000000	1.000000	3	unknown
ESR1	PRDM1	0.096800	0.096800	0.000000	0.964876	3	unknown
ESR1	ZNF91	0.061200	0.061200	0.000000	0.995098	3	unknown
ESR1	SNAI2	0.212700	0.212700	0.000000	1.000000	3	unknown
ESR1	SIX2	0.343700	0.343700	0.000000	0.996800	3	unknown
ESR1	NFIL3	0.860800	0.860800	0.000000	0.922862	3	unknown
ESR1	TBR1	0.217300	0.217300	0.000000	0.994938	3	unknown
ESR1	NR2E3	0.844800	0.844800	0.000000	0.982126	3	unknown
ESR1	HMGA1	0.961500	0.961500	0.000000	0.931565	3	unknown
ESR1	TCF7L1	0.065300	0.065300	0.000000	0.745789	3	unknown
ESR1	TCEAL1	0.397100	0.397100	0.000000	0.947620	3	unknown
ESR1	E2F4	0.052800	0.052800	0.000000	0.996212	3	unknown
ESR1	E2F3	0.111500	0.111500	0.000000	0.946188	3	unknown
ESR1	PCGF2	0.073200	0.073200	0.000000	0.833333	3	unknown
ESR1	TFCP2L1	0.068700	0.068700	0.000000	0.978166	3	unknown
FOS	FOSB	1.000000	1.000000	0.000000	0.809200	3	unknown
FOSB	JUN	0.059200	0.059200	0.000000	0.957770	3	unknown
FOSB	NR4A2	0.417700	0.417700	0.000000	0.899210	3	unknown
FOSB	SALL1	0.055700	0.055700	0.000000	0.998205	3	unknown
FOSB	KLF4	0.337500	0.337500	0.000000	0.846815	3	unknown
MEOX1	FOSB	0.220600	0.220600	0.000000	0.655032	3	unknown
EGR1	FOSB	0.668200	0.668200	0.000000	0.688566	3	unknown
FOSB	NR4A1	0.987000	0.987000	0.000000	0.734043	3	unknown
FOSB	EGR3	0.138800	0.138800	0.000000	0.791787	3	unknown
FOSB	ATF3	0.809800	0.809800	0.000000	0.782539	3	unknown
EGR2	FOSB	0.641700	0.641700	0.000000	0.777778	3	unknown
SOX10	ELF5	0.998500	0.998500	0.000000	0.548122	3	unknown
ELF5	NFIB	0.251200	0.251200	0.000000	0.775080	3	unknown
SPDEF	ELF5	0.163800	0.163800	0.000000	0.965201	3	unknown
ELF5	HOXB6	0.078400	0.078400	0.000000	1.000000	3	unknown
ELF5	EN1	0.141700	0.141700	0.000000	0.543402	3	unknown
ELF5	MSX2	0.076600	0.076600	0.000000	0.906005	3	unknown
ELF5	MNX1	0.059600	0.059600	0.000000	0.996644	3	unknown
ELF5	SIX3	0.530400	0.530400	0.000000	0.904035	3	unknown
ELF5	FOXD1	0.103000	0.103000	0.000000	0.943689	3	unknown
ELF5	IRX4	0.062600	0.062600	0.000000	0.992013	3	unknown
FOXA1	ELF5	0.513100	0.513100	0.000000	0.906841	3	unknown
ELF5	NFIX	0.112400	0.112400	0.000000	0.998221	3	unknown
ELF5	HLF	0.050100	0.050100	0.000000	0.982036	3	unknown
ELF5	HOXC10	0.056000	0.056000	0.000000	0.982143	3	unknown
ELF5	NR4A2	0.067900	0.067900	0.000000	0.979381	3	unknown
AR	ELF5	0.224800	0.224800	0.000000	0.834520	3	unknown
ELF5	TFAP2C	0.053800	0.053800	0.000000	0.990706	3	unknown
ELF5	KDM5B	0.055300	0.055300	0.000000	0.967450	3	unknown
ELF5	SCAND2	0.094400	0.094400	0.000000	0.967161	3	unknown
ELF5	MYC	0.293800	0.293800	0.000000	0.971749	3	unknown
ELF5	RCAN1	0.094200	0.094200	0.000000	0.998938	3	unknown
FOXC1	ELF5	0.633800	0.633800	0.000000	0.674187	3	unknown
ELF5	HEY2	0.136500	0.136500	0.000000	0.947985	3	unknown
ELF5	FOXD2	0.055200	0.055200	0.000000	0.998188	3	unknown
ELF5	MEF2C	0.084900	0.084900	0.000000	0.895171	3	unknown
XBP1	ELF5	0.253300	0.253300	0.000000	0.991709	3	unknown
ELF5	TBX6	0.092900	0.092900	0.000000	0.998924	3	unknown
ELF5	MZF1	0.125400	0.125400	0.000000	0.956938	3	unknown
ELF5	NR1H4	0.098700	0.098700	0.000000	0.997974	3	unknown
ELF5	KLF5	0.298400	0.298400	0.000000	0.785523	3	unknown
ELF5	CSRNP3	0.061200	0.061200	0.000000	0.955882	3	unknown
ELF5	SOX9	0.071000	0.071000	0.000000	0.949296	3	unknown
ELF5	MAFF	0.066900	0.066900	0.000000	0.998505	3	unknown
ELF5	PPBPL2	0.055300	0.055300	0.000000	0.989150	3	unknown
ELF5	ZNF446	0.147500	0.147500	0.000000	0.966780	3	unknown
ELF5	SATB1	0.190100	0.190100	0.000000	0.962651	3	unknown
ELF5	SOX21	0.060800	0.060800	0.000000	0.990132	3	unknown
ELF5	SMAD1	0.078700	0.078700	0.000000	0.950445	3	unknown
TCF7L1	ELF5	0.577200	0.577200	0.000000	0.583333	3	unknown
E2F3	ELF5	0.081500	0.081500	0.000000	0.677301	3	unknown
LASS6	ELF5	0.190600	0.190600	0.000000	0.682057	3	unknown
ELF5	TFCP2L1	0.112800	0.112800	0.000000	0.990248	3	unknown
GATA3	SOX11	0.262700	0.262700	0.000000	0.931481	3	unknown
SOX11	MNX1	0.268700	0.268700	0.000000	0.986230	3	unknown
SOX11	SIX3	0.276600	0.276600	0.000000	0.587491	3	unknown
FOXA1	SOX11	0.072200	0.072200	0.000000	0.998615	3	unknown
SOX11	MYCN	0.502300	0.502300	0.000000	0.977503	3	unknown
SOX11	ARNT2	0.231800	0.231800	0.000000	0.935289	3	unknown
MYBL2	SOX11	0.304900	0.304900	0.000000	0.842243	3	unknown
LMO4	SOX11	0.249200	0.249200	0.000000	0.563002	3	unknown
MZF1	SOX11	0.420000	0.420000	0.000000	0.573333	3	unknown
SOX11	VDR	0.091900	0.091900	0.000000	0.933624	3	unknown
SOX11	LEF1	0.067400	0.067400	0.000000	0.970326	3	unknown
SOX11	FOXL2	0.070700	0.070700	0.000000	0.984441	3	unknown
SOX11	DBP	0.075000	0.075000	0.000000	1.000000	3	unknown
SOX11	ALS2CR8	0.197600	0.197600	0.000000	0.950405	3	unknown
SOX11	PKNOX2	0.179200	0.179200	0.000000	0.981585	3	unknown
SOX11	TCF7L2	0.087500	0.087500	0.000000	0.506286	3	unknown
SOX11	SOX9	0.067300	0.067300	0.000000	0.797920	3	unknown
SOX11	TBX10	0.369500	0.369500	0.000000	0.885792	3	unknown
SOX11	SOX4	0.066200	0.066200	0.000000	0.634441	3	unknown
SOX11	SRF	0.121900	0.121900	0.000000	0.945037	3	unknown
SOX11	BNC1	0.096200	0.096200	0.000000	0.991684	3	unknown
SOX11	E2F2	0.098100	0.098100	0.000000	0.993884	3	unknown
SOX11	POU5F1B	0.058600	0.058600	0.000000	0.935154	3	unknown
SOX11	RORB	0.051900	0.051900	0.000000	0.951830	3	unknown
TCEAL1	SOX11	0.132800	0.132800	0.000000	0.858434	3	unknown
E2F3	SOX11	0.132000	0.132000	0.000000	0.915909	3	unknown
SOX10	NFIB	0.865000	0.865000	0.000000	0.892023	3	unknown
SOX10	MEOX2	0.086900	0.086900	0.000000	0.994246	3	unknown
SPDEF	SOX10	0.219400	0.219400	0.000000	0.661805	3	unknown
SOX10	HOXA9	0.188000	0.188000	0.000000	0.909574	3	unknown
SOX10	CITED1	0.656300	0.656300	0.000000	0.989791	3	unknown
SOX10	EN1	0.615100	0.615100	0.000000	0.552268	3	unknown
SOX10	NR2F1	0.128900	0.128900	0.000000	0.958883	3	unknown
SOX10	SIX3	0.271500	0.271500	0.000000	0.985635	3	unknown
SOX10	PLAG1	0.078500	0.078500	0.000000	0.969427	3	unknown
SOX10	IRX4	0.879300	0.879300	0.000000	0.978164	3	unknown
FOXA1	SOX10	0.171500	0.171500	0.000000	0.618076	3	unknown
SOX10	NFIX	0.304700	0.304700	0.000000	0.993436	3	unknown
SOX10	HLF	0.169500	0.169500	0.000000	0.939233	3	unknown
SOX10	TRIM29	0.420000	0.420000	0.000000	0.934524	3	unknown
SOX10	AR	0.075200	0.075200	0.000000	0.613032	3	unknown
SOX10	TBX19	0.415800	0.415800	0.000000	0.529582	3	unknown
SOX10	TFAP2C	0.073800	0.073800	0.000000	0.986450	3	unknown
SOX10	POU4F1	0.058700	0.058700	0.000000	0.996593	3	unknown
SOX10	HOXA2	0.136700	0.136700	0.000000	0.972933	3	unknown
FOXC1	SOX10	0.714100	0.714100	0.000000	0.723008	3	unknown
SOX10	HNF1A	0.135600	0.135600	0.000000	0.995575	3	unknown
SOX10	HEY2	0.392300	0.392300	0.000000	0.955391	3	unknown
XBP1	SOX10	0.070400	0.070400	0.000000	0.882102	3	unknown
SOX10	KLF5	0.136700	0.136700	0.000000	0.888808	3	unknown
SOX10	C2orf3	0.076700	0.076700	0.000000	0.977836	3	unknown
SOX10	ONECUT1	0.053400	0.053400	0.000000	0.992509	3	unknown
SOX10	GATA2	0.053200	0.053200	0.000000	0.962406	3	unknown
SOX10	HOXA5	0.824800	0.824800	0.000000	0.849418	3	unknown
SOX10	CSDA	0.095100	0.095100	0.000000	0.799159	3	unknown
SOX10	PAX4	0.280900	0.280900	0.000000	0.997152	3	unknown
SOX10	MAFF	0.227300	0.227300	0.000000	0.996480	3	unknown
SOX10	BHLHE41	0.087800	0.087800	0.000000	0.938497	3	unknown
SOX10	ZNF446	0.055000	0.055000	0.000000	0.983636	3	unknown
SOX10	SATB1	0.196300	0.196300	0.000000	0.876719	3	unknown
SOX10	MEIS2	0.277500	0.277500	0.000000	0.963243	3	unknown
SOX10	HMGA1	0.079500	0.079500	0.000000	0.954717	3	unknown
TCF7L1	SOX10	0.874500	0.874500	0.000000	0.555975	3	unknown
SOX10	E2F3	0.119600	0.119600	0.000000	0.716555	3	unknown
SOX10	CEBPA	0.067500	0.067500	0.000000	0.985185	3	unknown
SOX10	TFCP2L1	0.470900	0.470900	0.000000	0.979826	3	unknown
NFIB	ASCL1	0.095500	0.095500	0.000000	0.983246	3	unknown
GATA3	NFIB	0.074400	0.074400	0.000000	0.926075	3	unknown
NFIB	EHF	0.110900	0.110900	0.000000	0.748422	3	unknown
EN1	NFIB	0.133100	0.133100	0.000000	0.737040	3	unknown
NFIB	PAX3	0.063200	0.063200	0.000000	0.851266	3	unknown
KLF6	NFIB	0.214600	0.214600	0.000000	0.938956	3	unknown
NFIB	TRIM29	0.088200	0.088200	0.000000	0.785714	3	unknown
NFIB	TLX3	0.053500	0.053500	0.000000	1.000000	3	unknown
NFIB	TFAP2C	0.539200	0.539200	0.000000	0.870920	3	unknown
NFIB	PAX6	0.088300	0.088300	0.000000	0.942242	3	unknown
NFIB	ST18	0.089700	0.089700	0.000000	0.989967	3	unknown
NFIB	MYC	0.146200	0.146200	0.000000	0.830369	3	unknown
NFIB	RCAN1	0.139400	0.139400	0.000000	0.999283	3	unknown
LMO4	NFIB	0.345000	0.345000	0.000000	0.820580	3	unknown
KLF5	NFIB	0.096100	0.096100	0.000000	0.571280	3	unknown
NFIB	POU3F2	0.123700	0.123700	0.000000	0.998383	3	unknown
NFIB	NR4A3	0.072000	0.072000	0.000000	0.993056	3	unknown
NFIB	NPAT	0.192900	0.192900	0.000000	0.890617	3	unknown
NFIB	E2F5	0.074300	0.074300	0.000000	0.935397	3	unknown
NFIB	GCM1	0.051800	0.051800	0.000000	0.886100	3	unknown
NFIB	TCF7L2	0.081400	0.081400	0.000000	0.928747	3	unknown
NFIB	SOX9	0.228000	0.228000	0.000000	0.985965	3	unknown
NFIB	CSDA	0.602000	0.602000	0.000000	0.647176	3	unknown
NFIB	HNF1B	0.085700	0.085700	0.000000	0.889148	3	unknown
YBX1	NFIB	0.648400	0.648400	0.000000	0.897286	3	unknown
NFIB	CEBPD	0.119400	0.119400	0.000000	0.997487	3	unknown
NFIB	GATA1	0.054500	0.054500	0.000000	0.979817	3	unknown
NFIB	TAL1	0.052000	0.052000	0.000000	0.938462	3	unknown
NFIL3	NFIB	0.066200	0.066200	0.000000	0.944109	3	unknown
FOXO3	NFIB	0.557900	0.557900	0.000000	0.958774	3	unknown
NFIB	E2F4	0.089500	0.089500	0.000000	0.849162	3	unknown
PBX1	PITX1	0.054700	0.054700	0.000000	0.908592	3	unknown
WT1	PITX1	0.196500	0.196500	0.000000	0.833588	3	unknown
FOS	PITX1	0.061500	0.061500	0.000000	0.995122	3	unknown
FOXA1	PITX1	0.127100	0.127100	0.000000	1.000000	3	unknown
KLF6	PITX1	0.290600	0.290600	0.000000	0.995182	3	unknown
ZNF238	PITX1	0.311900	0.311900	0.000000	0.926258	3	unknown
HOXC10	PITX1	0.221300	0.221300	0.000000	0.720741	3	unknown
MMP14	PITX1	0.067600	0.067600	0.000000	0.779586	3	unknown
MYBL2	PITX1	0.182100	0.182100	0.000000	0.987919	3	unknown
PITX1	ZNF167	0.212100	0.212100	0.000000	0.955210	3	unknown
HOXC13	PITX1	0.115300	0.115300	0.000000	0.580225	3	unknown
PITX1	PPARD	0.133700	0.133700	0.000000	0.988781	3	unknown
PITX1	NPAS1	0.053000	0.053000	0.000000	0.950943	3	unknown
FOXI1	PITX1	0.162600	0.162600	0.000000	0.926814	3	unknown
HESX1	PITX1	0.061300	0.061300	0.000000	0.995106	3	unknown
TFAP2A	PITX1	0.082200	0.082200	0.000000	0.993917	3	unknown
LMO4	PITX1	0.391900	0.391900	0.000000	0.986986	3	unknown
PITX1	TBX6	0.109900	0.109900	0.000000	0.956324	3	unknown
PITX1	FOXL2	0.092200	0.092200	0.000000	0.928416	3	unknown
PITX1	NKX2-8	0.073700	0.073700	0.000000	0.591588	3	unknown
PITX1	TADA2A	0.050900	0.050900	0.000000	0.978389	3	unknown
PITX1	SMAD5	0.296200	0.296200	0.000000	0.538150	3	unknown
SOX9	PITX1	0.083600	0.083600	0.000000	0.814593	3	unknown
TWIST1	PITX1	0.100400	0.100400	0.000000	0.979084	3	unknown
PITX1	TFEB	0.109500	0.109500	0.000000	0.578082	3	unknown
NFIL3	PITX1	0.069800	0.069800	0.000000	0.995702	3	unknown
SMAD1	PITX1	0.084500	0.084500	0.000000	1.000000	3	unknown
ATF6	PITX1	0.158500	0.158500	0.000000	0.928076	3	unknown
HMGA1	PITX1	0.140200	0.140200	0.000000	0.875892	3	unknown
TCEAL1	PITX1	0.133800	0.133800	0.000000	0.968610	3	unknown
HSF1	PITX1	0.111100	0.111100	0.000000	0.990099	3	unknown
NR3C1	PITX1	0.253500	0.253500	0.000000	0.988560	3	unknown
JUND	PBX1	0.146700	0.146700	0.000000	0.986367	3	unknown
PBX1	EHF	0.096900	0.096900	0.000000	0.682147	3	unknown
TP53	PBX1	0.062500	0.062500	0.000000	0.846400	3	unknown
PBX1	SIX1	0.141100	0.141100	0.000000	0.801559	3	unknown
BHLHE40	PBX1	0.102300	0.102300	0.000000	0.972630	3	unknown
PBX1	TFAP2C	0.480800	0.480800	0.000000	0.538270	3	unknown
PBX1	KDM5B	0.182600	0.182600	0.000000	0.869113	3	unknown
CITED2	PBX1	0.072600	0.072600	0.000000	0.986226	3	unknown
TFAP2A	PBX1	0.094700	0.094700	0.000000	0.961985	3	unknown
PBX1	ZNF174	0.060100	0.060100	0.000000	0.866889	3	unknown
