Parent	Child	relationType	edgeScore	Freq
NARG2	KRT6C///KRT6B///KRT6A	Type 0	0.238938	0.238938
CAMP	KRT6C///KRT6B///KRT6A	Type 0	0.354134	0.354134
KRT6C///KRT6B///KRT6A	KRT6A	Type 0	0.914744	0.914744
KRT6C///KRT6B///KRT6A	CES1	Type 0	0.296075	0.296075
SAMSN1	TLR7	Type 0	0.268247	0.268247
ALOX5AP	TLR7	Type 0	0.217232	0.217232
MNDA	TLR7	Type 0	0.979736	0.979736
CD86	TLR7	Type 0	0.271196	0.271196
DOCK10	TLR7	Type 0	0.299663	0.299663
ATAD2	ESRP1	Type 0	0.938911	0.938911
CCNB1	ESRP1	Type 0	0.247309	0.247309
POLR2K	ESRP1	Type 0	0.268183	0.268183
ESRP1	LAPTM4B	Type 0	0.301497	0.301497
ESRP1	AZIN1	Type 0	0.863798	0.863798
GH2	STX12	Type 0	0.995168	0.995168
LARP4B	STX12	Type 0	0.201819	0.201819
STX12	MAFF	Type 0	0.287746	0.287746
STX12	FAM46A	Type 0	0.258200	0.258200
STX12	LOC100133005///LOC100132214///RASA4	Type 0	0.259534	0.259534
STX12	TMX4	Type 0	0.256579	0.256579
DLGAP2	RPS14	Type 0	0.982218	0.982218
RPS14	OGT	Type 0	0.296842	0.296842
SCGB2A2	SCGB1D2	Type 0	0.279776	0.279776
SCGB1D2	SCGB2A2	Type 0	0.720224	0.720224
MAPK8IP3	RHBDF1	Type 0	0.257933	0.257933
RHBDF1	PRSS8	Type 0	0.406562	0.406562
GRM6	IKZF2	Type 0	0.975938	0.975938
OTUD4	SDF2	Type 0	0.990499	0.990499
SDF2	GOSR1	Type 0	0.293820	0.293820
SDF2	TRAF4	Type 0	0.277435	0.277435
DHRS7B	SCGB2A1	Type 0	0.299730	0.299730
FAM57A	PNMT	Type 0	0.277983	0.277983
KIF1C	STX8	Type 0	0.220033	0.220033
POLQ	STX8	Type 0	0.298894	0.298894
ATPAF2	STX8	Type 0	0.997779	0.997779
STX8	ALDH3A2	Type 0	0.202041	0.202041
STX8	NCOR1	Type 0	0.297796	0.297796
DDX3X	GCLC	Type 0	0.417238	0.417238
APLP2	GCLC	Type 0	1.000000	1.000000
ITFG1	GCLC	Type 0	0.267946	0.267946
GCLC	SLC7A11	Type 0	0.502622	0.502622
KSR1	CCDC40	Type 0	0.969622	0.969622
TGFBI	TIMP2	Type 0	0.245460	0.245460
S100A4	TIMP2	Type 0	0.908086	0.908086
FTL	TIMP2	Type 0	0.300707	0.300707
RIN3	TIMP2	Type 0	0.451357	0.451357
TIMP2	CLMN	Type 0	0.226376	0.226376
TIMP2	PLTP	Type 0	0.977170	0.977170
SCGB1D2	SCGB2A1	Type 0	0.523334	0.523334
SCGB2A1	SCGB1D2	Type 0	0.407877	0.407877
HLA-B	HLA-C	Type 0	0.319607	0.319607
HCP5	HLA-C	Type 0	0.238201	0.238201
HLA-F	HLA-C	Type 0	0.456825	0.456825
HLA-C	HLA-B	Type 0	0.476897	0.476897
HLA-C	HLA-F	Type 0	0.543175	0.543175
C16orf80	DNAJA2	Type 0	0.271598	0.271598
POLR3K	MRPS34	Type 0	0.641844	0.641844
FAM173A	MRPS34	Type 0	0.243248	0.243248
MPG	MRPS34	Type 0	0.311327	0.311327
HAGH	MRPS34	Type 0	0.212307	0.212307
MRPS34	POLR3K	Type 0	0.301721	0.301721
MRPS34	FAM173A	Type 0	0.462555	0.462555
MRPS34	GALE	Type 0	0.300660	0.300660
MRPS34	PSENEN	Type 0	0.217035	0.217035
AGR2	TSPAN13	Type 0	0.439856	0.439856
CA12	TSPAN13	Type 0	0.308057	0.308057
FOXC1	TSPAN13	Type 0	0.735299	0.735299
TSPAN13	AGR2	Type 0	0.560144	0.560144
TSPAN13	FGFR3	Type 0	0.299511	0.299511
TSPAN13	CLGN	Type 0	1.000000	1.000000
CHRNA3	COL7A1	Type 0	0.992269	0.992269
PEX5	COL7A1	Type 0	0.215765	0.215765
COL7A1	CALML3	Type 0	0.991281	0.991281
EXOSC8	C10orf137	Type 0	0.998973	0.998973
HSPBAP1	C10orf137	Type 0	0.287093	0.287093
CNKSR1	C10orf137	Type 0	0.217993	0.217993
DAZAP1	C10orf137	Type 0	0.297182	0.297182
UCP1	WT1	Type 0	0.673484	0.673484
UCP1	PDLIM1	Type 0	0.298361	0.298361
UCP1	FGF2	Type 0	1.000000	1.000000
UCP1	NCAM1	Type 0	1.000000	1.000000
COL14A1	JAM3	Type 0	0.432736	0.432736
PDGFRB	JAM3	Type 0	0.622211	0.622211
JAM3	COL14A1	Type 0	0.567264	0.567264
JAM3	NUAK1	Type 0	0.206393	0.206393
LARP4B	PIP5K1A	Type 0	0.243930	0.243930
CRKL	PIP5K1A	Type 0	0.971254	0.971254
GJC1	PIP5K1A	Type 0	0.377571	0.377571
PIP5K1A	UROD	Type 0	0.298131	0.298131
POMZP3///ZP3	POMZP3	Type 0	0.485753	0.485753
POMZP3	POMZP3///ZP3	Type 0	0.514247	0.514247
ARMC9	KCNK15	Type 0	0.997538	0.997538
ZNF552	KCNK15	Type 0	0.220683	0.220683
KCNK15	SLC6A4	Type 0	0.251743	0.251743
KCNK15	SNX24	Type 0	1.000000	1.000000
KCNK15	ASB13	Type 0	0.244962	0.244962
KCNK15	SHROOM2	Type 0	0.300976	0.300976
PRR11	PHIP	Type 0	0.224790	0.224790
HMGN3	PHIP	Type 0	0.498796	0.498796
HNRNPH3	PHIP	Type 0	0.303831	0.303831
ZNF292	PHIP	Type 0	0.627785	0.627785
PHIP	HMGN3	Type 0	0.501204	0.501204
CRISPLD2	NDN	Type 0	0.208749	0.208749
