Parent	Child	relationType	edgeScore	Freq
RARRES1	SLPI	Type 0	0.769493	0.769493
PI3	SLPI	Type 0	0.472722	0.472722
TMPRSS2	SLPI	Type 0	0.203558	0.203558
LCN2	SLPI	Type 0	0.216817	0.216817
SLC6A14	SLPI	Type 0	0.227902	0.227902
TACSTD2	SLPI	Type 0	0.338218	0.338218
SLPI	TMPRSS2	Type 0	0.427803	0.427803
SLPI	HSD17B2	Type 0	0.443132	0.443132
SLPI	LCN2	Type 0	0.325038	0.325038
POU2AF1	PDPK1	Type 0	0.504372	0.504372
CLCA3P	HOXA11	Type 0	0.479782	0.479782
CDC14B	HOXA11	Type 0	0.206897	0.206897
SLC29A1	HOXA11	Type 0	0.990089	0.990089
HOXA11	CLCA3P	Type 0	0.256998	0.256998
HOXA11	CDC14B	Type 0	0.349617	0.349617
HOXA11	HOXA9	Type 0	0.735849	0.735849
HOXA11	HSD11B2	Type 0	0.245981	0.245981
HOXA11	ADAM22	Type 0	0.290271	0.290271
MAP9	PHLDA2	Type 0	0.297600	0.297600
L1CAM	PHLDA2	Type 0	0.291705	0.291705
PGAP3	PHLDA2	Type 0	0.594781	0.594781
NEFL	PHLDA2	Type 0	0.253041	0.253041
RAB23	PHLDA2	Type 0	0.278357	0.278357
SHMT2	PHLDA2	Type 0	0.228400	0.228400
PHLDA2	MAP9	Type 0	0.214400	0.214400
PHLDA2	EGR4	Type 0	0.204120	0.204120
PHLDA2	NEFL	Type 0	0.297648	0.297648
PRUNE	ABT1	Type 0	0.603712	0.603712
HSP90AB1	ABT1	Type 0	0.279128	0.279128
ASCC2	ABT1	Type 0	0.241425	0.241425
ABT1	HIST1H2BH	Type 0	0.414999	0.414999
ABT1	ALDH5A1	Type 0	0.598725	0.598725
ABT1	DOPEY2	Type 0	0.367606	0.367606
ABT1	ASCC2	Type 0	0.757986	0.757986
ABT1	DBP	Type 0	0.997119	0.997119
ABT1	NUP210	Type 0	0.998359	0.998359
ABT1	TUBGCP3	Type 0	0.250635	0.250635
ABT1	ACOT7	Type 0	0.397996	0.397996
ABT1	CNPY3	Type 0	0.490335	0.490335
ABT1	NAGLU	Type 0	1.000000	1.000000
ABT1	DEF6	Type 0	0.453746	0.453746
ABT1	TSSK2	Type 0	0.256607	0.256607
ABT1	GK3P	Type 0	0.715729	0.715729
MMP14	LGALS1	Type 0	0.295138	0.295138
EMILIN1	LGALS1	Type 0	0.590457	0.590457
MAPK1IP1L	LGALS1	Type 0	0.224601	0.224601
PLAU	LGALS1	Type 0	0.222329	0.222329
TSPAN4	LGALS1	Type 0	0.454804	0.454804
LGALS1	FOS	Type 0	0.359247	0.359247
LGALS1	MAPK1IP1L	Type 0	0.774620	0.774620
LGALS1	C11orf17	Type 0	0.262443	0.262443
LGALS1	ANGPT2	Type 0	0.204886	0.204886
LGALS1	FCGRT	Type 0	0.398268	0.398268
PRUNE	LOC729234///FAHD2B///FAHD2A	Type 0	0.562872	0.562872
ZNF117	LOC729234///FAHD2B///FAHD2A	Type 0	0.217072	0.217072
ACOT7	LOC729234///FAHD2B///FAHD2A	Type 0	0.425646	0.425646
ABT1	LOC729234///FAHD2B///FAHD2A	Type 0	0.993597	0.993597
RBL2	LOC729234///FAHD2B///FAHD2A	Type 0	0.214226	0.214226
DNAJB2	LOC729234///FAHD2B///FAHD2A	Type 0	0.275216	0.275216
LOC729234///FAHD2B///FAHD2A	GOLGA1	Type 0	0.998299	0.998299
LOC729234///FAHD2B///FAHD2A	PCSK1N	Type 0	0.837775	0.837775
LOC729234///FAHD2B///FAHD2A	C14orf105	Type 0	0.312250	0.312250
LOC729234///FAHD2B///FAHD2A	GAS2	Type 0	0.297062	0.297062
LOC729234///FAHD2B///FAHD2A	C7orf44	Type 0	0.268204	0.268204
LOC729234///FAHD2B///FAHD2A	ZNF224	Type 0	0.319479	0.319479
LOC729234///FAHD2B///FAHD2A	ZNF117	Type 0	0.425051	0.425051
LOC729234///FAHD2B///FAHD2A	GMIP	Type 0	0.265703	0.265703
LOC729234///FAHD2B///FAHD2A	LOC100129410	Type 0	0.242086	0.242086
LOC729234///FAHD2B///FAHD2A	WDR48	Type 0	0.420697	0.420697
LOC729234///FAHD2B///FAHD2A	ZBTB6	Type 0	0.383775	0.383775
LOC729234///FAHD2B///FAHD2A	TSHZ2	Type 0	0.292193	0.292193
LOC729234///FAHD2B///FAHD2A	MDFIC	Type 0	0.242656	0.242656
LOC729234///FAHD2B///FAHD2A	DNAJB2	Type 0	0.316835	0.316835
PTPRZ1	GFI1B	Type 0	0.219407	0.219407
GFI1B	PTPRZ1	Type 0	0.320268	0.320268
PSPH	TTR	Type 0	0.287129	0.287129
C2orf68	TTR	Type 0	0.259021	0.259021
TTR	PSPH	Type 0	0.301720	0.301720
TTR	ZNF839	Type 0	0.203209	0.203209
TTR	PRKAA2	Type 0	0.300151	0.300151
SETD4	BRWD1	Type 0	0.746501	0.746501
KIAA0495	BRWD1	Type 0	0.229614	0.229614
H2AFJ	BRWD1	Type 0	0.475502	0.475502
PACSIN3	BRWD1	Type 0	0.234710	0.234710
BRWD1	AP3D1	Type 0	0.304842	0.304842
BRWD1	H2AFJ	Type 0	0.524497	0.524497
BRWD1	PACSIN3	Type 0	0.313741	0.313741
USP53	SCLY	Type 0	0.256228	0.256228
KLRC4	SCLY	Type 0	0.213966	0.213966
CST1	SCLY	Type 0	0.282316	0.282316
ADAM8	SCLY	Type 0	0.628223	0.628223
FLJ10038	SCLY	Type 0	0.463457	0.463457
IL2RA	SCLY	Type 0	0.301060	0.301060
FHL5	SCLY	Type 0	0.297572	0.297572
SPINK5	SCLY	Type 0	0.766614	0.766614
STX16	SCLY	Type 0	0.273438	0.273438
SCLY	ADAM8	Type 0	0.371418	0.371418
PTPRZ1	LRP4	Type 0	0.301980	0.301980
PDLIM4	LRP4	Type 0	0.907542	0.907542
NDRG2	LRP4	Type 0	0.215505	0.215505
EPHA5	LRP4	Type 0	0.202922	0.202922
NRXN2	LRP4	Type 0	0.221843	0.221843
S100A3	LRP4	Type 0	0.245517	0.245517
GPR87	LRP4	Type 0	0.483174	0.483174
TYRO3	LRP4	Type 0	0.304534	0.304534
LRP4	MYH3	Type 0	0.402378	0.402378
LRP4	BDNF	Type 0	0.208300	0.208300
LRP4	EPHA5	Type 0	0.300866	0.300866
LRP4	NRXN2	Type 0	0.558020	0.558020
LRP4	GPR87	Type 0	0.269217	0.269217
LRP4	EFNA5	Type 0	0.221318	0.221318
LRP4	TYRO3	Type 0	0.695467	0.695467
DNAJB4	GUSBP3	Type 0	0.267126	0.267126
MAGOH	GUSBP3	Type 0	0.443103	0.443103
BCLAF1	GUSBP3	Type 0	0.608352	0.608352
CDC27	GUSBP3	Type 0	0.897242	0.897242
ME2	GUSBP3	Type 0	0.268286	0.268286
GUSBP3	MPZL2	Type 0	0.424398	0.424398
GUSBP3	LOC100132773///LOC100131868///LOC100129064///PPP4R2	Type 0	0.343364	0.343364
GUSBP3	GPR135	Type 0	0.288828	0.288828
GUSBP3	NMBR	Type 0	0.999686	0.999686
GUSBP3	RPS6	Type 0	0.416029	0.416029
GUSBP3	SRF	Type 0	0.291986	0.291986
GUSBP3	RUFY2	Type 0	0.319536	0.319536
GUSBP3	UQCC	Type 0	0.569305	0.569305
GUSBP3	LIN7C	Type 0	0.226767	0.226767
ANXA9	ADD2	Type 0	0.621826	0.621826
DDX28	KATNB1	Type 0	0.784244	0.784244
KATNB1	DDX28	Type 0	0.215756	0.215756
KATNB1	PRMT7	Type 0	0.297051	0.297051
KATNB1	KIAA1704	Type 0	0.301768	0.301768
