Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
SPDEF	NR2F2	0.277200	0.277200	0.000000	0.802670	3	unknown
TFAP2B	NR2F2	0.053900	0.053900	0.000000	0.784787	3	unknown
NFATC1	NR2F2	0.054900	0.054900	0.000000	0.846995	3	unknown
LHX6	NR2F2	0.056800	0.056800	0.000000	0.625000	3	unknown
TBX3	NR2F2	0.257700	0.257700	0.000000	0.982538	3	unknown
ETV5	NR2F2	0.081200	0.081200	0.000000	0.823892	3	unknown
NR2F1	NR2F2	0.104500	0.104500	0.000000	0.589474	3	unknown
MSX2	NR2F2	0.207600	0.207600	0.000000	0.582852	3	unknown
ETS2	NR2F2	0.202500	0.202500	0.000000	0.937778	3	unknown
NR2F2	PLAGL2	0.063400	0.063400	0.000000	0.876972	3	unknown
CNOT8	NR2F2	0.307400	0.307400	0.000000	0.875407	3	unknown
RUNX1T1	NR2F2	0.256500	0.256500	0.000000	0.901754	3	unknown
NR2F2	REL	0.075900	0.075900	0.000000	0.938076	3	unknown
POU2F1	NR2F2	0.089500	0.089500	0.000000	0.979888	3	unknown
SMAD2	NR2F2	0.072000	0.072000	0.000000	0.995833	3	unknown
GAS7	NR2F2	0.053300	0.053300	0.000000	0.840525	3	unknown
ZNF35	NR2F2	0.072100	0.072100	0.000000	0.564494	3	unknown
ETV7	NR2F2	0.073100	0.073100	0.000000	0.983584	3	unknown
KLF5	NR2F2	0.308600	0.308600	0.000000	0.919313	3	unknown
NR2F2	ZNF268	0.074700	0.074700	0.000000	0.504685	3	unknown
FOXJ3	NR2F2	0.182400	0.182400	0.000000	0.899123	3	unknown
TWIST1	NR2F2	0.078200	0.078200	0.000000	0.988491	3	unknown
NFE2L3	NR2F2	0.067300	0.067300	0.000000	0.903418	3	unknown
NR2C1	NR2F2	0.054900	0.054900	0.000000	0.965392	3	unknown
HOXD9	NR2F2	0.122000	0.122000	0.000000	1.000000	3	unknown
DDIT3	NR2F2	0.125800	0.125800	0.000000	1.000000	3	unknown
STRN3	NR2F2	0.132900	0.132900	0.000000	0.933785	3	unknown
TAF5	NR2F2	0.124200	0.124200	0.000000	1.000000	3	unknown
PAX6	NR2F2	0.125400	0.125400	0.000000	1.000000	3	unknown
REXO4	NR2F2	0.119000	0.119000	0.000000	1.000000	3	unknown
NKX3-2	NR2F2	0.122400	0.122400	0.000000	1.000000	3	unknown
PRRX2	NR2F2	0.117900	0.117900	0.000000	1.000000	3	unknown
E2F4	NR2F2	0.327800	0.327800	0.000000	1.000000	3	unknown
VAX2	NR2F2	0.117200	0.117200	0.000000	1.000000	3	unknown
SPDEF	HOXB2	0.213600	0.213600	0.000000	0.906835	3	unknown
AR	HOXB2	0.093400	0.093400	0.000000	0.644540	3	unknown
HOXB2	TFAP2B	0.123300	0.123300	0.000000	0.501217	3	unknown
MAX	HOXB2	0.069800	0.069800	0.000000	0.558739	3	unknown
BTG2	HOXB2	0.176400	0.176400	0.000000	0.915533	3	unknown
CEBPA	HOXB2	0.050200	0.050200	0.000000	0.852590	3	unknown
HOXB2	SIX2	0.100200	0.100200	0.000000	0.904192	3	unknown
ZNF85	HOXB2	0.099700	0.099700	0.000000	0.704112	3	unknown
NFIC	HOXB2	0.050700	0.050700	0.000000	0.637081	3	unknown
HOXB7	HOXB2	0.200300	0.200300	0.000000	0.853220	3	unknown
FOXC1	HOXB2	0.070200	0.070200	0.000000	0.987179	3	unknown
HOXB2	RARA	0.060200	0.060200	0.000000	0.911960	3	unknown
HOXB6	HOXB2	0.737300	0.737300	0.000000	0.666079	3	unknown
FOXA1	HOXB2	0.064400	0.064400	0.000000	0.998447	3	unknown
ZNF140	HOXB2	0.067100	0.067100	0.000000	0.967213	3	unknown
MEF2D	HOXB2	0.058000	0.058000	0.000000	0.770690	3	unknown
DLX4	HOXB2	0.117100	0.117100	0.000000	0.817250	3	unknown
HOXB2	ZNF238	0.144700	0.144700	0.000000	0.968210	3	unknown
TCF20	HOXB2	0.055400	0.055400	0.000000	0.990975	3	unknown
HOXB2	TFDP2	0.076200	0.076200	0.000000	0.982940	3	unknown
FOXK2	HOXB2	0.053400	0.053400	0.000000	0.955056	3	unknown
LASS2	HOXB2	0.082400	0.082400	0.000000	0.910194	3	unknown
ZNF232	HOXB2	0.460000	0.460000	0.000000	0.984783	3	unknown
NOTCH1	HOXB2	0.134400	0.134400	0.000000	0.948661	3	unknown
NR0B1	HOXB2	0.052800	0.052800	0.000000	0.924242	3	unknown
NR2C1	HOXB2	0.215000	0.215000	0.000000	0.948837	3	unknown
