Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
EHF	PGR	0.097800	0.097800	0.000000	0.802658	3	unknown
KLF5	PGR	0.056500	0.056500	0.000000	0.646018	3	unknown
SREBF1	PGR	0.331200	0.331200	0.000000	0.778986	3	unknown
THRB	PGR	0.081000	0.081000	0.000000	0.966667	3	unknown
GATA6	PGR	0.084800	0.084800	0.000000	0.681604	3	unknown
HOPX	PGR	0.432700	0.432700	0.000000	0.825976	3	unknown
PGR	LEF1	0.378600	0.378600	0.000000	0.583994	3	unknown
TRPS1	PGR	0.235200	0.235200	0.000000	0.843112	3	unknown
HOXD10	PGR	0.093400	0.093400	0.000000	0.569593	3	unknown
SOX4	PGR	0.245400	0.245400	0.000000	0.975550	3	unknown
FOSL2	PGR	0.063800	0.063800	0.000000	0.738245	3	unknown
MEIS3P1	PGR	0.185800	0.185800	0.000000	0.870829	3	unknown
HMGA1	PGR	0.081900	0.081900	0.000000	0.978022	3	unknown
GLIS2	PGR	0.052800	0.052800	0.000000	0.892045	3	unknown
NFIC	PGR	0.094000	0.094000	0.000000	0.973404	3	unknown
CEBPA	PGR	0.053700	0.053700	0.000000	0.923650	3	unknown
ZNF18	PGR	0.083200	0.083200	0.000000	0.887019	3	unknown
MSRB2	PGR	0.113600	0.113600	0.000000	0.883803	3	unknown
ZFHX3	PGR	0.064300	0.064300	0.000000	0.615863	3	unknown
ZHX1	PGR	0.056300	0.056300	0.000000	0.889876	3	unknown
ZNF83	PGR	0.222600	0.222600	0.000000	0.712489	3	unknown
NCOR1	PGR	0.098100	0.098100	0.000000	0.797146	3	unknown
LHX6	PGR	0.224400	0.224400	0.000000	0.860963	3	unknown
ETV3	PGR	0.091100	0.091100	0.000000	0.694841	3	unknown
RXRA	PGR	0.076200	0.076200	0.000000	0.954068	3	unknown
GATAD2A	PGR	0.072600	0.072600	0.000000	0.998623	3	unknown
KLF6	PGR	0.116400	0.116400	0.000000	0.929553	3	unknown
STAT3	PGR	0.139500	0.139500	0.000000	0.989964	3	unknown
ERG	PGR	0.119000	0.119000	0.000000	0.660504	3	unknown
PCGF2	PGR	0.060600	0.060600	0.000000	0.826733	3	unknown
HOMEZ	PGR	0.209400	0.209400	0.000000	0.881089	3	unknown
PGR	CSRNP2	0.054200	0.054200	0.000000	0.658672	3	unknown
SNAPC2	PGR	0.165900	0.165900	0.000000	0.509343	3	unknown
PPARD	PGR	0.108800	0.108800	0.000000	0.991728	3	unknown
GCFC1	PGR	0.057200	0.057200	0.000000	0.996503	3	unknown
KLF11	PGR	0.138300	0.138300	0.000000	0.821403	3	unknown
E4F1	PGR	0.080900	0.080900	0.000000	0.951792	3	unknown
SMAD5	PGR	0.060000	0.060000	0.000000	0.640000	3	unknown
ZNF263	PGR	0.093300	0.093300	0.000000	0.948553	3	unknown
ZNF500	PGR	0.160000	0.160000	0.000000	0.893125	3	unknown
UBP1	PGR	0.341600	0.341600	0.000000	0.723068	3	unknown
TBX3	EHF	0.068700	0.068700	0.000000	0.615721	3	unknown
NKX3-1	EHF	0.202200	0.202200	0.000000	0.561820	3	unknown
NFIX	EHF	0.061200	0.061200	0.000000	0.782680	3	unknown
EHF	CEBPD	0.091300	0.091300	0.000000	0.698795	3	unknown
NR2F2	EHF	0.317700	0.317700	0.000000	0.619138	3	unknown
EHF	THRB	0.143800	0.143800	0.000000	0.554937	3	unknown
PGBD1	EHF	0.358700	0.358700	0.000000	0.527181	3	unknown
GLI3	EHF	0.146500	0.146500	0.000000	0.767235	3	unknown
NR3C2	EHF	0.066700	0.066700	0.000000	0.643178	3	unknown
GATA3	EHF	0.116600	0.116600	0.000000	0.771012	3	unknown
KLF4	EHF	0.316100	0.316100	0.000000	0.701677	3	unknown
ZNF165	EHF	0.289500	0.289500	0.000000	0.550259	3	unknown
IKZF1	EHF	0.173700	0.173700	0.000000	0.999424	3	unknown
EHF	ZNF92	0.175300	0.175300	0.000000	0.664575	3	unknown
NFIA	EHF	0.399700	0.399700	0.000000	0.621716	3	unknown
MTA1	EHF	0.451900	0.451900	0.000000	0.742863	3	unknown
TRIM22	EHF	0.099500	0.099500	0.000000	0.982915	3	unknown
ETV7	EHF	0.123600	0.123600	0.000000	0.961165	3	unknown
DLX4	EHF	0.074700	0.074700	0.000000	0.714859	3	unknown
MITF	EHF	0.142500	0.142500	0.000000	0.764912	3	unknown
ZNF91	EHF	0.067000	0.067000	0.000000	0.617910	3	unknown
BHLHE40	EHF	0.070200	0.070200	0.000000	0.638177	3	unknown
EHF	AHR	0.061000	0.061000	0.000000	0.636066	3	unknown
ZNF140	EHF	0.090800	0.090800	0.000000	0.716960	3	unknown
