Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
TFAP2B	ELF5	0.240400	0.240400	0.000000	0.980033	3	unknown
SPDEF	TFAP2B	0.335800	0.335800	0.000000	0.716796	3	unknown
TFAP2B	EN1	0.146100	0.146100	0.000000	0.913758	3	unknown
TFAP2B	MSX2	0.286600	0.286600	0.000000	0.983252	3	unknown
FOXA1	TFAP2B	0.901600	0.901600	0.000000	0.832076	3	unknown
HIC1	TFAP2B	0.068200	0.068200	0.000000	0.813783	3	unknown
TFAP2B	NPAS2	0.156900	0.156900	0.000000	1.000000	3	unknown
TFAP2B	ESRRG	0.452800	0.452800	0.000000	0.696996	3	unknown
TFAP2B	NR2C1	0.179000	0.179000	0.000000	0.917877	3	unknown
TFAP2B	SIX1	0.127300	0.127300	0.000000	0.930086	3	unknown
FOXC1	TFAP2B	0.082700	0.082700	0.000000	0.703748	3	unknown
TFAP2B	HOXA11	0.088600	0.088600	0.000000	0.911964	3	unknown
TFAP2B	ZNF157	0.204600	0.204600	0.000000	0.981427	3	unknown
AR	TFAP2B	0.243300	0.243300	0.000000	0.785450	3	unknown
HOXC10	TFAP2B	0.303800	0.303800	0.000000	0.523371	3	unknown
TFAP2B	MXD1	0.061300	0.061300	0.000000	0.619902	3	unknown
TFAP2B	WNT5A	0.083700	0.083700	0.000000	0.955795	3	unknown
TFAP2B	NFATC1	0.054100	0.054100	0.000000	0.902033	3	unknown
TFAP2B	TLX2	0.073100	0.073100	0.000000	0.984952	3	unknown
TFAP2B	MYT1	0.170200	0.170200	0.000000	0.989424	3	unknown
TFAP2B	XBP1	0.300700	0.300700	0.000000	0.737612	3	unknown
TFAP2B	ELF3	0.089300	0.089300	0.000000	0.978723	3	unknown
TFAP2B	FOXD2	0.056900	0.056900	0.000000	0.905097	3	unknown
ERF	TFAP2B	0.169500	0.169500	0.000000	0.744543	3	unknown
TFAP2B	TCF7L1	0.112900	0.112900	0.000000	0.697077	3	unknown
FOSL2	TFAP2B	0.053400	0.053400	0.000000	0.601124	3	unknown
ELF5	ZIC1	0.072900	0.072900	0.000000	0.727023	3	unknown
SOX10	ELF5	0.773400	0.773400	0.000000	0.618179	3	unknown
ELF5	SPDEF	0.113000	0.113000	0.000000	0.799115	3	unknown
ELF5	MSX2	0.131900	0.131900	0.000000	0.650493	3	unknown
EHF	ELF5	0.143000	0.143000	0.000000	0.834965	3	unknown
ELF5	NFIB	0.118800	0.118800	0.000000	0.574074	3	unknown
NFIC	ELF5	0.135800	0.135800	0.000000	0.966127	3	unknown
ELF5	TRIM29	0.078000	0.078000	0.000000	0.760256	3	unknown
FOXI1	ELF5	0.084000	0.084000	0.000000	0.903571	3	unknown
ELF5	GATA6	0.209800	0.209800	0.000000	0.969495	3	unknown
FOXC1	ELF5	0.104100	0.104100	0.000000	0.698367	3	unknown
ELF5	TLX1	0.274600	0.274600	0.000000	0.911143	3	unknown
AR	ELF5	0.066100	0.066100	0.000000	0.906203	3	unknown
ELF5	POU4F3	0.178000	0.178000	0.000000	0.693820	3	unknown
E2F5	ELF5	0.141900	0.141900	0.000000	0.685694	3	unknown
HMGA1	ELF5	0.129900	0.129900	0.000000	0.912240	3	unknown
CREB3L1	ELF5	0.136600	0.136600	0.000000	0.889458	3	unknown
ELF5	WNT5A	0.082700	0.082700	0.000000	0.946796	3	unknown
ELF5	VENTX	0.068900	0.068900	0.000000	0.822932	3	unknown
MYC	ELF5	0.185700	0.185700	0.000000	0.732903	3	unknown
ELF5	KLF4	0.052000	0.052000	0.000000	0.673077	3	unknown
ELF5	FUBP1	0.060700	0.060700	0.000000	0.841845	3	unknown
ELF5	SNAPC4	0.122900	0.122900	0.000000	0.994304	3	unknown
ELF5	TCF7L1	0.746100	0.746100	0.000000	0.627530	3	unknown
ELF5	LASS6	0.254700	0.254700	0.000000	0.717707	3	unknown
ELF5	PLSCR1	0.099100	0.099100	0.000000	0.723512	3	unknown
EN1	ZIC1	0.250100	0.250100	0.000000	0.939624	3	unknown
ZIC1	NFIB	0.076100	0.076100	0.000000	0.959264	3	unknown
ZNF165	ZIC1	0.199400	0.199400	0.000000	0.893681	3	unknown
ZIC1	IRX4	0.063700	0.063700	0.000000	0.667190	3	unknown
ZIC1	PAX6	0.185300	0.185300	0.000000	0.546141	3	unknown
FOXM1	ZIC1	0.058200	0.058200	0.000000	0.994845	3	unknown
NKX2-5	ZIC1	0.259600	0.259600	0.000000	0.529661	3	unknown
