Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	ACTC1	0.218700	0.218700	0.000000	0.709648	3	unknown	-nan/-nan/-nan
CCNE1	ABCF1	0.054700	0.054700	0.000000	0.711152	3	unknown	-nan/-nan/-nan
CHAC1	ABCF1	0.063100	0.063100	0.000000	0.524564	3	unknown	-nan/-nan/-nan
ABCF1	CHODL	0.549200	0.549200	0.000000	0.606154	3	unknown	-nan/-nan/-nan
ABCF1	DDR1	0.282700	0.282700	0.000000	0.609480	3	unknown	-nan/-nan/-nan
ABCF1	EIF6	0.177600	0.177600	0.000000	0.630068	3	unknown	-nan/-nan/-nan
ABCF1	FOSL1	0.074300	0.074300	0.000000	0.625841	3	unknown	-nan/-nan/-nan
GAD1	ABCF1	0.161900	0.161900	0.000000	0.735022	3	unknown	-nan/-nan/-nan
GRB2	ABCF1	0.082200	0.082200	0.000000	0.934307	3	unknown	-nan/-nan/-nan
HDAC9	ABCF1	0.247600	0.247600	0.000000	0.539984	3	unknown	-nan/-nan/-nan
HPCAL1	ABCF1	0.243600	0.243600	0.000000	0.560345	3	unknown	-nan/-nan/-nan
ABCF1	ITPR3	0.166000	0.166000	0.000000	0.729518	3	unknown	-nan/-nan/-nan
PPP1R11	ABCF1	0.569100	0.569100	0.000000	0.547707	3	unknown	-nan/-nan/-nan
RNF5	ABCF1	0.148500	0.148500	0.000000	0.523232	3	unknown	-nan/-nan/-nan
SESN1	ABCF1	0.188900	0.188900	0.000000	0.692959	3	unknown	-nan/-nan/-nan
SPDEF	ABCF1	0.164000	0.164000	0.000000	0.545732	3	unknown	-nan/-nan/-nan
ABCF1	TRIB3	0.184300	0.184300	0.000000	0.912100	3	unknown	-nan/-nan/-nan
BCAR3	ABLIM1	0.070800	0.070800	0.000000	0.868644	3	unknown	-nan/-nan/-nan
CDCP1	ABLIM1	0.086500	0.086500	0.000000	0.778035	3	unknown	-nan/-nan/-nan
CRLF3	ABLIM1	0.086200	0.086200	0.000000	0.989559	3	unknown	-nan/-nan/-nan
ABLIM1	FAM110C	0.109200	0.109200	0.000000	0.746337	3	unknown	-nan/-nan/-nan
GNAI3	ABLIM1	0.177100	0.177100	0.000000	0.836251	3	unknown	-nan/-nan/-nan
ITGB1	ABLIM1	0.104800	0.104800	0.000000	0.956107	3	unknown	-nan/-nan/-nan
ABLIM1	KRAS	0.057000	0.057000	0.000000	0.973684	3	unknown	-nan/-nan/-nan
LOC92659	ABLIM1	0.052500	0.052500	0.000000	0.939048	3	unknown	-nan/-nan/-nan
