Parent	Child	relationType	edgeScore	Freq
FAM164A	PEG10	Type 0	0.249673	0.249673
TRBC1///TRBC2	TRAC///TRA@	Type 0	0.319350	0.319350
TRAC///TRAJ17///TRAV20///TRA@	TRAC///TRA@	Type 0	0.577392	0.577392
TRAC///TRA@	TRAC///TRAJ17///TRAV20///TRA@	Type 0	0.288462	0.288462
PVRL2	FAM171B	Type 0	0.298268	0.298268
PANK1	FAM171B	Type 0	0.298831	0.298831
PSMB8	HMGN5	Type 0	0.726576	0.726576
IFI35	HMGN5	Type 0	0.241280	0.241280
RBM14	DNAJB1	Type 0	0.981711	0.981711
DHRS2	ZNF75A	Type 0	0.265245	0.265245
RAMP1	ZNF75A	Type 0	0.327781	0.327781
MKL2	ZNF75A	Type 0	0.297997	0.297997
SCRN1	ZNF75A	Type 0	0.209898	0.209898
RAPGEF2	ZNF75A	Type 0	0.296321	0.296321
TIGD7	ZNF75A	Type 0	0.504816	0.504816
ZNF75A	RAPGEF2	Type 0	0.427945	0.427945
ZNF75A	TIGD7	Type 0	0.495184	0.495184
C1QTNF5///MFRP	LRRC32	Type 0	0.490856	0.490856
COPZ2	LRRC32	Type 0	0.409251	0.409251
NBL1	LRRC32	Type 0	0.607185	0.607185
LRRC32	TMEM119	Type 0	0.206720	0.206720
LRRC32	ODZ3	Type 0	0.236583	0.236583
LRRC32	C1QTNF5///MFRP	Type 0	0.509144	0.509144
LRRC32	EMX2	Type 0	0.999769	0.999769
LRRC32	KIAA1462	Type 0	0.906486	0.906486
SLC2A5	SLC16A3	Type 0	0.798437	0.798437
ECM1	ZNF667	Type 0	0.271537	0.271537
MGC9913	ZNF667	Type 0	0.479159	0.479159
SRD5A3	ZNF667	Type 0	0.679119	0.679119
C1orf51	ZNF667	Type 0	0.306825	0.306825
MGST1	ZNF667	Type 0	0.401597	0.401597
ZNF667	SCML1	Type 0	0.991868	0.991868
ZNF667	MGC9913	Type 0	0.520841	0.520841
ZNF667	MGST1	Type 0	0.248695	0.248695
HCLS1	GIMAP4	Type 0	0.412658	0.412658
GIMAP1	GIMAP4	Type 0	0.617074	0.617074
RCSD1	GIMAP4	Type 0	0.250384	0.250384
GIMAP4	GIMAP1	Type 0	0.301071	0.301071
GIMAP4	RCSD1	Type 0	0.701162	0.701162
GIMAP4	ST8SIA4	Type 0	0.321185	0.321185
RAB2A	DAG1	Type 0	0.204700	0.204700
U2AF2	DAG1	Type 0	0.260517	0.260517
SECISBP2L	DAG1	Type 0	0.260547	0.260547
SEPT7	DAG1	Type 0	0.812386	0.812386
TAGLN2	DAG1	Type 0	0.473821	0.473821
DAG1	SECISBP2L	Type 0	0.739453	0.739453
DAG1	DBP	Type 0	0.212611	0.212611
ASXL2	AGAP4	Type 0	0.231971	0.231971
CDK5RAP3	AGAP4	Type 0	0.399823	0.399823
SNRNP200	AGAP4	Type 0	0.356244	0.356244
AGAP4	RGS4	Type 0	0.927185	0.927185
AGAP4	ASXL2	Type 0	0.450664	0.450664
AGAP4	FBXL3	Type 0	0.297947	0.297947
SCGB2A2	SCGB1D2	Type 0	0.297390	0.297390
SCGB1D2	SCGB2A2	Type 0	0.702610	0.702610
ITM2A	ABI3BP	Type 0	0.211161	0.211161
ABI3BP	ITM2A	Type 0	0.201508	0.201508
FBLN5	PCDH18	Type 0	0.258414	0.258414
PCDH18	TSPAN2	Type 0	0.476671	0.476671
ZNF385C	GTF2IRD2	Type 0	0.882433	0.882433
GTF2IRD2	C3orf70	Type 0	0.295278	0.295278
ZNF207	LUC7L3	Type 0	0.446747	0.446747
C1orf63	LUC7L3	Type 0	0.360354	0.360354
LUC7L3	PABPC1L	Type 0	0.296040	0.296040
LUC7L3	ZNF207	Type 0	0.553253	0.553253
LUC7L3	SFRS18	Type 0	0.397373	0.397373
LUC7L3	C1orf63	Type 0	0.422566	0.422566
LUC7L3	FLJ44342	Type 0	0.437910	0.437910
LUC7L3	KIAA0907	Type 0	0.255375	0.255375
LUC7L3	METTL3	Type 0	0.662314	0.662314
LUC7L3	LOC221442	Type 0	0.246370	0.246370
HSPG2	TGFB1	Type 0	0.438312	0.438312
TGFB1	SYCP2	Type 0	0.961583	0.961583
SLC7A5	PSMD7	Type 0	0.562358	0.562358
CFDP1	PSMD7	Type 0	0.606824	0.606824
ZNRF1	PSMD7	Type 0	0.265742	0.265742
PSMD7	SLC7A5	Type 0	0.306548	0.306548
PSMD7	EFEMP1	Type 0	0.428924	0.428924
PSMD7	CFDP1	Type 0	0.390625	0.390625
PSMD7	C5orf4	Type 0	0.289926	0.289926
PSMD7	ZNRF1	Type 0	0.242129	0.242129
FBN2	VDAC3	Type 0	0.435795	0.435795
HPN	VDAC3	Type 0	0.235417	0.235417
C12orf24	VDAC3	Type 0	0.315835	0.315835
TRIM8	VDAC3	Type 0	0.446646	0.446646
LOC25845	VDAC3	Type 0	0.212666	0.212666
NOTCH2	VDAC3	Type 0	0.747511	0.747511
VDAC3	FBN2	Type 0	0.564205	0.564205
VDAC3	LOC25845	Type 0	0.296962	0.296962
VDAC3	GPHN	Type 0	0.250953	0.250953
AGTR1	MAGI2	Type 0	0.277189	0.277189
NPY5R	MAGI2	Type 0	0.211684	0.211684
GLRB	MAGI2	Type 0	0.492300	0.492300
GALNT5	MAGI2	Type 0	0.303639	0.303639
MAGI2	AGTR1	Type 0	0.354167	0.354167
