Parent	Child	relationType	edgeScore	Freq
SPANXB2///SPANXB1///SPANXF1	CACNG1	Type 0	0.282609	0.282609
POF1B	CACNG1	Type 0	0.202582	0.202582
SLC2A5	CACNG1	Type 0	0.201695	0.201695
MARK2	DIDO1	Type 0	0.992030	0.992030
DIDO1	GRM5	Type 0	0.337495	0.337495
CDC25A	FDPS	Type 0	0.203997	0.203997
FCER2	FDPS	Type 0	0.300892	0.300892
CDCA3	FDPS	Type 0	0.289582	0.289582
ALOX15B	DCLRE1C	Type 0	0.232987	0.232987
USP34	DCLRE1C	Type 0	0.996933	0.996933
DCLRE1C	ALDOB	Type 0	0.208738	0.208738
DCLRE1C	ALOX15B	Type 0	0.518639	0.518639
DCLRE1C	CDK5R1	Type 0	0.521457	0.521457
DCLRE1C	IL2RA	Type 0	0.532842	0.532842
DCLRE1C	FCHO1	Type 0	0.225734	0.225734
DCLRE1C	HIC2	Type 0	0.983912	0.983912
DCLRE1C	UBXN1	Type 0	0.274815	0.274815
DCLRE1C	USP6NL	Type 0	0.907252	0.907252
DCLRE1C	DLEC1	Type 0	0.294094	0.294094
DCLRE1C	DKFZP586K1520	Type 0	0.264314	0.264314
SULF1	PLAU	Type 0	0.260657	0.260657
FN1	PLAU	Type 0	0.384788	0.384788
MMP11	PLAU	Type 0	0.897732	0.897732
THBS2	PLAU	Type 0	0.330664	0.330664
PLAU	ALDH1A3	Type 0	0.359054	0.359054
PLAU	DIO2	Type 0	0.298217	0.298217
PLAU	SERPINE1	Type 0	0.233592	0.233592
PLAU	MMP14	Type 0	0.235106	0.235106
PLAU	NPIPL1	Type 0	0.282371	0.282371
PLAU	RETN	Type 0	0.298518	0.298518
PLAU	AHI1	Type 0	0.280446	0.280446
PLEKHA6	PTCRA	Type 0	0.276557	0.276557
DOPEY2	PTCRA	Type 0	0.963218	0.963218
SERPINB10	PTCRA	Type 0	0.593553	0.593553
PPP2CB	PTCRA	Type 0	0.221594	0.221594
PTCRA	RAB28	Type 0	0.299662	0.299662
PTCRA	MT1E	Type 0	0.315678	0.315678
PTCRA	GPR135	Type 0	0.282476	0.282476
PTCRA	CNTN5	Type 0	0.670086	0.670086
LOC652493///LOC650405///IGK@///IGKC	LOC100130100///LOC652694///LOC652493///LOC650405///IGKV1-5///IGKC	Type 0	0.551844	0.551844
LOC100130100///LOC652694///LOC652493///LOC650405///IGKV1-5///IGKC	IGHV4-31///IGHV@///IGHM///IGHG1///IGHA1	Type 0	0.936903	0.936903
LOC100130100///LOC652694///LOC652493///LOC650405///IGKV1-5///IGKC	RNFT1	Type 0	0.208615	0.208615
LOC100130100///LOC652694///LOC652493///LOC650405///IGKV1-5///IGKC	NCOA2	Type 0	0.710666	0.710666
CSDA	EGOT	Type 0	0.991561	0.991561
C16orf45	EGOT	Type 0	0.544354	0.544354
CD97	EGOT	Type 0	0.275578	0.275578
EGOT	C4orf10	Type 0	0.443104	0.443104
LAMB4	GPX5	Type 0	0.292715	0.292715
IFNA10	GPX5	Type 0	0.997141	0.997141
NMT2	GPX5	Type 0	0.206528	0.206528
GPX5	MUC6	Type 0	0.256574	0.256574
GPX5	TTTY2	Type 0	0.977504	0.977504
ZMYND10	RAB3A	Type 0	0.933276	0.933276
FMO1	RAB3A	Type 0	0.300501	0.300501
HDAC11	RAB3A	Type 0	0.250000	0.250000
CLIC2	SV2B	Type 0	0.993112	0.993112
KRT19///JUP	SV2B	Type 0	0.315561	0.315561
CCL20	SV2B	Type 0	0.246377	0.246377
MGAT3	SV2B	Type 0	0.245133	0.245133
SV2B	HLA-DQB1	Type 0	0.610985	0.610985
DERL2	HMGCR	Type 0	0.999628	0.999628
COL4A3BP	HMGCR	Type 0	0.440399	0.440399
GRIP2	HMGCR	Type 0	0.363956	0.363956
HMGCR	SPTLC2	Type 0	0.293419	0.293419
HMGCR	FLG	Type 0	0.498466	0.498466
HMGCR	ABCF2	Type 0	0.298857	0.298857
HMGCR	ANO10	Type 0	0.218594	0.218594
SCGB1D2	SCGB2A2	Type 0	0.295703	0.295703
SCGB2A2	SCGB1D2	Type 0	0.704297	0.704297
AGR2	SEMA3C	Type 0	0.508468	0.508468
SEMA3C	CPE	Type 0	0.987974	0.987974
CCR1	ANPEP	Type 0	0.291667	0.291667
HPGD	ARMC9	Type 0	0.301347	0.301347
C14orf106	ARMC9	Type 0	0.999714	0.999714
SKIL	ARMC9	Type 0	0.288462	0.288462
PLCB4	ARMC9	Type 0	0.275751	0.275751
C16orf58	NPHP1	Type 0	0.232179	0.232179
NPHP1	SPATA1	Type 0	0.277174	0.277174
NPHP1	MPPED2	Type 0	0.290717	0.290717
NPHP1	FAM65A	Type 0	0.270288	0.270288
DIRAS2	GPR44	Type 0	0.241604	0.241604
CHRM3	GPR44	Type 0	0.290441	0.290441
TRD@	GPR44	Type 0	0.553482	0.553482
PPP2R3A	GPR44	Type 0	0.222319	0.222319
GPR44	HNRNPA3P1	Type 0	0.462848	0.462848
SH3GL3	MLANA	Type 0	0.609334	0.609334
MLANA	SNX1	Type 0	0.310186	0.310186
MLANA	UTS2	Type 0	0.200813	0.200813
MLANA	POLM	Type 0	0.392238	0.392238
MLANA	SLIT3	Type 0	0.258675	0.258675
MLANA	HRC	Type 0	1.000000	1.000000
MLANA	KCTD7	Type 0	1.000000	1.000000
MLANA	IQCE	Type 0	0.402105	0.402105
MLANA	IQCC	Type 0	0.519631	0.519631
MLANA	NPPB	Type 0	0.274943	0.274943
PRR5-ARHGAP8///PRR5///ARHGAP8	CNNM4	Type 0	0.252209	0.252209
LRRC1	CNNM4	Type 0	0.293409	0.293409
C1orf112	CNNM4	Type 0	0.298948	0.298948
CD96	CNNM4	Type 0	0.413339	0.413339
UPF1	CNNM4	Type 0	0.300467	0.300467
CNNM4	RAG1	Type 0	0.262277	0.262277
CNNM4	CRYBB2P1	Type 0	0.299929	0.299929
