Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ACTN4	ABCF1	0.175100	0.175100	0.000000	0.589377	3	unknown	nan/nan/nan
ABCF1	AREG	0.165600	0.165600	0.000000	0.981884	3	unknown	nan/nan/nan
ABCF1	CDC42	0.099400	0.099400	0.000000	0.998994	3	unknown	nan/nan/nan
ABCF1	CDC42EP1	0.323500	0.323500	0.000000	0.617929	3	unknown	nan/nan/nan
CDKN2A	ABCF1	0.054100	0.054100	0.000000	0.977819	3	unknown	nan/nan/nan
ABCF1	CHAC1	0.093700	0.093700	0.000000	0.979723	3	unknown	nan/nan/nan
ABCF1	CKB	0.054200	0.054200	0.000000	0.994465	3	unknown	nan/nan/nan
CTPS	ABCF1	0.353700	0.353700	0.000000	0.936387	3	unknown	nan/nan/nan
DDX21	ABCF1	0.336400	0.336400	0.000000	0.807075	3	unknown	nan/nan/nan
ABCF1	DUSP4	0.211500	0.211500	0.000000	0.718676	3	unknown	nan/nan/nan
ABCF1	DUSP6	0.084500	0.084500	0.000000	0.988166	3	unknown	nan/nan/nan
ABCF1	DUSP9	0.102000	0.102000	0.000000	0.984314	3	unknown	nan/nan/nan
E2F3	ABCF1	0.316600	0.316600	0.000000	0.720783	3	unknown	nan/nan/nan
ABCF1	EIF2C2	0.307700	0.307700	0.000000	0.620084	3	unknown	nan/nan/nan
FERMT1	ABCF1	0.061300	0.061300	0.000000	0.787928	3	unknown	nan/nan/nan
ABCF1	FGFBP1	0.411900	0.411900	0.000000	0.898276	3	unknown	nan/nan/nan
ABCF1	GAD1	0.073800	0.073800	0.000000	0.993225	3	unknown	nan/nan/nan
ABCF1	HGS	0.140400	0.140400	0.000000	0.889601	3	unknown	nan/nan/nan
ABCF1	HOXA3	0.188300	0.188300	0.000000	0.999469	3	unknown	nan/nan/nan
ABCF1	ITPR1	0.109200	0.109200	0.000000	0.777473	3	unknown	nan/nan/nan
ABCF1	ITPR3	0.130400	0.130400	0.000000	0.911043	3	unknown	nan/nan/nan
KIAA0020	ABCF1	0.167200	0.167200	0.000000	0.933612	3	unknown	nan/nan/nan
KRT16	ABCF1	0.102700	0.102700	0.000000	0.591042	3	unknown	nan/nan/nan
MAP3K1	ABCF1	0.246600	0.246600	0.000000	0.679238	3	unknown	nan/nan/nan
ABCF1	MAPK13	0.154300	0.154300	0.000000	0.843163	3	unknown	nan/nan/nan
ABCF1	MKNK2	0.628800	0.628800	0.000000	0.745229	3	unknown	nan/nan/nan
MLPH	ABCF1	0.072800	0.072800	0.000000	0.983516	3	unknown	nan/nan/nan
ABCF1	MUC2	0.076400	0.076400	0.000000	1.000000	3	unknown	nan/nan/nan
NRIP1	ABCF1	0.201300	0.201300	0.000000	0.903130	3	unknown	nan/nan/nan
ABCF1	NXT1	0.151400	0.151400	0.000000	0.974240	3	unknown	nan/nan/nan
PFDN2	ABCF1	0.160100	0.160100	0.000000	0.680824	3	unknown	nan/nan/nan
ABCF1	PIK3R1	0.115100	0.115100	0.000000	0.934839	3	unknown	nan/nan/nan
PLK1	ABCF1	0.120000	0.120000	0.000000	0.961667	3	unknown	nan/nan/nan
ABCF1	PPP1R11	0.070400	0.070400	0.000000	0.666193	3	unknown	nan/nan/nan
ABCF1	PRKX	0.657000	0.657000	0.000000	0.581431	3	unknown	nan/nan/nan
