Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
SPDEF	TFAP2B	0.163500	0.163500	0.000000	0.998777	3	unknown
TBX3	TFAP2B	0.102400	0.102400	0.000000	0.579102	3	unknown
SLC26A3	TFAP2B	0.301000	0.301000	0.000000	0.523256	3	unknown
TFAP2B	NR2F1	0.491700	0.491700	0.000000	0.521660	3	unknown
EN1	TFAP2B	0.168600	0.168600	0.000000	1.000000	3	unknown
HOXB2	TFAP2B	0.124100	0.124100	0.000000	0.983078	3	unknown
TFAP2B	DLX2	0.304100	0.304100	0.000000	0.808944	3	unknown
TFAP2B	MSX2	0.434600	0.434600	0.000000	0.671192	3	unknown
TFAP2B	SNAPC5	0.052500	0.052500	0.000000	0.996190	3	unknown
FOXA1	TFAP2B	0.832000	0.832000	0.000000	0.996995	3	unknown
POU2F3	TFAP2B	0.143100	0.143100	0.000000	0.538085	3	unknown
TFAP2B	SIX1	0.157100	0.157100	0.000000	0.807129	3	unknown
TFAP2B	FOXD1	0.059500	0.059500	0.000000	0.773109	3	unknown
WNT5A	TFAP2B	0.630700	0.630700	0.000000	0.582369	3	unknown
ESRRG	TFAP2B	0.918900	0.918900	0.000000	0.521275	3	unknown
FOXM1	TFAP2B	0.602900	0.602900	0.000000	0.848399	3	unknown
MYBL2	TFAP2B	0.055000	0.055000	0.000000	0.887273	3	unknown
TFAP2B	ZNF238	0.255100	0.255100	0.000000	0.802822	3	unknown
TFAP2B	EHF	0.072500	0.072500	0.000000	0.753103	3	unknown
XBP1	TFAP2B	0.373300	0.373300	0.000000	0.994910	3	unknown
TFAP2B	CUX2	0.059200	0.059200	0.000000	0.793919	3	unknown
AR	TFAP2B	0.993400	0.993400	0.000000	0.996376	3	unknown
ELF4	TFAP2B	0.054500	0.054500	0.000000	0.961468	3	unknown
TFAP2B	NFATC1	0.050600	0.050600	0.000000	0.952569	3	unknown
EPAS1	TFAP2B	0.168300	0.168300	0.000000	0.939988	3	unknown
TFAP2B	HESX1	0.100600	0.100600	0.000000	0.993042	3	unknown
TFAP2B	HOXC10	0.188800	0.188800	0.000000	0.831568	3	unknown
HMGA1	TFAP2B	0.132300	0.132300	0.000000	0.934996	3	unknown
E2F3	TFAP2B	0.117200	0.117200	0.000000	1.000000	3	unknown
TFAP2B	HOXB3	0.144300	0.144300	0.000000	0.927928	3	unknown
TFAP2B	ARID3A	0.063800	0.063800	0.000000	0.717868	3	unknown
SREBF1	TFAP2B	0.230200	0.230200	0.000000	0.954822	3	unknown
HMGB2	TFAP2B	0.052700	0.052700	0.000000	0.891841	3	unknown
TFAP2B	EGR3	0.068000	0.068000	0.000000	0.788235	3	unknown
CEBPB	TFAP2B	0.280900	0.280900	0.000000	0.976860	3	unknown
ELF5	ZIC1	0.140100	0.140100	0.000000	0.627409	3	unknown
GATA3	ELF5	0.654500	0.654500	0.000000	0.993888	3	unknown
ESR1	ELF5	0.805500	0.805500	0.000000	0.974674	3	unknown
SPDEF	ELF5	0.356500	0.356500	0.000000	0.833941	3	unknown
ELF5	NFIB	0.980600	0.980600	0.000000	0.755456	3	unknown
EN1	ELF5	0.357600	0.357600	0.000000	0.989374	3	unknown
SOX10	ELF5	0.999900	0.999900	0.000000	0.962996	3	unknown
ELF5	DLX2	0.063200	0.063200	0.000000	0.958861	3	unknown
FOXA1	ELF5	0.590000	0.590000	0.000000	0.972373	3	unknown
ELF5	IRX4	0.101100	0.101100	0.000000	0.976261	3	unknown
ELF5	SCML1	0.143900	0.143900	0.000000	0.885337	3	unknown
ELF5	SIX3	0.789300	0.789300	0.000000	0.651843	3	unknown
ELF5	HEY2	0.098400	0.098400	0.000000	0.972561	3	unknown
ELF5	EHF	0.984100	0.984100	0.000000	0.894320	3	unknown
XBP1	ELF5	0.090900	0.090900	0.000000	0.996700	3	unknown
ELF5	TBX19	0.740400	0.740400	0.000000	0.904646	3	unknown
ELF5	FOSL1	0.066200	0.066200	0.000000	0.953172	3	unknown
MYC	ELF5	0.748100	0.748100	0.000000	0.529341	3	unknown
ELF5	TFAP2C	0.295500	0.295500	0.000000	0.945516	3	unknown
ELF5	TCF3	0.052700	0.052700	0.000000	0.944972	3	unknown
ELF5	NFIX	0.440000	0.440000	0.000000	0.950227	3	unknown
ELF5	RFXAP	0.503300	0.503300	0.000000	0.945162	3	unknown
CDKN2A	ELF5	0.167300	0.167300	0.000000	0.835027	3	unknown
FOXC1	ELF5	0.617900	0.617900	0.000000	0.993850	3	unknown
ELF5	LMO4	0.633300	0.633300	0.000000	0.732828	3	unknown
ELF5	RCAN1	0.090400	0.090400	0.000000	0.990044	3	unknown
ELF5	NR4A1	0.085800	0.085800	0.000000	0.995338	3	unknown
ELF5	ETV4	0.128700	0.128700	0.000000	0.986014	3	unknown
E2F3	ELF5	0.268600	0.268600	0.000000	0.995905	3	unknown
ELF5	TFDP2	0.064700	0.064700	0.000000	0.890263	3	unknown
ELF5	RXRB	0.051800	0.051800	0.000000	0.901544	3	unknown
ELF5	ZNF175	0.075300	0.075300	0.000000	0.911023	3	unknown
LASS6	ELF5	0.052400	0.052400	0.000000	0.828244	3	unknown
ELF5	RBPJL	0.069800	0.069800	0.000000	0.893983	3	unknown
FOS	NR4A2	0.514200	0.514200	0.000000	0.815053	3	unknown
JUND	FOS	0.560300	0.560300	0.000000	0.965911	3	unknown
MAX	FOS	0.293400	0.293400	0.000000	0.963190	3	unknown
FOS	MYCN	0.238300	0.238300	0.000000	0.815778	3	unknown
FOS	ZNF238	0.116100	0.116100	0.000000	0.941430	3	unknown
FOS	HEY2	0.093600	0.093600	0.000000	0.807692	3	unknown
TAF12	FOS	0.459100	0.459100	0.000000	0.867785	3	unknown
FOS	ZFP36L2	0.595900	0.595900	0.000000	0.677966	3	unknown
FOS	JUN	0.974000	0.974000	0.000000	0.530801	3	unknown
FOS	POU4F3	0.056100	0.056100	0.000000	0.866310	3	unknown
FOS	FOSB	1.000000	1.000000	0.000000	0.973200	3	unknown
FOS	PEG3	0.098300	0.098300	0.000000	0.840285	3	unknown
FOS	ZFP37	0.063300	0.063300	0.000000	0.709321	3	unknown
FOS	NPAS1	0.098300	0.098300	0.000000	0.806714	3	unknown
RXRA	FOS	0.061700	0.061700	0.000000	0.554295	3	unknown
FOS	KLF12	0.153200	0.153200	0.000000	0.919713	3	unknown
FOS	KLF4	0.182200	0.182200	0.000000	0.566411	3	unknown
FOS	TCF12	0.253000	0.253000	0.000000	0.923320	3	unknown
FOS	TSC22D3	0.055500	0.055500	0.000000	0.733333	3	unknown
CITED2	FOS	0.767700	0.767700	0.000000	0.691937	3	unknown
FOS	NR4A1	0.485700	0.485700	0.000000	0.992176	3	unknown
BHLHE40	FOS	0.187900	0.187900	0.000000	0.989356	3	unknown
FOS	EGR1	0.999400	0.999400	0.000000	0.747048	3	unknown
FOS	HSF4	0.095900	0.095900	0.000000	0.669447	3	unknown
BCL6	FOS	0.589900	0.589900	0.000000	0.931853	3	unknown
STAT3	FOS	0.432500	0.432500	0.000000	0.760694	3	unknown
BTG2	FOS	0.687400	0.687400	0.000000	0.638784	3	unknown
FOS	STAT6	0.083800	0.083800	0.000000	0.725537	3	unknown
FOS	PAX7	0.152500	0.152500	0.000000	0.915410	3	unknown
FOS	EGR3	0.068400	0.068400	0.000000	0.979532	3	unknown
KLF2	FOS	0.101700	0.101700	0.000000	0.836775	3	unknown
GATA3	ZIC1	0.492600	0.492600	0.000000	0.950873	3	unknown
SOX11	ZIC1	0.392000	0.392000	0.000000	0.644643	3	unknown
ESR1	ZIC1	0.487200	0.487200	0.000000	0.988916	3	unknown
SPDEF	ZIC1	0.112400	0.112400	0.000000	0.899466	3	unknown
EN1	ZIC1	0.564500	0.564500	0.000000	0.896191	3	unknown
FOXA1	ZIC1	0.527700	0.527700	0.000000	0.991472	3	unknown
ZIC1	HOXA10	0.062800	0.062800	0.000000	0.821656	3	unknown
ZIC1	SIX3	0.136400	0.136400	0.000000	0.656158	3	unknown
ZIC1	HEY2	0.128800	0.128800	0.000000	0.756211	3	unknown
XBP1	ZIC1	0.120100	0.120100	0.000000	0.999167	3	unknown
ZIC1	POU4F1	0.293000	0.293000	0.000000	0.893857	3	unknown
ZIC1	LHX2	0.053600	0.053600	0.000000	0.945896	3	unknown
ZIC1	FOSL1	0.065100	0.065100	0.000000	0.852535	3	unknown
ZIC1	PAX6	0.113900	0.113900	0.000000	0.878841	3	unknown
ZIC1	ZFP36L1	0.064600	0.064600	0.000000	0.959752	3	unknown
ZIC1	ESR2	0.057100	0.057100	0.000000	0.992995	3	unknown
CDKN2A	ZIC1	0.788500	0.788500	0.000000	0.890679	3	unknown
ZIC1	FOXG1	0.209400	0.209400	0.000000	0.980898	3	unknown
FOXC1	ZIC1	0.617000	0.617000	0.000000	0.795462	3	unknown
ZIC1	MYT1L	0.116800	0.116800	0.000000	0.748288	3	unknown
ZIC1	TRIM25	0.076700	0.076700	0.000000	0.988266	3	unknown
E2F3	ZIC1	0.676200	0.676200	0.000000	0.993493	3	unknown
ZIC1	SNAPC4	0.166900	0.166900	0.000000	0.988616	3	unknown
ZIC1	HOXA1	0.119500	0.119500	0.000000	0.862762	3	unknown
ZIC1	ZSCAN12	0.150700	0.150700	0.000000	0.917717	3	unknown
ZIC1	NR2E3	0.074300	0.074300	0.000000	0.943472	3	unknown
GATA3	SOX11	0.521000	0.521000	0.000000	0.995202	3	unknown
GATA3	ESR1	1.000000	1.000000	0.000000	0.885800	3	unknown
GATA3	PGR	0.121300	0.121300	0.000000	0.998351	3	unknown
GATA3	SPDEF	0.426300	0.426300	0.000000	0.579404	3	unknown
GATA3	TBX3	0.310500	0.310500	0.000000	0.997424	3	unknown
GATA3	NFIB	0.079800	0.079800	0.000000	0.997494	3	unknown
GATA3	NR2F1	0.069800	0.069800	0.000000	0.998567	3	unknown
GATA3	EN1	0.917400	0.917400	0.000000	0.522782	3	unknown
GATA3	SOX10	0.449500	0.449500	0.000000	0.594438	3	unknown
GATA3	NR4A2	0.141700	0.141700	0.000000	0.992237	3	unknown
GATA3	PLAG1	0.226300	0.226300	0.000000	0.991162	3	unknown
GATA3	HOXB2	0.068600	0.068600	0.000000	0.991254	3	unknown
GATA3	TRIM29	0.208100	0.208100	0.000000	0.936569	3	unknown
GATA3	DLX2	0.285700	0.285700	0.000000	1.000000	3	unknown
GATA3	MSX2	0.089800	0.089800	0.000000	0.932071	3	unknown
GATA3	ZNF135	0.080500	0.080500	0.000000	0.995031	3	unknown
GATA3	ARNT2	0.422000	0.422000	0.000000	0.997393	3	unknown
FOXA1	GATA3	0.679600	0.679600	0.000000	0.610653	3	unknown
GATA3	NR0B1	0.051700	0.051700	0.000000	0.998066	3	unknown
GATA3	GSC2	0.163100	0.163100	0.000000	1.000000	3	unknown
GATA3	MMP14	0.054400	0.054400	0.000000	1.000000	3	unknown
GATA3	MYCN	0.054600	0.054600	0.000000	0.996337	3	unknown
GATA3	NR2F2	0.127200	0.127200	0.000000	0.998428	3	unknown
GATA3	SIX1	0.071000	0.071000	0.000000	1.000000	3	unknown
GATA3	SIX3	0.112100	0.112100	0.000000	0.922391	3	unknown
GATA3	GATA6	0.168400	0.168400	0.000000	0.998219	3	unknown
GATA3	BLZF1	0.077000	0.077000	0.000000	0.988312	3	unknown
GATA3	XBP1	0.974200	0.974200	0.000000	0.596387	3	unknown
GATA3	POU4F1	0.092700	0.092700	0.000000	0.985976	3	unknown
GATA3	SIM1	0.152500	0.152500	0.000000	0.985574	3	unknown
GATA3	TADA3	0.069600	0.069600	0.000000	0.992816	3	unknown
GATA3	AR	0.865300	0.865300	0.000000	0.521900	3	unknown
GATA3	PEG3	0.073500	0.073500	0.000000	0.998639	3	unknown
GATA3	FOSL1	0.179400	0.179400	0.000000	0.997770	3	unknown
GATA3	CREB3L1	0.207400	0.207400	0.000000	0.998554	3	unknown
GATA3	MZF1	0.747200	0.747200	0.000000	0.990230	3	unknown
GATA3	NFIX	0.165100	0.165100	0.000000	0.998789	3	unknown
GATA3	RUNX3	0.481000	0.481000	0.000000	0.941996	3	unknown
GATA3	ARNTL2	0.126000	0.126000	0.000000	0.967460	3	unknown
GATA3	POU3F2	0.602300	0.602300	0.000000	0.995517	3	unknown
GATA3	PAX6	0.564100	0.564100	0.000000	0.939550	3	unknown
GATA3	HOXC13	0.070200	0.070200	0.000000	1.000000	3	unknown
GATA3	ZNF446	0.285400	0.285400	0.000000	0.956903	3	unknown
GATA3	CDKN2A	0.097600	0.097600	0.000000	0.534836	3	unknown
GATA3	RARA	0.117900	0.117900	0.000000	1.000000	3	unknown
FOXC1	GATA3	0.230100	0.230100	0.000000	0.631465	3	unknown
GATA3	LMO4	0.334200	0.334200	0.000000	0.997307	3	unknown
GATA3	NR6A1	0.077200	0.077200	0.000000	0.996114	3	unknown
GATA3	POU3F3	0.057200	0.057200	0.000000	0.998252	3	unknown
GATA3	GATA2	0.074100	0.074100	0.000000	0.991903	3	unknown
GATA3	IRX5	0.908500	0.908500	0.000000	0.707100	3	unknown
GATA3	ETV5	0.537600	0.537600	0.000000	0.969866	3	unknown
GATA3	CSDA	0.628300	0.628300	0.000000	0.994111	3	unknown
GATA3	BHLHE40	0.149400	0.149400	0.000000	0.991299	3	unknown
GATA3	SOX9	0.102000	0.102000	0.000000	1.000000	3	unknown
GATA3	DBP	0.060000	0.060000	0.000000	1.000000	3	unknown
GATA3	HMGA1	0.186200	0.186200	0.000000	0.982814	3	unknown
GATA3	ERF	0.295200	0.295200	0.000000	0.999322	3	unknown
GATA3	ZNF134	0.079000	0.079000	0.000000	1.000000	3	unknown
GATA3	MAFF	0.138100	0.138100	0.000000	0.993483	3	unknown
GATA3	LHX6	0.235800	0.235800	0.000000	0.983036	3	unknown
GATA3	KLF5	0.116700	0.116700	0.000000	0.994002	3	unknown
GATA3	ELF1	0.117300	0.117300	0.000000	0.999147	3	unknown
GATA3	TRPS1	0.996500	0.996500	0.000000	0.982940	3	unknown
GATA3	MSRB2	0.165700	0.165700	0.000000	0.996982	3	unknown
GATA3	BATF3	0.126100	0.126100	0.000000	0.999207	3	unknown
GATA3	PRRX2	0.530300	0.530300	0.000000	0.973600	3	unknown
