Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
CCNB2	ABCF1	0.166200	0.166200	0.000000	0.925993	3	unknown	nan/nan/nan
CCNE1	ABCF1	0.090300	0.090300	0.000000	0.971207	3	unknown	nan/nan/nan
ABCF1	CDH22	0.117600	0.117600	0.000000	0.622449	3	unknown	nan/nan/nan
CDK4	ABCF1	0.093300	0.093300	0.000000	0.584137	3	unknown	nan/nan/nan
ABCF1	CHAF1A	0.064900	0.064900	0.000000	0.990755	3	unknown	nan/nan/nan
COTL1	ABCF1	0.067400	0.067400	0.000000	0.643917	3	unknown	nan/nan/nan
DPH2	ABCF1	0.054400	0.054400	0.000000	0.584559	3	unknown	nan/nan/nan
DYNLL1	ABCF1	0.346100	0.346100	0.000000	0.969662	3	unknown	nan/nan/nan
E2F2	ABCF1	0.115600	0.115600	0.000000	0.664360	3	unknown	nan/nan/nan
ABCF1	EIF6	0.089500	0.089500	0.000000	0.800000	3	unknown	nan/nan/nan
ELF5	ABCF1	0.166800	0.166800	0.000000	0.603717	3	unknown	nan/nan/nan
ABCF1	FAM100B	0.122300	0.122300	0.000000	0.609158	3	unknown	nan/nan/nan
ABCF1	GPRIN2	0.155000	0.155000	0.000000	0.979355	3	unknown	nan/nan/nan
HSP90AB1	ABCF1	0.108000	0.108000	0.000000	0.531481	3	unknown	nan/nan/nan
ABCF1	KIAA1949	0.072900	0.072900	0.000000	0.696845	3	unknown	nan/nan/nan
KLF11	ABCF1	0.159200	0.159200	0.000000	0.522613	3	unknown	nan/nan/nan
ABCF1	KLF6	0.076000	0.076000	0.000000	0.531579	3	unknown	nan/nan/nan
MAP2K3	ABCF1	0.301100	0.301100	0.000000	0.754567	3	unknown	nan/nan/nan
ABCF1	MAP2K5	0.052700	0.052700	0.000000	0.662239	3	unknown	nan/nan/nan
ABCF1	MAP3K1	0.059400	0.059400	0.000000	0.686869	3	unknown	nan/nan/nan
ABCF1	MAP3K6	0.101700	0.101700	0.000000	0.864307	3	unknown	nan/nan/nan
ABCF1	MAPK13	0.076700	0.076700	0.000000	0.572360	3	unknown	nan/nan/nan
ABCF1	ME1	0.079200	0.079200	0.000000	0.862374	3	unknown	nan/nan/nan
ABCF1	MYL6B	0.115400	0.115400	0.000000	0.922877	3	unknown	nan/nan/nan
NMU	ABCF1	0.051400	0.051400	0.000000	0.603113	3	unknown	nan/nan/nan
ABCF1	ODC1	0.080700	0.080700	0.000000	0.682776	3	unknown	nan/nan/nan
ABCF1	PDK1	0.056400	0.056400	0.000000	0.877660	3	unknown	nan/nan/nan
PGK1	ABCF1	0.300600	0.300600	0.000000	0.675981	3	unknown	nan/nan/nan
ABCF1	PNO1	0.217900	0.217900	0.000000	0.733823	3	unknown	nan/nan/nan
ABCF1	PRKX	0.071800	0.071800	0.000000	0.672702	3	unknown	nan/nan/nan
ABCF1	RNF5	0.137100	0.137100	0.000000	0.714807	3	unknown	nan/nan/nan
RRP1	ABCF1	0.067300	0.067300	0.000000	0.586924	3	unknown	nan/nan/nan
ABCF1	SEH1L	0.055800	0.055800	0.000000	0.870968	3	unknown	nan/nan/nan
