Parent	Child	relationType	edgeScore	Freq
AFF3	MAOA	Type 0	0.510020	0.510020
NUDT4P1///NUDT4	MAOA	Type 0	0.997144	0.997144
NME3	SIL1	Type 0	0.217797	0.217797
TMCO6	SIL1	Type 0	0.655332	0.655332
SIL1	HGD	Type 0	0.470350	0.470350
SIL1	ACOX2	Type 0	0.515144	0.515144
SIL1	SFXN3	Type 0	0.397940	0.397940
SIL1	TTC12	Type 0	0.488760	0.488760
SIL1	TST	Type 0	0.430510	0.430510
SIL1	FBXL15	Type 0	0.580082	0.580082
SIL1	TMCO6	Type 0	0.342583	0.342583
SIL1	HRASLS2	Type 0	0.366672	0.366672
SIL1	ANO10	Type 0	0.997959	0.997959
SIL1	LDLRAP1	Type 0	0.331299	0.331299
SIL1	TOLLIP	Type 0	0.509726	0.509726
SELL	NLRP1	Type 0	0.786717	0.786717
NLRP1	GYPA	Type 0	0.768933	0.768933
NLRP1	DOCK6	Type 0	0.253099	0.253099
TUSC3	NLRP2	Type 0	0.303104	0.303104
TUSC3	TNFSF11	Type 0	0.657369	0.657369
TUSC3	GPLD1	Type 0	0.764104	0.764104
TUSC3	ARHGEF10	Type 0	0.298985	0.298985
TUSC3	BLZF1	Type 0	0.442970	0.442970
IGFBP2	AADAC	Type 0	0.211176	0.211176
FADS2	AADAC	Type 0	0.648461	0.648461
KIAA1009	AADAC	Type 0	0.300836	0.300836
AADAC	FLJ40330	Type 0	0.367206	0.367206
AADAC	KIAA1009	Type 0	0.227218	0.227218
AADAC	EHHADH	Type 0	0.297186	0.297186
CHAF1B	KIR3DX1	Type 0	0.337937	0.337937
LOC100134331///LOC652128///VSIG6///IGHM///IGHD	KIR3DX1	Type 0	0.310220	0.310220
CNTN5	KIR3DX1	Type 0	0.432974	0.432974
CNR1	KIR3DX1	Type 0	0.743529	0.743529
KIR3DX1	FBLN2	Type 0	0.299008	0.299008
KIR3DX1	LOC100134331///LOC652128///VSIG6///IGHM///IGHD	Type 0	0.689478	0.689478
KIR3DX1	CNTN5	Type 0	0.339908	0.339908
KIR3DX1	CNR1	Type 0	0.256471	0.256471
KIR3DX1	RPL21P68	Type 0	0.299623	0.299623
BST2	IRF9	Type 0	0.317586	0.317586
IFI6	IRF9	Type 0	0.403397	0.403397
IFITM1	IRF9	Type 0	0.310840	0.310840
IRF9	BST2	Type 0	0.666565	0.666565
IRF9	RARRES3	Type 0	0.437413	0.437413
IRF9	EPHA7	Type 0	0.776139	0.776139
IRF9	NR3C1	Type 0	0.448780	0.448780
IRF9	RRP12	Type 0	0.777889	0.777889
IRF9	SP100	Type 0	0.519002	0.519002
IRF9	IFI6	Type 0	0.235403	0.235403
IRF9	IFITM1	Type 0	0.490401	0.490401
IRF9	IRF7	Type 0	0.470190	0.470190
IRF9	MAP3K13	Type 0	0.812425	0.812425
IRF9	IFIT5	Type 0	0.224527	0.224527
IRF9	APOL2	Type 0	0.211348	0.211348
IRF9	DENND2D	Type 0	0.249166	0.249166
COL6A3	ADAM12	Type 0	0.424681	0.424681
COL5A2	ADAM12	Type 0	0.908212	0.908212
