Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ESR1	PGR	0.704400	0.704400	0.000000	0.710250	3	unknown
TBX2	ESR1	0.413700	0.413700	0.000000	0.910080	3	unknown
ESR1	GATA3	0.925300	0.925300	0.000000	0.525667	3	unknown
ESR1	ZNF238	0.164700	0.164700	0.000000	0.715847	3	unknown
ESR1	MSX2	0.087900	0.087900	0.000000	0.837315	3	unknown
ESR1	MAFF	0.054900	0.054900	0.000000	0.952641	3	unknown
ASCL2	ESR1	0.560300	0.560300	0.000000	0.683741	3	unknown
EGR3	ESR1	0.535400	0.535400	0.000000	0.687523	3	unknown
ESR1	HEY2	0.232300	0.232300	0.000000	0.965131	3	unknown
GRHL2	ESR1	0.184800	0.184800	0.000000	0.833333	3	unknown
ESR1	CBFA2T3	0.773300	0.773300	0.000000	0.659641	3	unknown
ESR1	BHLHE41	0.066800	0.066800	0.000000	0.994012	3	unknown
ESR1	TRIM29	0.346300	0.346300	0.000000	0.980941	3	unknown
NR3C1	ESR1	0.088500	0.088500	0.000000	0.961582	3	unknown
CEBPA	ESR1	0.481900	0.481900	0.000000	0.981946	3	unknown
ESR1	IRX4	0.348400	0.348400	0.000000	0.814581	3	unknown
ESR1	ASCL1	0.094700	0.094700	0.000000	0.997888	3	unknown
ESR1	THRB	0.071000	0.071000	0.000000	0.753521	3	unknown
XBP1	ESR1	0.461500	0.461500	0.000000	0.961213	3	unknown
ESR1	PPARA	0.080200	0.080200	0.000000	0.968828	3	unknown
ESR1	HOPX	0.073900	0.073900	0.000000	0.991881	3	unknown
ESR1	SOX15	0.070100	0.070100	0.000000	0.992867	3	unknown
ESR1	KLF5	0.095300	0.095300	0.000000	0.987408	3	unknown
ESR1	TFCP2L1	0.069200	0.069200	0.000000	0.984104	3	unknown
ZFP90	ESR1	0.170200	0.170200	0.000000	0.605758	3	unknown
ESR1	ZNF165	0.065300	0.065300	0.000000	0.923430	3	unknown
ESR1	RARA	0.116000	0.116000	0.000000	0.781897	3	unknown
ESR1	FOXI1	0.079700	0.079700	0.000000	0.991217	3	unknown
ESR1	ZFP42	0.058500	0.058500	0.000000	0.996581	3	unknown
ESR1	KDM5B	0.068300	0.068300	0.000000	0.787701	3	unknown
NFATC3	ESR1	0.172300	0.172300	0.000000	0.838654	3	unknown
ESR1	PCGF2	0.051400	0.051400	0.000000	0.978599	3	unknown
ESR1	TAF4B	0.267300	0.267300	0.000000	0.966704	3	unknown
ESR1	ZNF85	0.185000	0.185000	0.000000	0.959459	3	unknown
ESR1	TGIF2	0.285900	0.285900	0.000000	0.989507	3	unknown
ESR1	TEF	0.370100	0.370100	0.000000	0.905161	3	unknown
ESR1	SUPT4H1	0.136400	0.136400	0.000000	0.757331	3	unknown
ESR1	ATF7	0.159700	0.159700	0.000000	0.924233	3	unknown
ESR1	BACH1	0.064000	0.064000	0.000000	0.706250	3	unknown
ESR1	E2F6	0.060300	0.060300	0.000000	0.822554	3	unknown
ESR1	CREB3L2	0.067300	0.067300	0.000000	0.739970	3	unknown
ESR1	TCF7L2	0.220900	0.220900	0.000000	0.986872	3	unknown
ESR1	POU4F1	0.050200	0.050200	0.000000	0.998008	3	unknown
ESR1	ZNF140	0.068400	0.068400	0.000000	0.964912	3	unknown
ESR1	ZNF24	0.192300	0.192300	0.000000	0.940198	3	unknown
ESR1	SCMH1	0.337100	0.337100	0.000000	0.953723	3	unknown
ESR1	ZNF92	0.084300	0.084300	0.000000	0.960854	3	unknown
ESR1	SOX12	0.203800	0.203800	0.000000	0.959764	3	unknown
ETS1	FOXQ1	0.348900	0.348900	0.000000	0.973058	3	unknown
FOXA1	ETS1	0.967600	0.967600	0.000000	0.850145	3	unknown
ETS1	FOSL1	0.663200	0.663200	0.000000	0.823583	3	unknown
ETS1	GATA3	0.066200	0.066200	0.000000	0.900302	3	unknown
ETS1	SNAI2	0.395000	0.395000	0.000000	0.913924	3	unknown
ETS1	SPDEF	0.231900	0.231900	0.000000	0.812419	3	unknown
