Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
TFAP2B	SOX11	0.128500	0.128500	0.000000	0.868482	3	unknown
CSDA	TFAP2B	0.066400	0.066400	0.000000	0.620482	3	unknown
TFAP2B	TFCP2L1	0.142700	0.142700	0.000000	0.696566	3	unknown
AR	TFAP2B	0.184200	0.184200	0.000000	0.935939	3	unknown
ESRRG	TFAP2B	0.193800	0.193800	0.000000	0.846749	3	unknown
PBX4	TFAP2B	0.115700	0.115700	0.000000	0.840968	3	unknown
CREB3L4	TFAP2B	0.215700	0.215700	0.000000	1.000000	3	unknown
TFAP2B	MGA	0.068300	0.068300	0.000000	0.633968	3	unknown
THRB	TFAP2B	0.102900	0.102900	0.000000	0.899903	3	unknown
ELK3	TFAP2B	0.075100	0.075100	0.000000	0.956059	3	unknown
ELF4	TFAP2B	0.073400	0.073400	0.000000	0.806540	3	unknown
HHEX	TFAP2B	0.055100	0.055100	0.000000	0.749546	3	unknown
BHLHE40	TFAP2B	0.220900	0.220900	0.000000	0.599819	3	unknown
NR1H4	TFAP2B	0.054200	0.054200	0.000000	0.621771	3	unknown
TEF	TFAP2B	0.118700	0.118700	0.000000	0.598147	3	unknown
C11orf9	TFAP2B	0.086400	0.086400	0.000000	0.972222	3	unknown
TFAP2B	NFAT5	0.186600	0.186600	0.000000	0.541801	3	unknown
MYC	TFAP2B	0.068300	0.068300	0.000000	0.612006	3	unknown
XBP1	TFAP2B	0.149400	0.149400	0.000000	0.983936	3	unknown
SREBF1	TFAP2B	0.204900	0.204900	0.000000	0.795022	3	unknown
ETS1	GATA3	0.074400	0.074400	0.000000	0.889785	3	unknown
ETS1	SNAI2	0.191200	0.191200	0.000000	0.700837	3	unknown
ETS1	PAX6	0.081800	0.081800	0.000000	0.963325	3	unknown
ETS1	SIM1	0.062500	0.062500	0.000000	0.979200	3	unknown
ETS1	HOXB2	0.070200	0.070200	0.000000	0.995726	3	unknown
ETS1	FOSL1	0.595600	0.595600	0.000000	0.517965	3	unknown
SPDEF	ETS1	0.541900	0.541900	0.000000	0.550286	3	unknown
ETS1	FOXA1	0.573200	0.573200	0.000000	0.560188	3	unknown
ETS1	GLIS3	0.111600	0.111600	0.000000	0.953405	3	unknown
ETS1	TWIST1	0.050800	0.050800	0.000000	1.000000	3	unknown
ETS1	HOXA1	0.499000	0.499000	0.000000	0.770541	3	unknown
ETS1	HOXA10	0.066100	0.066100	0.000000	0.984871	3	unknown
ETS1	ARNTL2	0.077600	0.077600	0.000000	0.922680	3	unknown
