Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
FOXA1	TFAP2B	0.742100	0.742100	0.000000	0.772672	3	unknown
TFAP2B	EN1	0.135800	0.135800	0.000000	0.963181	3	unknown
TFAP2B	ZIC1	0.374200	0.374200	0.000000	0.943079	3	unknown
FOXC1	TFAP2B	0.424800	0.424800	0.000000	0.552495	3	unknown
TFAP2B	SOX10	0.209200	0.209200	0.000000	0.918260	3	unknown
TFAP2B	CDKN2A	0.097100	0.097100	0.000000	0.994851	3	unknown
ANKRD30A	TFAP2B	0.190400	0.190400	0.000000	0.518382	3	unknown
TFAP2B	TFCP2L1	0.112800	0.112800	0.000000	0.540780	3	unknown
TFAP2B	FOXG1	0.096000	0.096000	0.000000	0.979167	3	unknown
SPDEF	TFAP2B	0.982300	0.982300	0.000000	0.839458	3	unknown
TFAP2B	HOXA9	0.096200	0.096200	0.000000	0.933472	3	unknown
TFAP2B	EHF	0.093000	0.093000	0.000000	0.986022	3	unknown
TFAP2B	GATA3	0.506000	0.506000	0.000000	0.878063	3	unknown
TFAP2B	ESRRG	0.066000	0.066000	0.000000	0.962121	3	unknown
AR	TFAP2B	0.492800	0.492800	0.000000	0.618304	3	unknown
TFAP2B	NFIA	0.108500	0.108500	0.000000	0.781567	3	unknown
TFAP2B	NFIB	0.115700	0.115700	0.000000	0.984443	3	unknown
TFAP2B	FOXM1	0.051900	0.051900	0.000000	0.695568	3	unknown
TFAP2B	NFIX	0.126300	0.126300	0.000000	0.951702	3	unknown
TFAP2B	ARNTL2	0.327800	0.327800	0.000000	0.769372	3	unknown
CREB3L4	TFAP2B	0.292300	0.292300	0.000000	0.788915	3	unknown
TFAP2B	TAF4B	0.324100	0.324100	0.000000	0.518050	3	unknown
TFAP2B	MYC	0.050300	0.050300	0.000000	0.671968	3	unknown
TFAP2B	MSX2	0.388100	0.388100	0.000000	0.936357	3	unknown
TFAP2B	XBP1	0.135100	0.135100	0.000000	0.789045	3	unknown
TFAP2B	RORC	0.183700	0.183700	0.000000	0.964072	3	unknown
TFAP2B	TCF7L1	0.178800	0.178800	0.000000	0.716443	3	unknown
TFAP2B	IRF6	0.070800	0.070800	0.000000	0.868644	3	unknown
TFAP2B	ASCL2	0.386800	0.386800	0.000000	0.976991	3	unknown
TFAP2B	ZNF91	0.270900	0.270900	0.000000	0.928387	3	unknown
TFAP2B	CREB3L1	0.220500	0.220500	0.000000	0.843991	3	unknown
TFAP2B	THRB	0.241500	0.241500	0.000000	0.953623	3	unknown
L3MBTL4	TFAP2B	0.058200	0.058200	0.000000	0.694158	3	unknown
TFAP2B	E2F5	0.115100	0.115100	0.000000	0.831451	3	unknown
TFAP2B	HOXC9	0.078800	0.078800	0.000000	0.901015	3	unknown
