Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	BCL2L13	0.074600	0.074600	0.000000	0.556300	3	unknown	nan/nan/nan
ABCF1	CCNA1	0.088400	0.088400	0.000000	0.992081	3	unknown	nan/nan/nan
CCNE1	ABCF1	0.217000	0.217000	0.000000	0.930876	3	unknown	nan/nan/nan
DDX18	ABCF1	0.106800	0.106800	0.000000	0.828652	3	unknown	nan/nan/nan
ABCF1	DUSP6	0.056700	0.056700	0.000000	0.619048	3	unknown	nan/nan/nan
ABCF1	HSPA2	0.063500	0.063500	0.000000	0.708661	3	unknown	nan/nan/nan
PCSK1N	ABCF1	0.060800	0.060800	0.000000	0.690789	3	unknown	nan/nan/nan
ABCF1	PPP3CA	0.102000	0.102000	0.000000	0.505882	3	unknown	nan/nan/nan
ABCF1	RB1	0.087000	0.087000	0.000000	0.524138	3	unknown	nan/nan/nan
ABCF1	SAA4	0.060200	0.060200	0.000000	0.563123	3	unknown	nan/nan/nan
SH2D2A	ABCF1	0.088300	0.088300	0.000000	0.585504	3	unknown	nan/nan/nan
ABCF1	ST3GAL1	0.065100	0.065100	0.000000	0.807988	3	unknown	nan/nan/nan
SYN1	ABCF1	0.061800	0.061800	0.000000	0.925566	3	unknown	nan/nan/nan
TSC22D1	ABCF1	0.086500	0.086500	0.000000	0.781503	3	unknown	nan/nan/nan
VCP	ABCF1	0.148700	0.148700	0.000000	0.839946	3	unknown	nan/nan/nan
DEAF1	ABLIM1	0.079000	0.079000	0.000000	0.835443	3	unknown	nan/nan/nan
EDN1	ABLIM1	0.055200	0.055200	0.000000	0.503623	3	unknown	nan/nan/nan
ELF3	ABLIM1	0.075700	0.075700	0.000000	0.593131	3	unknown	nan/nan/nan
HPCAL1	ABLIM1	0.174700	0.174700	0.000000	0.960504	3	unknown	nan/nan/nan
ABLIM1	IGFBP2	0.120500	0.120500	0.000000	0.635685	3	unknown	nan/nan/nan
ITGAE	ABLIM1	0.222200	0.222200	0.000000	0.866337	3	unknown	nan/nan/nan
ABLIM1	JMJD6	0.059400	0.059400	0.000000	0.962963	3	unknown	nan/nan/nan
MAPK7	ABLIM1	0.072600	0.072600	0.000000	0.527548	3	unknown	nan/nan/nan
ABLIM1	PCDH7	0.094200	0.094200	0.000000	0.561571	3	unknown	nan/nan/nan
ABLIM1	PLEK2	0.051800	0.051800	0.000000	0.501931	3	unknown	nan/nan/nan
PRKCH	ABLIM1	0.084200	0.084200	0.000000	0.787411	3	unknown	nan/nan/nan
ABLIM1	ST3GAL6	0.115900	0.115900	0.000000	0.611734	3	unknown	nan/nan/nan
TNXB	ABLIM1	0.717400	0.717400	0.000000	0.733203	3	unknown	nan/nan/nan
AKAP12	ACAT2	0.068400	0.068400	0.000000	0.991228	3	unknown	nan/nan/nan
ARSA	ACAT2	0.069900	0.069900	0.000000	0.639485	3	unknown	nan/nan/nan
ASNS	ACAT2	0.071600	0.071600	0.000000	0.662011	3	unknown	nan/nan/nan
CCNB2	ACAT2	0.068000	0.068000	0.000000	0.950000	3	unknown	nan/nan/nan
ACAT2	DYRK1A	0.054700	0.054700	0.000000	0.627057	3	unknown	nan/nan/nan
ELF3	ACAT2	0.289500	0.289500	0.000000	0.550950	3	unknown	nan/nan/nan
ENO2	ACAT2	0.067300	0.067300	0.000000	0.717682	3	unknown	nan/nan/nan
HDAC11	ACAT2	0.175700	0.175700	0.000000	0.760956	3	unknown	nan/nan/nan
