Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	ACTN4	0.116100	0.116100	0.000000	0.578811	3	unknown	nan/nan/nan
ABCF1	CDC42EP1	0.118600	0.118600	0.000000	0.598651	3	unknown	nan/nan/nan
CDK5	ABCF1	0.071700	0.071700	0.000000	0.803347	3	unknown	nan/nan/nan
ABCF1	CDR2	0.055400	0.055400	0.000000	0.792419	3	unknown	nan/nan/nan
ABCF1	CHAC1	0.140800	0.140800	0.000000	0.779830	3	unknown	nan/nan/nan
ABCF1	CHAF1A	0.254800	0.254800	0.000000	0.944662	3	unknown	nan/nan/nan
DDR1	ABCF1	0.123000	0.123000	0.000000	0.576423	3	unknown	nan/nan/nan
DHCR7	ABCF1	0.058600	0.058600	0.000000	0.633106	3	unknown	nan/nan/nan
DLAT	ABCF1	0.055500	0.055500	0.000000	0.863063	3	unknown	nan/nan/nan
EDN1	ABCF1	0.261800	0.261800	0.000000	0.598549	3	unknown	nan/nan/nan
EMG1	ABCF1	0.194900	0.194900	0.000000	0.514623	3	unknown	nan/nan/nan
ABCF1	GNG10	0.065600	0.065600	0.000000	0.794207	3	unknown	nan/nan/nan
ABCF1	GRK6	0.071900	0.071900	0.000000	0.503477	3	unknown	nan/nan/nan
ABCF1	GSK3B	0.085400	0.085400	0.000000	0.820843	3	unknown	nan/nan/nan
ABCF1	HDAC5	0.061500	0.061500	0.000000	0.697561	3	unknown	nan/nan/nan
ABCF1	KLK3	0.114500	0.114500	0.000000	0.717031	3	unknown	nan/nan/nan
ABCF1	ORM1	0.055700	0.055700	0.000000	0.983842	3	unknown	nan/nan/nan
OVOL1	ABCF1	0.072600	0.072600	0.000000	0.552342	3	unknown	nan/nan/nan
PLK1	ABCF1	0.103200	0.103200	0.000000	0.795543	3	unknown	nan/nan/nan
ABCF1	PPP1R11	0.443000	0.443000	0.000000	0.762980	3	unknown	nan/nan/nan
PRKCH	ABCF1	0.074500	0.074500	0.000000	0.998658	3	unknown	nan/nan/nan
PSAT1	ABCF1	0.067700	0.067700	0.000000	0.654357	3	unknown	nan/nan/nan
ABCF1	RASA1	0.050700	0.050700	0.000000	0.944773	3	unknown	nan/nan/nan
RCBTB1	ABCF1	0.072600	0.072600	0.000000	0.954545	3	unknown	nan/nan/nan
ABCF1	RRP15	0.066300	0.066300	0.000000	0.793363	3	unknown	nan/nan/nan
SESN1	ABCF1	0.141300	0.141300	0.000000	0.694975	3	unknown	nan/nan/nan
ABCF1	SHB	0.053000	0.053000	0.000000	0.928302	3	unknown	nan/nan/nan
SLC25A32	ABCF1	0.053500	0.053500	0.000000	0.598131	3	unknown	nan/nan/nan
TUBB2C	ABCF1	0.074700	0.074700	0.000000	0.559572	3	unknown	nan/nan/nan
UGDH	ABCF1	0.106100	0.106100	0.000000	0.743638	3	unknown	nan/nan/nan
ADCY6	ABLIM1	0.098800	0.098800	0.000000	0.847166	3	unknown	nan/nan/nan
CRNN	ABLIM1	0.081300	0.081300	0.000000	0.998770	3	unknown	nan/nan/nan
ABLIM1	DUSP6	0.072800	0.072800	0.000000	0.700549	3	unknown	nan/nan/nan
ERBB3	ABLIM1	0.116900	0.116900	0.000000	0.614200	3	unknown	nan/nan/nan
FZD4	ABLIM1	0.058300	0.058300	0.000000	0.854202	3	unknown	nan/nan/nan
ABLIM1	KCNG1	0.100600	0.100600	0.000000	0.581511	3	unknown	nan/nan/nan
KLHL7	ABLIM1	0.061000	0.061000	0.000000	0.842623	3	unknown	nan/nan/nan
ME1	ABLIM1	0.058700	0.058700	0.000000	0.676320	3	unknown	nan/nan/nan
ABLIM1	MYC	0.061900	0.061900	0.000000	0.584814	3	unknown	nan/nan/nan
ABLIM1	PPP2R5B	0.073300	0.073300	0.000000	0.974079	3	unknown	nan/nan/nan
PRDX6	ABLIM1	0.116500	0.116500	0.000000	0.739056	3	unknown	nan/nan/nan
PTGS2	ABLIM1	0.067100	0.067100	0.000000	0.970194	3	unknown	nan/nan/nan
PTPLA	ABLIM1	0.162900	0.162900	0.000000	0.750767	3	unknown	nan/nan/nan
RAB5B	ABLIM1	0.518500	0.518500	0.000000	0.904339	3	unknown	nan/nan/nan
RNF138	ABLIM1	0.087500	0.087500	0.000000	0.512000	3	unknown	nan/nan/nan
RPS16	ABLIM1	0.087300	0.087300	0.000000	0.624284	3	unknown	nan/nan/nan
ABLIM1	RPS6KA1	0.063700	0.063700	0.000000	0.739403	3	unknown	nan/nan/nan
RTN3	ABLIM1	0.087900	0.087900	0.000000	0.613197	3	unknown	nan/nan/nan
ACAT2	ATF2	0.055200	0.055200	0.000000	0.927536	3	unknown	nan/nan/nan
ACAT2	CAPRIN2	0.076000	0.076000	0.000000	0.577632	3	unknown	nan/nan/nan
CNIH4	ACAT2	0.113500	0.113500	0.000000	0.669604	3	unknown	nan/nan/nan
EEF1E1	ACAT2	0.089000	0.089000	0.000000	0.708989	3	unknown	nan/nan/nan
FHIT	ACAT2	0.087700	0.087700	0.000000	0.680730	3	unknown	nan/nan/nan
GYPC	ACAT2	0.118300	0.118300	0.000000	0.765004	3	unknown	nan/nan/nan
HDAC2	ACAT2	0.420500	0.420500	0.000000	0.532937	3	unknown	nan/nan/nan
ACAT2	HSPA2	0.067000	0.067000	0.000000	0.546269	3	unknown	nan/nan/nan
LRP6	ACAT2	0.073200	0.073200	0.000000	0.647541	3	unknown	nan/nan/nan
NRG1	ACAT2	0.088200	0.088200	0.000000	0.561224	3	unknown	nan/nan/nan
ACAT2	PHLDA2	0.055200	0.055200	0.000000	0.826087	3	unknown	nan/nan/nan
ACAT2	RAB22A	0.114200	0.114200	0.000000	0.600701	3	unknown	nan/nan/nan
RDX	ACAT2	0.090800	0.090800	0.000000	0.946035	3	unknown	nan/nan/nan
SMARCC2	ACAT2	0.084000	0.084000	0.000000	0.698810	3	unknown	nan/nan/nan
ACAT2	TIMM13	0.055000	0.055000	0.000000	0.596364	3	unknown	nan/nan/nan
TPP1	ACAT2	0.063100	0.063100	0.000000	0.963550	3	unknown	nan/nan/nan
ACAT2	TRIB3	0.117400	0.117400	0.000000	0.821976	3	unknown	nan/nan/nan
VANGL1	ACAT2	0.051900	0.051900	0.000000	0.951830	3	unknown	nan/nan/nan
ACTA2	ACTC1	0.072900	0.072900	0.000000	0.847737	3	unknown	nan/nan/nan
AKAP12	ACTA2	0.145300	0.145300	0.000000	0.636614	3	unknown	nan/nan/nan
ALDOA	ACTA2	0.143200	0.143200	0.000000	0.914804	3	unknown	nan/nan/nan
ACTA2	ARSJ	0.052300	0.052300	0.000000	0.977055	3	unknown	nan/nan/nan
ACTA2	BMPR1A	0.091400	0.091400	0.000000	0.991247	3	unknown	nan/nan/nan
CTGF	ACTA2	0.162600	0.162600	0.000000	0.519065	3	unknown	nan/nan/nan
ACTA2	CYR61	0.325000	0.325000	0.000000	0.692923	3	unknown	nan/nan/nan
EDN1	ACTA2	0.066100	0.066100	0.000000	0.688351	3	unknown	nan/nan/nan
ACTA2	EGR1	0.074200	0.074200	0.000000	0.722372	3	unknown	nan/nan/nan
MXRA8	ACTA2	0.072900	0.072900	0.000000	0.563786	3	unknown	nan/nan/nan
ACTA2	MYH14	0.059400	0.059400	0.000000	0.994949	3	unknown	nan/nan/nan
MYL9	ACTA2	0.949100	0.949100	0.000000	0.622484	3	unknown	nan/nan/nan
ACTA2	MYLK	0.687800	0.687800	0.000000	0.722594	3	unknown	nan/nan/nan
ACTA2	PLAT	0.057700	0.057700	0.000000	0.759099	3	unknown	nan/nan/nan
PPAP2A	ACTA2	0.306900	0.306900	0.000000	0.626263	3	unknown	nan/nan/nan
SMAD3	ACTA2	0.052300	0.052300	0.000000	0.998088	3	unknown	nan/nan/nan
