Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
E2F3	ABCF1	0.058700	0.058700	0.000000	0.734242	3	unknown	-nan/-nan/-nan
EEF1E1	ABCF1	0.168700	0.168700	0.000000	0.566686	3	unknown	-nan/-nan/-nan
ELFN1	ABCF1	0.056900	0.056900	0.000000	0.845343	3	unknown	-nan/-nan/-nan
GDF15	ABCF1	0.147500	0.147500	0.000000	0.676610	3	unknown	-nan/-nan/-nan
ABCF1	GRIN1	0.163100	0.163100	0.000000	0.957082	3	unknown	-nan/-nan/-nan
LGALS3	ABCF1	0.109400	0.109400	0.000000	0.987203	3	unknown	-nan/-nan/-nan
ABCF1	LOC92659	0.166800	0.166800	0.000000	0.872902	3	unknown	-nan/-nan/-nan
PAK6	ABCF1	0.110600	0.110600	0.000000	0.535262	3	unknown	-nan/-nan/-nan
PCSK7	ABCF1	0.093300	0.093300	0.000000	0.994641	3	unknown	-nan/-nan/-nan
ABCF1	RAC3	0.067600	0.067600	0.000000	0.797337	3	unknown	-nan/-nan/-nan
ABCF1	TNFRSF11A	0.130200	0.130200	0.000000	0.969278	3	unknown	-nan/-nan/-nan
TYRO3	ABCF1	0.050100	0.050100	0.000000	0.760479	3	unknown	-nan/-nan/-nan
ABCF1	ZNF503	0.059500	0.059500	0.000000	0.801681	3	unknown	-nan/-nan/-nan
ABLIM1	BMP8B	0.057500	0.057500	0.000000	0.897391	3	unknown	-nan/-nan/-nan
ABLIM1	CCND3	0.064400	0.064400	0.000000	0.973602	3	unknown	-nan/-nan/-nan
CXADR	ABLIM1	0.058300	0.058300	0.000000	0.680961	3	unknown	-nan/-nan/-nan
DUSP5	ABLIM1	0.150800	0.150800	0.000000	0.572281	3	unknown	-nan/-nan/-nan
FA2H	ABLIM1	0.055300	0.055300	0.000000	0.951175	3	unknown	-nan/-nan/-nan
MKNK2	ABLIM1	0.071500	0.071500	0.000000	0.857343	3	unknown	-nan/-nan/-nan
NPAS3	ABLIM1	0.128800	0.128800	0.000000	0.929348	3	unknown	-nan/-nan/-nan
PTPLA	ABLIM1	0.064300	0.064300	0.000000	0.850700	3	unknown	-nan/-nan/-nan
RBKS	ABLIM1	0.145800	0.145800	0.000000	0.702332	3	unknown	-nan/-nan/-nan
SH2D2A	ABLIM1	0.052500	0.052500	0.000000	0.752381	3	unknown	-nan/-nan/-nan
