Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ANTXR2	ABCF1	0.309600	0.309600	0.000000	0.952519	3	unknown	nan/nan/nan
ATXN1	ABCF1	0.138100	0.138100	0.000000	0.959450	3	unknown	nan/nan/nan
ABCF1	CASP2	0.063500	0.063500	0.000000	0.959055	3	unknown	nan/nan/nan
ABCF1	CDC42	0.080200	0.080200	0.000000	0.764339	3	unknown	nan/nan/nan
CYR61	ABCF1	0.064200	0.064200	0.000000	0.979751	3	unknown	nan/nan/nan
ABCF1	E2F3	0.109300	0.109300	0.000000	0.876487	3	unknown	nan/nan/nan
E2F7	ABCF1	0.065500	0.065500	0.000000	0.969466	3	unknown	nan/nan/nan
ABCF1	EEF1E1	0.139700	0.139700	0.000000	0.659986	3	unknown	nan/nan/nan
EHD1	ABCF1	0.213300	0.213300	0.000000	0.913268	3	unknown	nan/nan/nan
EIF6	ABCF1	0.061300	0.061300	0.000000	0.993475	3	unknown	nan/nan/nan
EML4	ABCF1	0.134700	0.134700	0.000000	0.638456	3	unknown	nan/nan/nan
FOSL1	ABCF1	0.065100	0.065100	0.000000	0.993856	3	unknown	nan/nan/nan
ABCF1	GNA12	0.066300	0.066300	0.000000	0.950226	3	unknown	nan/nan/nan
ABCF1	GNB4	0.059800	0.059800	0.000000	0.638796	3	unknown	nan/nan/nan
ABCF1	ITGAE	0.069500	0.069500	0.000000	0.785612	3	unknown	nan/nan/nan
PCK2	ABCF1	0.127100	0.127100	0.000000	0.966168	3	unknown	nan/nan/nan
PCSK9	ABCF1	0.309600	0.309600	0.000000	0.966085	3	unknown	nan/nan/nan
PIK3R1	ABCF1	0.062500	0.062500	0.000000	0.979200	3	unknown	nan/nan/nan
PLAUR	ABCF1	0.070800	0.070800	0.000000	0.995763	3	unknown	nan/nan/nan
ABCF1	PRKAA1	0.107500	0.107500	0.000000	0.917209	3	unknown	nan/nan/nan
ABCF1	PTK2	0.056300	0.056300	0.000000	0.879218	3	unknown	nan/nan/nan
PYGL	ABCF1	0.109900	0.109900	0.000000	0.987261	3	unknown	nan/nan/nan
ABCF1	RHBDL1	0.068800	0.068800	0.000000	0.988372	3	unknown	nan/nan/nan
RPS6KA4	ABCF1	0.133300	0.133300	0.000000	0.885221	3	unknown	nan/nan/nan
S100A2	ABCF1	0.106500	0.106500	0.000000	1.000000	3	unknown	nan/nan/nan
SMURF2	ABCF1	0.068900	0.068900	0.000000	0.988389	3	unknown	nan/nan/nan
SQLE	ABCF1	0.091400	0.091400	0.000000	0.857768	3	unknown	nan/nan/nan
SULT1A2	ABCF1	0.053200	0.053200	0.000000	0.994361	3	unknown	nan/nan/nan
ABCF1	TNFRSF11A	0.456300	0.456300	0.000000	0.984002	3	unknown	nan/nan/nan
ABCF1	UBE2D4	0.088600	0.088600	0.000000	0.963883	3	unknown	nan/nan/nan
ACTC1	ABLIM1	0.104900	0.104900	0.000000	0.645377	3	unknown	nan/nan/nan
ABLIM1	ARHGEF2	0.460100	0.460100	0.000000	0.851119	3	unknown	nan/nan/nan
ABLIM1	ATP2A2	0.348900	0.348900	0.000000	0.948983	3	unknown	nan/nan/nan
ABLIM1	BBC3	0.051300	0.051300	0.000000	0.528265	3	unknown	nan/nan/nan
BPGM	ABLIM1	0.071800	0.071800	0.000000	0.828691	3	unknown	nan/nan/nan
CASP7	ABLIM1	0.068600	0.068600	0.000000	0.631195	3	unknown	nan/nan/nan
ABLIM1	CBFA2T3	0.233200	0.233200	0.000000	0.767581	3	unknown	nan/nan/nan
CDK4	ABLIM1	0.389200	0.389200	0.000000	0.500257	3	unknown	nan/nan/nan
CHST10	ABLIM1	0.139200	0.139200	0.000000	0.893678	3	unknown	nan/nan/nan
ABLIM1	CHSY1	0.060100	0.060100	0.000000	0.958403	3	unknown	nan/nan/nan
ABLIM1	CPD	0.124400	0.124400	0.000000	0.870579	3	unknown	nan/nan/nan
ABLIM1	CRTC1	0.055500	0.055500	0.000000	0.971171	3	unknown	nan/nan/nan
ABLIM1	CXADR	0.253800	0.253800	0.000000	0.705674	3	unknown	nan/nan/nan
ABLIM1	CXCR7	0.192200	0.192200	0.000000	0.634235	3	unknown	nan/nan/nan
ABLIM1	DDIT3	0.061500	0.061500	0.000000	0.977236	3	unknown	nan/nan/nan
ABLIM1	DLAT	0.077400	0.077400	0.000000	0.620155	3	unknown	nan/nan/nan
ABLIM1	DOCK9	0.219400	0.219400	0.000000	0.912944	3	unknown	nan/nan/nan
DSCAM	ABLIM1	0.131900	0.131900	0.000000	0.951478	3	unknown	nan/nan/nan
ABLIM1	DUSP5	0.190800	0.190800	0.000000	0.931342	3	unknown	nan/nan/nan
ABLIM1	EIF4E	0.198800	0.198800	0.000000	0.991952	3	unknown	nan/nan/nan
EIF6	ABLIM1	0.133300	0.133300	0.000000	0.978245	3	unknown	nan/nan/nan
ABLIM1	ELFN1	0.258500	0.258500	0.000000	0.915667	3	unknown	nan/nan/nan
ABLIM1	EPHA4	0.092100	0.092100	0.000000	0.929425	3	unknown	nan/nan/nan
ABLIM1	EVX1	0.050900	0.050900	0.000000	0.982318	3	unknown	nan/nan/nan
ABLIM1	EZR	0.067700	0.067700	0.000000	0.933530	3	unknown	nan/nan/nan
