Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
TFAP2B	ELF5	0.130400	0.130400	0.000000	0.921012	3	unknown
TFAP2B	ZIC1	0.126400	0.126400	0.000000	0.883703	3	unknown
SPDEF	TFAP2B	0.150400	0.150400	0.000000	0.795878	3	unknown
GATA3	TFAP2B	0.060900	0.060900	0.000000	0.697865	3	unknown
EN1	TFAP2B	0.053500	0.053500	0.000000	0.581308	3	unknown
FOXA1	TFAP2B	0.770700	0.770700	0.000000	0.890230	3	unknown
TFAP2B	AR	0.448100	0.448100	0.000000	0.525106	3	unknown
ESR1	TFAP2B	0.257500	0.257500	0.000000	0.718447	3	unknown
TFAP2B	PAX6	0.076700	0.076700	0.000000	0.933507	3	unknown
TFAP2B	NR5A2	0.050500	0.050500	0.000000	0.902970	3	unknown
TFAP2B	ESRRG	0.150600	0.150600	0.000000	0.903718	3	unknown
TFAP2B	NKX2-5	0.077300	0.077300	0.000000	0.981889	3	unknown
FOXM1	TFAP2B	0.099000	0.099000	0.000000	0.551515	3	unknown
TFAP2B	MYC	0.058700	0.058700	0.000000	0.695060	3	unknown
TFAP2B	HLF	0.265500	0.265500	0.000000	0.869303	3	unknown
XBP1	TFAP2B	0.135800	0.135800	0.000000	0.666421	3	unknown
FOXC1	TFAP2B	0.339700	0.339700	0.000000	0.910804	3	unknown
TFAP2B	CREB3L1	0.187500	0.187500	0.000000	0.740800	3	unknown
TFAP2B	NPAS1	0.062200	0.062200	0.000000	0.832797	3	unknown
TFAP2B	HOXC10	0.112100	0.112100	0.000000	0.843889	3	unknown
TFAP2B	CBFB	0.085000	0.085000	0.000000	0.936471	3	unknown
TFAP2B	GATA2	0.107900	0.107900	0.000000	0.969416	3	unknown
TFAP2B	NFAT5	0.067700	0.067700	0.000000	0.952733	3	unknown
TFAP2B	GABPB1	0.063100	0.063100	0.000000	0.782884	3	unknown
MZF1	TFAP2B	0.059600	0.059600	0.000000	0.578859	3	unknown
TFAP2B	BCL11B	0.168400	0.168400	0.000000	0.980404	3	unknown
TFAP2B	NFATC1	0.050100	0.050100	0.000000	0.886228	3	unknown
TFAP2B	PCGF2	0.050100	0.050100	0.000000	0.804391	3	unknown
TFAP2B	MYCL1	0.062000	0.062000	0.000000	0.950000	3	unknown
TFAP2B	HOPX	0.122800	0.122800	0.000000	0.886808	3	unknown
TFAP2B	ZNF134	0.076700	0.076700	0.000000	0.904824	3	unknown
USF2	TFAP2B	0.074300	0.074300	0.000000	0.542396	3	unknown
TFAP2B	TCF4	0.066700	0.066700	0.000000	0.674663	3	unknown
TFAP2B	ZNF91	0.071800	0.071800	0.000000	0.516713	3	unknown
TFAP2B	PAX5	0.076900	0.076900	0.000000	0.993498	3	unknown
TFAP2B	ZFHX4	0.065100	0.065100	0.000000	0.663594	3	unknown
TFAP2B	NFE2L3	0.073500	0.073500	0.000000	0.663946	3	unknown
KLF9	TFAP2B	0.147500	0.147500	0.000000	0.574237	3	unknown
SOX10	ELF5	0.435500	0.435500	0.000000	0.777497	3	unknown
ELF5	GATA3	0.189200	0.189200	0.000000	0.526956	3	unknown
TP53	ELF5	0.110000	0.110000	0.000000	0.743636	3	unknown
FOXA1	ELF5	0.198000	0.198000	0.000000	0.965657	3	unknown
EHF	ELF5	0.069400	0.069400	0.000000	0.593660	3	unknown
NKX2-5	ELF5	0.060000	0.060000	0.000000	0.528333	3	unknown
ELF5	NEUROD1	0.129300	0.129300	0.000000	0.972931	3	unknown
XBP1	ELF5	0.074800	0.074800	0.000000	0.994652	3	unknown
FOXC1	ELF5	0.308800	0.308800	0.000000	0.791775	3	unknown
ELF5	CREB3L1	0.186200	0.186200	0.000000	0.733620	3	unknown
ELF5	HR	0.084000	0.084000	0.000000	0.991667	3	unknown
ELF5	FOXJ1	0.050200	0.050200	0.000000	0.665339	3	unknown
ELF5	TFCP2L1	0.093000	0.093000	0.000000	0.670968	3	unknown
PCGF2	ELF5	0.051300	0.051300	0.000000	0.612086	3	unknown
YBX1	ELF5	0.068200	0.068200	0.000000	0.950147	3	unknown
ELF5	LASS6	0.314700	0.314700	0.000000	0.600572	3	unknown
ELF5	HOXC8	0.073900	0.073900	0.000000	0.634641	3	unknown
CEBPB	ELF5	0.136000	0.136000	0.000000	0.997059	3	unknown
ELF5	NR1I2	0.054400	0.054400	0.000000	0.976103	3	unknown
MYT1	ELF5	0.059100	0.059100	0.000000	0.805415	3	unknown
TCF7L1	ELF5	0.370600	0.370600	0.000000	0.860496	3	unknown
SPDEF	ZIC1	0.102000	0.102000	0.000000	0.964706	3	unknown
EN1	ZIC1	0.086500	0.086500	0.000000	0.942197	3	unknown
ZNF165	ZIC1	0.057700	0.057700	0.000000	0.831889	3	unknown
FOXA1	ZIC1	0.094200	0.094200	0.000000	0.986200	3	unknown
AR	ZIC1	0.062900	0.062900	0.000000	0.960254	3	unknown
HOXB6	ZIC1	0.109400	0.109400	0.000000	0.843693	3	unknown
ZIC1	PAX6	0.306900	0.306900	0.000000	0.542848	3	unknown
ZIC1	RUNX1T1	0.212700	0.212700	0.000000	0.814292	3	unknown
TBX19	ZIC1	0.071700	0.071700	0.000000	0.774059	3	unknown
FOXD1	ZIC1	0.084400	0.084400	0.000000	0.828199	3	unknown
XBP1	ZIC1	0.094300	0.094300	0.000000	0.881230	3	unknown
ZIC1	PITX2	0.174400	0.174400	0.000000	0.909404	3	unknown
C2orf3	ZIC1	0.092100	0.092100	0.000000	0.891422	3	unknown
ZIC1	HIF3A	0.085900	0.085900	0.000000	0.982538	3	unknown
NR5A1	ZIC1	0.105100	0.105100	0.000000	0.843958	3	unknown
ZIC1	PAX3	0.107600	0.107600	0.000000	0.634758	3	unknown
HNF4A	ZIC1	0.056700	0.056700	0.000000	0.996473	3	unknown
TEAD4	ZIC1	0.051900	0.051900	0.000000	0.990366	3	unknown
CEBPB	ZIC1	0.079300	0.079300	0.000000	0.916772	3	unknown
PLSCR1	ZIC1	0.070400	0.070400	0.000000	0.961648	3	unknown
ZFHX4	ZIC1	0.054100	0.054100	0.000000	0.741220	3	unknown
ZIC1	EGR3	0.069200	0.069200	0.000000	0.700867	3	unknown
SPDEF	SOX10	0.359100	0.359100	0.000000	0.883598	3	unknown
GATA3	SPDEF	0.058600	0.058600	0.000000	0.597270	3	unknown
SPDEF	SOX11	0.092700	0.092700	0.000000	0.988134	3	unknown
SPDEF	EN1	0.328200	0.328200	0.000000	0.720902	3	unknown
FOXA1	SPDEF	0.981000	0.981000	0.000000	0.522018	3	unknown
SPDEF	EGR4	0.062000	0.062000	0.000000	0.987097	3	unknown
SPDEF	AR	0.123900	0.123900	0.000000	0.631961	3	unknown
SPDEF	MSX2	0.146400	0.146400	0.000000	0.887978	3	unknown
SPDEF	MYC	0.248000	0.248000	0.000000	0.967339	3	unknown
SPDEF	RUNX3	0.260000	0.260000	0.000000	0.915385	3	unknown
SPDEF	XBP1	0.535200	0.535200	0.000000	0.617713	3	unknown
FOXC1	SPDEF	0.229200	0.229200	0.000000	0.678447	3	unknown
SPDEF	ARNTL2	0.273000	0.273000	0.000000	0.690842	3	unknown
SPDEF	C2orf3	0.168400	0.168400	0.000000	0.953088	3	unknown
SPDEF	CREB3L1	0.138400	0.138400	0.000000	0.746387	3	unknown
SPDEF	LZTS1	0.075200	0.075200	0.000000	0.998670	3	unknown
SPDEF	GATA4	0.077600	0.077600	0.000000	0.948454	3	unknown
SPDEF	NR2E1	0.164200	0.164200	0.000000	0.890378	3	unknown
SPDEF	GATA2	0.268800	0.268800	0.000000	0.819196	3	unknown
SPDEF	CSDA	0.095500	0.095500	0.000000	0.715183	3	unknown
SPDEF	PLSCR1	0.116800	0.116800	0.000000	0.907534	3	unknown
SPDEF	SREBF1	0.226200	0.226200	0.000000	0.772767	3	unknown
