Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	BCL6	0.120400	0.120400	0.000000	0.828073	3	unknown	nan/nan/nan
ABCF1	CALB1	0.050300	0.050300	0.000000	0.737575	3	unknown	nan/nan/nan
CCNE1	ABCF1	0.104900	0.104900	0.000000	0.952336	3	unknown	nan/nan/nan
ABCF1	DLX2	0.061100	0.061100	0.000000	0.736498	3	unknown	nan/nan/nan
DPH2	ABCF1	0.061500	0.061500	0.000000	0.803252	3	unknown	nan/nan/nan
EIF6	ABCF1	0.056500	0.056500	0.000000	0.656637	3	unknown	nan/nan/nan
ABCF1	EZR	0.089200	0.089200	0.000000	0.931614	3	unknown	nan/nan/nan
ABCF1	GPR109B	0.071100	0.071100	0.000000	0.631505	3	unknown	nan/nan/nan
ABCF1	HDAC9	0.079300	0.079300	0.000000	0.759142	3	unknown	nan/nan/nan
ABCF1	HIST1H4C	0.191400	0.191400	0.000000	0.591954	3	unknown	nan/nan/nan
ABCF1	ITGA2	0.068900	0.068900	0.000000	0.894049	3	unknown	nan/nan/nan
ABCF1	KCNJ2	0.162800	0.162800	0.000000	0.995086	3	unknown	nan/nan/nan
ABCF1	LIMK2	0.054800	0.054800	0.000000	0.784672	3	unknown	nan/nan/nan
ABCF1	MT1G	0.089300	0.089300	0.000000	0.718925	3	unknown	nan/nan/nan
MT3	ABCF1	0.075200	0.075200	0.000000	0.791223	3	unknown	nan/nan/nan
ABCF1	N4BP3	0.311000	0.311000	0.000000	0.667846	3	unknown	nan/nan/nan
ABCF1	PROCR	0.084100	0.084100	0.000000	0.537455	3	unknown	nan/nan/nan
PTK7	ABCF1	0.056900	0.056900	0.000000	0.650264	3	unknown	nan/nan/nan
RARG	ABCF1	0.288000	0.288000	0.000000	0.521528	3	unknown	nan/nan/nan
ABCF1	RPS6KA2	0.057100	0.057100	0.000000	0.970228	3	unknown	nan/nan/nan
SGK1	ABCF1	0.118900	0.118900	0.000000	0.803196	3	unknown	nan/nan/nan
ABCF1	STEAP1	0.068300	0.068300	0.000000	0.685212	3	unknown	nan/nan/nan
ABCF1	STK16	0.086000	0.086000	0.000000	0.716279	3	unknown	nan/nan/nan
UBE2C	ABCF1	0.287300	0.287300	0.000000	0.963801	3	unknown	nan/nan/nan
BLNK	ABLIM1	0.052000	0.052000	0.000000	0.886538	3	unknown	nan/nan/nan
CEACAM1	ABLIM1	0.340000	0.340000	0.000000	0.968235	3	unknown	nan/nan/nan
CENPF	ABLIM1	0.143000	0.143000	0.000000	0.969930	3	unknown	nan/nan/nan
ABLIM1	DYNC1LI2	0.146900	0.146900	0.000000	0.727706	3	unknown	nan/nan/nan
HCN4	ABLIM1	0.056400	0.056400	0.000000	0.539007	3	unknown	nan/nan/nan
ABLIM1	HMOX1	0.096800	0.096800	0.000000	0.814050	3	unknown	nan/nan/nan
KRT75	ABLIM1	0.055600	0.055600	0.000000	0.953237	3	unknown	nan/nan/nan
MAP2K2	ABLIM1	0.059300	0.059300	0.000000	0.939292	3	unknown	nan/nan/nan
PRDX6	ABLIM1	0.082600	0.082600	0.000000	0.893462	3	unknown	nan/nan/nan
ABLIM1	SMAD3	0.197400	0.197400	0.000000	0.543060	3	unknown	nan/nan/nan
ABLIM1	SOCS3	0.098900	0.098900	0.000000	0.539939	3	unknown	nan/nan/nan
ABLIM1	SPR	0.079000	0.079000	0.000000	0.589873	3	unknown	nan/nan/nan
TGFB2	ABLIM1	0.208700	0.208700	0.000000	0.842357	3	unknown	nan/nan/nan
TUBA1B	ABLIM1	0.107300	0.107300	0.000000	0.712022	3	unknown	nan/nan/nan
UBE2C	ABLIM1	0.100600	0.100600	0.000000	0.908549	3	unknown	nan/nan/nan
ALPPL2	ACAT2	0.090200	0.090200	0.000000	0.588692	3	unknown	nan/nan/nan
ANXA2	ACAT2	0.062800	0.062800	0.000000	0.837580	3	unknown	nan/nan/nan
ACAT2	APC2	0.105900	0.105900	0.000000	0.676110	3	unknown	nan/nan/nan
ACAT2	ARHGEF2	0.054200	0.054200	0.000000	0.747232	3	unknown	nan/nan/nan
ACAT2	BMPR2	0.058800	0.058800	0.000000	0.988095	3	unknown	nan/nan/nan
