Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ANKRD30A	TFAP2B	0.371600	0.371600	0.000000	0.864370	3	unknown
ESR1	ANKRD30A	0.095300	0.095300	0.000000	0.724029	3	unknown
ANKRD30A	PGR	0.330500	0.330500	0.000000	0.588805	3	unknown
ZIC1	ANKRD30A	0.117300	0.117300	0.000000	0.786871	3	unknown
FOXC1	ANKRD30A	0.276200	0.276200	0.000000	0.979725	3	unknown
FOXA1	ANKRD30A	0.467600	0.467600	0.000000	0.995509	3	unknown
AR	ANKRD30A	0.407000	0.407000	0.000000	0.768796	3	unknown
GATA3	ANKRD30A	0.161000	0.161000	0.000000	0.977640	3	unknown
CDKN2A	ANKRD30A	0.099400	0.099400	0.000000	0.971831	3	unknown
ANKRD30A	HOXB2	0.130700	0.130700	0.000000	0.671767	3	unknown
ANKRD30A	ESRRG	0.051200	0.051200	0.000000	0.878906	3	unknown
ANKRD30A	NR2F1	0.170900	0.170900	0.000000	0.794617	3	unknown
ANKRD30A	ARNT	0.057800	0.057800	0.000000	0.982699	3	unknown
L3MBTL4	ANKRD30A	0.064200	0.064200	0.000000	0.682243	3	unknown
ANKRD30A	MYC	0.096100	0.096100	0.000000	0.850156	3	unknown
ANKRD30A	SOX5	0.088200	0.088200	0.000000	0.981859	3	unknown
XBP1	ANKRD30A	0.485600	0.485600	0.000000	0.984761	3	unknown
ANKRD30A	CREB3L1	0.100100	0.100100	0.000000	0.505495	3	unknown
ANKRD30A	CITED1	0.075000	0.075000	0.000000	0.894667	3	unknown
ANKRD30A	ZSCAN18	0.063700	0.063700	0.000000	0.912088	3	unknown
E2F2	ANKRD30A	0.075600	0.075600	0.000000	0.968254	3	unknown
ANKRD30A	SCML1	0.254100	0.254100	0.000000	0.898465	3	unknown
ANKRD30A	TRERF1	0.065900	0.065900	0.000000	0.515933	3	unknown
BTG2	ANKRD30A	0.380900	0.380900	0.000000	0.884747	3	unknown
ANKRD30A	GLI3	0.079800	0.079800	0.000000	0.535088	3	unknown
ANKRD30A	THRB	0.091900	0.091900	0.000000	0.767138	3	unknown
ANKRD30A	NFIA	0.346800	0.346800	0.000000	0.635236	3	unknown
ANKRD30A	STAT3	0.198800	0.198800	0.000000	0.966801	3	unknown
PTTG1	ANKRD30A	0.209100	0.209100	0.000000	0.927308	3	unknown
ANKRD30A	ZNF165	0.074200	0.074200	0.000000	0.893531	3	unknown
ARNTL2	ANKRD30A	0.219800	0.219800	0.000000	0.863057	3	unknown
ANKRD30A	ZNF135	0.094800	0.094800	0.000000	0.968354	3	unknown
SALL2	ANKRD30A	0.180400	0.180400	0.000000	0.542683	3	unknown
ANKRD30A	RUNX1	0.124200	0.124200	0.000000	0.944444	3	unknown
ANKRD30A	ZNF140	0.155300	0.155300	0.000000	0.981326	3	unknown
SPDEF	ANKRD30A	0.509500	0.509500	0.000000	0.853189	3	unknown
FOXM1	ANKRD30A	0.350300	0.350300	0.000000	0.867542	3	unknown
CREB3L4	ANKRD30A	0.122800	0.122800	0.000000	0.725570	3	unknown
ANKRD30A	ZNF92	0.129500	0.129500	0.000000	0.766023	3	unknown
ANKRD30A	HIF1A	0.067300	0.067300	0.000000	0.977712	3	unknown
ANKRD30A	BATF	0.056800	0.056800	0.000000	0.739437	3	unknown
ANKRD30A	CITED2	0.180600	0.180600	0.000000	0.959579	3	unknown
ANKRD30A	ZNF323	0.067500	0.067500	0.000000	0.974815	3	unknown
ANKRD30A	ELF4	0.110600	0.110600	0.000000	0.885172	3	unknown
MEIS3P1	ANKRD30A	0.125200	0.125200	0.000000	0.779553	3	unknown
ANKRD30A	ZFHX3	0.084900	0.084900	0.000000	0.896349	3	unknown
ANKRD30A	E2F8	0.061800	0.061800	0.000000	0.980583	3	unknown
ANKRD30A	ZNF33A	0.062100	0.062100	0.000000	0.942029	3	unknown
UHRF1	ANKRD30A	0.081100	0.081100	0.000000	0.976572	3	unknown
ANKRD30A	ZXDC	0.068700	0.068700	0.000000	0.946143	3	unknown
ANKRD30A	FOXN2	0.163800	0.163800	0.000000	0.652015	3	unknown
ANKRD30A	TBX10	0.083300	0.083300	0.000000	0.977191	3	unknown
ZNF91	ANKRD30A	0.108000	0.108000	0.000000	0.700926	3	unknown
ANKRD30A	ZNF155	0.084700	0.084700	0.000000	0.953955	3	unknown
TCEAL1	ANKRD30A	0.070900	0.070900	0.000000	0.950635	3	unknown
ANKRD30A	RB1	0.076700	0.076700	0.000000	0.691004	3	unknown
ANKRD30A	SCAND2	0.075600	0.075600	0.000000	0.965608	3	unknown
TBX19	ANKRD30A	0.102400	0.102400	0.000000	0.938477	3	unknown
PPARD	ANKRD30A	0.063200	0.063200	0.000000	0.680380	3	unknown
ANKRD30A	SLC2A4RG	0.155900	0.155900	0.000000	0.965362	3	unknown
CEBPB	ANKRD30A	0.152100	0.152100	0.000000	0.802104	3	unknown
ANKRD30A	KLF11	0.128200	0.128200	0.000000	0.578003	3	unknown
ANKRD30A	TAF5L	0.062500	0.062500	0.000000	0.820800	3	unknown
ANKRD30A	IRX3	0.117200	0.117200	0.000000	0.750000	3	unknown
ANKRD30A	TEAD3	0.136000	0.136000	0.000000	0.900735	3	unknown
ANKRD30A	GCM1	0.062200	0.062200	0.000000	0.963023	3	unknown
TFCP2L1	TFAP2B	0.116800	0.116800	0.000000	0.804795	3	unknown
HOXB2	TFAP2B	0.359000	0.359000	0.000000	0.973538	3	unknown
TFAP2B	ESRRG	0.063600	0.063600	0.000000	0.522013	3	unknown
