Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	ANKRD27	0.076000	0.076000	0.000000	0.667105	3	unknown	-nan/-nan/-nan
ABCF1	AREG	0.062000	0.062000	0.000000	0.988710	3	unknown	-nan/-nan/-nan
ABCF1	ARSJ	0.051600	0.051600	0.000000	0.571705	3	unknown	-nan/-nan/-nan
ABCF1	ATF2	0.220100	0.220100	0.000000	0.632894	3	unknown	-nan/-nan/-nan
ABCF1	BCAR3	0.511400	0.511400	0.000000	0.679116	3	unknown	-nan/-nan/-nan
ABCF1	CALML5	0.072000	0.072000	0.000000	1.000000	3	unknown	-nan/-nan/-nan
ABCF1	CASP7	0.051400	0.051400	0.000000	0.852140	3	unknown	-nan/-nan/-nan
CRLF3	ABCF1	0.052500	0.052500	0.000000	0.889524	3	unknown	-nan/-nan/-nan
ABCF1	CRNN	0.298400	0.298400	0.000000	0.955764	3	unknown	-nan/-nan/-nan
ABCF1	DUSP1	0.065800	0.065800	0.000000	0.670213	3	unknown	-nan/-nan/-nan
E2F3	ABCF1	0.118500	0.118500	0.000000	0.667511	3	unknown	-nan/-nan/-nan
ABCF1	ELF1	0.147100	0.147100	0.000000	0.791978	3	unknown	-nan/-nan/-nan
ABCF1	GSTK1	0.097200	0.097200	0.000000	0.880658	3	unknown	-nan/-nan/-nan
ABCF1	GYS1	0.103200	0.103200	0.000000	0.806202	3	unknown	-nan/-nan/-nan
ABCF1	HDAC5	0.163000	0.163000	0.000000	0.796319	3	unknown	-nan/-nan/-nan
HSP90AB1	ABCF1	0.566200	0.566200	0.000000	0.967326	3	unknown	-nan/-nan/-nan
ITCH	ABCF1	0.158100	0.158100	0.000000	0.984187	3	unknown	-nan/-nan/-nan
ABCF1	ITGB5	0.050100	0.050100	0.000000	0.806387	3	unknown	-nan/-nan/-nan
ABCF1	JUN	0.147200	0.147200	0.000000	0.663723	3	unknown	-nan/-nan/-nan
ABCF1	KRAS	0.091100	0.091100	0.000000	0.936334	3	unknown	-nan/-nan/-nan
ABCF1	LRP6	0.103200	0.103200	0.000000	0.998062	3	unknown	-nan/-nan/-nan
MAP3K1	ABCF1	0.224000	0.224000	0.000000	0.553571	3	unknown	-nan/-nan/-nan
MAP3K12	ABCF1	0.064800	0.064800	0.000000	0.557099	3	unknown	-nan/-nan/-nan
ABCF1	MAPK13	0.204200	0.204200	0.000000	0.880020	3	unknown	-nan/-nan/-nan
ABCF1	MKNK2	0.206600	0.206600	0.000000	0.632623	3	unknown	-nan/-nan/-nan
ABCF1	MLX	0.128000	0.128000	0.000000	0.620313	3	unknown	-nan/-nan/-nan
ABCF1	MYL3	0.112900	0.112900	0.000000	0.968113	3	unknown	-nan/-nan/-nan
ABCF1	NFATC1	0.138500	0.138500	0.000000	0.992780	3	unknown	-nan/-nan/-nan
NFKBIE	ABCF1	0.296800	0.296800	0.000000	0.843666	3	unknown	-nan/-nan/-nan
NRIP1	ABCF1	0.065600	0.065600	0.000000	0.602134	3	unknown	-nan/-nan/-nan
ABCF1	OVOL1	0.160200	0.160200	0.000000	0.920724	3	unknown	-nan/-nan/-nan
PIK3R1	ABCF1	0.091700	0.091700	0.000000	0.664122	3	unknown	-nan/-nan/-nan
ABCF1	PPP1R11	0.125800	0.125800	0.000000	0.501590	3	unknown	-nan/-nan/-nan
ABCF1	PROCR	0.397200	0.397200	0.000000	0.683031	3	unknown	-nan/-nan/-nan
RBKS	ABCF1	0.176700	0.176700	0.000000	0.645161	3	unknown	-nan/-nan/-nan
RNASE4	ABCF1	0.119100	0.119100	0.000000	0.904282	3	unknown	-nan/-nan/-nan
ABCF1	T	0.053100	0.053100	0.000000	0.736347	3	unknown	-nan/-nan/-nan
TAF9	ABCF1	0.157000	0.157000	0.000000	0.585987	3	unknown	-nan/-nan/-nan
TEX10	ABCF1	0.061600	0.061600	0.000000	0.748377	3	unknown	-nan/-nan/-nan
ABCF1	TPM1	0.138500	0.138500	0.000000	0.984838	3	unknown	-nan/-nan/-nan
TUBA1B	ABCF1	0.342400	0.342400	0.000000	0.833820	3	unknown	-nan/-nan/-nan
ABLIM1	ADAMTS7	0.063400	0.063400	0.000000	0.929022	3	unknown	-nan/-nan/-nan
ANKRD27	ABLIM1	0.084600	0.084600	0.000000	0.686761	3	unknown	-nan/-nan/-nan
AQP3	ABLIM1	0.174000	0.174000	0.000000	0.501149	3	unknown	-nan/-nan/-nan
ABLIM1	BBC3	0.096600	0.096600	0.000000	0.568323	3	unknown	-nan/-nan/-nan
ABLIM1	CASP7	0.082700	0.082700	0.000000	0.835550	3	unknown	-nan/-nan/-nan
ABLIM1	CSGALNACT2	0.064900	0.064900	0.000000	0.949153	3	unknown	-nan/-nan/-nan
CSNK1D	ABLIM1	0.098000	0.098000	0.000000	0.605102	3	unknown	-nan/-nan/-nan
DYNC1LI2	ABLIM1	0.198800	0.198800	0.000000	0.753521	3	unknown	-nan/-nan/-nan
ABLIM1	EPHA1	0.056700	0.056700	0.000000	0.989418	3	unknown	-nan/-nan/-nan
ABLIM1	FA2H	0.053800	0.053800	0.000000	0.968401	3	unknown	-nan/-nan/-nan
ABLIM1	GYS1	0.064600	0.064600	0.000000	0.695046	3	unknown	-nan/-nan/-nan
HIPK1	ABLIM1	0.280400	0.280400	0.000000	0.548502	3	unknown	-nan/-nan/-nan
ITGA6	ABLIM1	0.131000	0.131000	0.000000	0.872519	3	unknown	-nan/-nan/-nan
ABLIM1	JAK3	0.059200	0.059200	0.000000	1.000000	3	unknown	-nan/-nan/-nan
ABLIM1	KREMEN2	0.056500	0.056500	0.000000	0.768142	3	unknown	-nan/-nan/-nan
ABLIM1	MAP1B	0.060600	0.060600	0.000000	0.856436	3	unknown	-nan/-nan/-nan
ABLIM1	MAPK6	0.090300	0.090300	0.000000	0.514950	3	unknown	-nan/-nan/-nan
MAT2A	ABLIM1	0.243000	0.243000	0.000000	0.992593	3	unknown	-nan/-nan/-nan
ABLIM1	MEF2A	0.073100	0.073100	0.000000	0.623803	3	unknown	-nan/-nan/-nan
MLX	ABLIM1	0.086700	0.086700	0.000000	0.895040	3	unknown	-nan/-nan/-nan
MYL6B	ABLIM1	0.071400	0.071400	0.000000	0.577031	3	unknown	-nan/-nan/-nan
MYLK	ABLIM1	0.151700	0.151700	0.000000	0.911009	3	unknown	-nan/-nan/-nan
ABLIM1	MYO10	0.213000	0.213000	0.000000	0.707981	3	unknown	-nan/-nan/-nan
NFIX	ABLIM1	0.216900	0.216900	0.000000	0.940526	3	unknown	-nan/-nan/-nan
NOTCH2	ABLIM1	0.246800	0.246800	0.000000	0.898298	3	unknown	-nan/-nan/-nan
ABLIM1	NPC1	0.059100	0.059100	0.000000	0.942470	3	unknown	-nan/-nan/-nan
ABLIM1	NUDT6	0.127600	0.127600	0.000000	0.863636	3	unknown	-nan/-nan/-nan
PIK3R1	ABLIM1	0.141200	0.141200	0.000000	0.522663	3	unknown	-nan/-nan/-nan
PPIB	ABLIM1	0.088900	0.088900	0.000000	0.929134	3	unknown	-nan/-nan/-nan
PTMA	ABLIM1	0.323000	0.323000	0.000000	0.790402	3	unknown	-nan/-nan/-nan
RBL2	ABLIM1	0.088900	0.088900	0.000000	0.820022	3	unknown	-nan/-nan/-nan
RORA	ABLIM1	0.070700	0.070700	0.000000	0.653465	3	unknown	-nan/-nan/-nan
ABLIM1	SOX9	0.432100	0.432100	0.000000	0.656330	3	unknown	-nan/-nan/-nan
ABLIM1	SPATA2L	0.082700	0.082700	0.000000	0.985490	3	unknown	-nan/-nan/-nan
SQLE	ABLIM1	0.060800	0.060800	0.000000	0.945724	3	unknown	-nan/-nan/-nan
TCF4	ABLIM1	0.124900	0.124900	0.000000	0.625300	3	unknown	-nan/-nan/-nan
ABLIM1	THRA	0.493300	0.493300	0.000000	0.879384	3	unknown	-nan/-nan/-nan
ACAT2	ATP2C2	0.059100	0.059100	0.000000	0.971235	3	unknown	-nan/-nan/-nan
CCNB1	ACAT2	0.537000	0.537000	0.000000	0.939106	3	unknown	-nan/-nan/-nan
ACAT2	CXADR	0.232800	0.232800	0.000000	0.880584	3	unknown	-nan/-nan/-nan
ACAT2	DHCR7	0.673200	0.673200	0.000000	0.662210	3	unknown	-nan/-nan/-nan
E2F1	ACAT2	0.222300	0.222300	0.000000	0.902834	3	unknown	-nan/-nan/-nan
ACAT2	EBP	0.376000	0.376000	0.000000	0.822606	3	unknown	-nan/-nan/-nan
ACAT2	EWSR1	0.060900	0.060900	0.000000	0.990148	3	unknown	-nan/-nan/-nan
