Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	CEACAM1	0.150800	0.150800	0.000000	0.513926	3	unknown	-nan/-nan/-nan
CHAF1A	ABCF1	0.498400	0.498400	0.000000	0.711075	3	unknown	-nan/-nan/-nan
CTPS	ABCF1	0.073800	0.073800	0.000000	0.956640	3	unknown	-nan/-nan/-nan
ABCF1	ELOVL1	0.051300	0.051300	0.000000	0.604288	3	unknown	-nan/-nan/-nan
EMG1	ABCF1	0.076800	0.076800	0.000000	0.575521	3	unknown	-nan/-nan/-nan
EPHB3	ABCF1	0.135300	0.135300	0.000000	0.629712	3	unknown	-nan/-nan/-nan
ABCF1	FAM48A	0.104800	0.104800	0.000000	0.695611	3	unknown	-nan/-nan/-nan
FBXO32	ABCF1	0.054400	0.054400	0.000000	0.648897	3	unknown	-nan/-nan/-nan
HSPA14	ABCF1	0.141600	0.141600	0.000000	0.624294	3	unknown	-nan/-nan/-nan
ABCF1	INF2	0.055600	0.055600	0.000000	0.625899	3	unknown	-nan/-nan/-nan
IRAK1	ABCF1	0.084900	0.084900	0.000000	0.877503	3	unknown	-nan/-nan/-nan
PDK1	ABCF1	0.071300	0.071300	0.000000	0.861150	3	unknown	-nan/-nan/-nan
PSAT1	ABCF1	0.139000	0.139000	0.000000	0.868345	3	unknown	-nan/-nan/-nan
RASA1	ABCF1	0.055300	0.055300	0.000000	0.600362	3	unknown	-nan/-nan/-nan
TEX10	ABCF1	0.053800	0.053800	0.000000	0.669145	3	unknown	-nan/-nan/-nan
ABLIM1	ACTG1	0.080500	0.080500	0.000000	0.839752	3	unknown	-nan/-nan/-nan
AKAP12	ABLIM1	0.066400	0.066400	0.000000	0.909639	3	unknown	-nan/-nan/-nan
ANTXR2	ABLIM1	0.077800	0.077800	0.000000	0.556555	3	unknown	-nan/-nan/-nan
ABLIM1	ARHGAP10	0.150900	0.150900	0.000000	0.993373	3	unknown	-nan/-nan/-nan
ABLIM1	BZW2	0.058500	0.058500	0.000000	0.582906	3	unknown	-nan/-nan/-nan
CCDC3	ABLIM1	0.071800	0.071800	0.000000	0.902507	3	unknown	-nan/-nan/-nan
ABLIM1	CDH11	0.069800	0.069800	0.000000	0.938395	3	unknown	-nan/-nan/-nan
CHPF	ABLIM1	0.074200	0.074200	0.000000	0.580863	3	unknown	-nan/-nan/-nan
CLDN5	ABLIM1	0.129900	0.129900	0.000000	0.788299	3	unknown	-nan/-nan/-nan
CRYAB	ABLIM1	0.086900	0.086900	0.000000	0.852704	3	unknown	-nan/-nan/-nan
ABLIM1	CTSF	0.061900	0.061900	0.000000	0.712439	3	unknown	-nan/-nan/-nan
ABLIM1	DOCK9	0.109700	0.109700	0.000000	0.877849	3	unknown	-nan/-nan/-nan
ABLIM1	EFEMP1	0.096600	0.096600	0.000000	0.620083	3	unknown	-nan/-nan/-nan
ABLIM1	FGF1	0.082500	0.082500	0.000000	0.887273	3	unknown	-nan/-nan/-nan
FZD4	ABLIM1	0.149400	0.149400	0.000000	0.992637	3	unknown	-nan/-nan/-nan
GNAI1	ABLIM1	0.208100	0.208100	0.000000	0.913984	3	unknown	-nan/-nan/-nan
GPX3	ABLIM1	0.106800	0.106800	0.000000	0.812734	3	unknown	-nan/-nan/-nan
ABLIM1	GRK5	0.055900	0.055900	0.000000	0.778175	3	unknown	-nan/-nan/-nan
ABLIM1	HADH	0.123500	0.123500	0.000000	0.591903	3	unknown	-nan/-nan/-nan
ABLIM1	HDAC3	0.112600	0.112600	0.000000	0.943162	3	unknown	-nan/-nan/-nan
IGFBP6	ABLIM1	0.054200	0.054200	0.000000	0.717712	3	unknown	-nan/-nan/-nan
ABLIM1	INHBA	0.341000	0.341000	0.000000	0.868035	3	unknown	-nan/-nan/-nan
ABLIM1	MAP2K5	0.089200	0.089200	0.000000	0.991031	3	unknown	-nan/-nan/-nan
ABLIM1	MBOAT2	0.065500	0.065500	0.000000	0.648855	3	unknown	-nan/-nan/-nan
ABLIM1	MMP3	0.189200	0.189200	0.000000	0.995772	3	unknown	-nan/-nan/-nan
NCOA7	ABLIM1	0.063100	0.063100	0.000000	0.944532	3	unknown	-nan/-nan/-nan
ABLIM1	NFIB	0.081100	0.081100	0.000000	0.556104	3	unknown	-nan/-nan/-nan
ABLIM1	NFIX	0.149400	0.149400	0.000000	0.906292	3	unknown	-nan/-nan/-nan
ABLIM1	NUPR1	0.076900	0.076900	0.000000	0.953186	3	unknown	-nan/-nan/-nan
