Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
ABCF1	BCAM	0.062000	0.062000	0.000000	0.533871	3	unknown	nan/nan/nan
ABCF1	CASP3	0.095400	0.095400	0.000000	0.931866	3	unknown	nan/nan/nan
CCNB2	ABCF1	0.053000	0.053000	0.000000	0.943396	3	unknown	nan/nan/nan
ABCF1	CDC42	0.057400	0.057400	0.000000	0.897213	3	unknown	nan/nan/nan
DDR1	ABCF1	0.144200	0.144200	0.000000	0.710818	3	unknown	nan/nan/nan
DPH2	ABCF1	0.087600	0.087600	0.000000	0.923516	3	unknown	nan/nan/nan
ABCF1	DUSP6	0.127900	0.127900	0.000000	0.721658	3	unknown	nan/nan/nan
E2F3	ABCF1	0.146300	0.146300	0.000000	0.823650	3	unknown	nan/nan/nan
ABCF1	FGFR2	0.431300	0.431300	0.000000	0.769302	3	unknown	nan/nan/nan
GNAI2	ABCF1	0.171600	0.171600	0.000000	0.622960	3	unknown	nan/nan/nan
LYAR	ABCF1	0.088800	0.088800	0.000000	0.766892	3	unknown	nan/nan/nan
MAPK14	ABCF1	0.329200	0.329200	0.000000	0.603281	3	unknown	nan/nan/nan
ABCF1	MAPK8	0.110800	0.110800	0.000000	0.731949	3	unknown	nan/nan/nan
NOTCH4	ABCF1	0.098900	0.098900	0.000000	0.561173	3	unknown	nan/nan/nan
OSBPL8	ABCF1	0.058300	0.058300	0.000000	0.859348	3	unknown	nan/nan/nan
ABCF1	PLAT	0.097800	0.097800	0.000000	0.797546	3	unknown	nan/nan/nan
ABCF1	PNO1	0.052500	0.052500	0.000000	0.950476	3	unknown	nan/nan/nan
PPP1R11	ABCF1	0.213600	0.213600	0.000000	0.670412	3	unknown	nan/nan/nan
PRKX	ABCF1	0.172000	0.172000	0.000000	0.890698	3	unknown	nan/nan/nan
ABCF1	PTMA	0.140000	0.140000	0.000000	0.590000	3	unknown	nan/nan/nan
ABCF1	RASSF1	0.158500	0.158500	0.000000	0.766562	3	unknown	nan/nan/nan
RNASE4	ABCF1	0.062300	0.062300	0.000000	0.584270	3	unknown	nan/nan/nan
ABCF1	RNF5	0.128500	0.128500	0.000000	0.760311	3	unknown	nan/nan/nan
ABCF1	RXRB	0.073600	0.073600	0.000000	0.552989	3	unknown	nan/nan/nan
ABCF1	SMAD7	0.097300	0.097300	0.000000	0.988695	3	unknown	nan/nan/nan
SOCS6	ABCF1	0.105200	0.105200	0.000000	0.723384	3	unknown	nan/nan/nan
STAM2	ABCF1	0.056700	0.056700	0.000000	0.945326	3	unknown	nan/nan/nan
STX12	ABCF1	0.091900	0.091900	0.000000	0.801959	3	unknown	nan/nan/nan
ABCF1	SULF2	0.402200	0.402200	0.000000	0.687469	3	unknown	nan/nan/nan
TK2	ABCF1	0.616200	0.616200	0.000000	0.503733	3	unknown	nan/nan/nan
TMSB10	ABCF1	0.154100	0.154100	0.000000	0.832576	3	unknown	nan/nan/nan
TPM1	ABCF1	0.186800	0.186800	0.000000	0.890257	3	unknown	nan/nan/nan
ABLIM1	ADAM10	0.076600	0.076600	0.000000	0.524804	3	unknown	nan/nan/nan
ATF2	ABLIM1	0.101100	0.101100	0.000000	0.695351	3	unknown	nan/nan/nan
ABLIM1	BMPR2	0.073000	0.073000	0.000000	0.571233	3	unknown	nan/nan/nan
BPGM	ABLIM1	0.181600	0.181600	0.000000	0.674009	3	unknown	nan/nan/nan
CCND1	ABLIM1	0.054700	0.054700	0.000000	0.864717	3	unknown	nan/nan/nan
ABLIM1	CTNNB1	0.069700	0.069700	0.000000	0.563845	3	unknown	nan/nan/nan
EIF6	ABLIM1	0.051300	0.051300	0.000000	0.840156	3	unknown	nan/nan/nan
ABLIM1	ENO2	0.139600	0.139600	0.000000	0.633954	3	unknown	nan/nan/nan
EWSR1	ABLIM1	0.256300	0.256300	0.000000	0.877097	3	unknown	nan/nan/nan
FGF1	ABLIM1	0.054000	0.054000	0.000000	0.998148	3	unknown	nan/nan/nan
ABLIM1	FGFR3	0.079400	0.079400	0.000000	0.648615	3	unknown	nan/nan/nan
ABLIM1	GNAS	0.094800	0.094800	0.000000	0.744726	3	unknown	nan/nan/nan
GNB1	ABLIM1	0.073700	0.073700	0.000000	0.843962	3	unknown	nan/nan/nan
GNG12	ABLIM1	0.129300	0.129300	0.000000	0.873163	3	unknown	nan/nan/nan
ABLIM1	HDAC4	0.059000	0.059000	0.000000	0.691525	3	unknown	nan/nan/nan
HLA-F	ABLIM1	0.069400	0.069400	0.000000	0.979827	3	unknown	nan/nan/nan
ILKAP	ABLIM1	0.062700	0.062700	0.000000	0.553429	3	unknown	nan/nan/nan
KLF11	ABLIM1	0.085400	0.085400	0.000000	0.895785	3	unknown	nan/nan/nan
NFIX	ABLIM1	0.059800	0.059800	0.000000	0.678930	3	unknown	nan/nan/nan
PIK3R3	ABLIM1	0.081000	0.081000	0.000000	0.595062	3	unknown	nan/nan/nan
ABLIM1	PLAT	0.175600	0.175600	0.000000	0.627563	3	unknown	nan/nan/nan
PRKAB1	ABLIM1	0.052400	0.052400	0.000000	0.595420	3	unknown	nan/nan/nan
RAC1	ABLIM1	0.124900	0.124900	0.000000	0.898319	3	unknown	nan/nan/nan
RHOA	ABLIM1	0.063000	0.063000	0.000000	0.719048	3	unknown	nan/nan/nan
RHOB	ABLIM1	0.078700	0.078700	0.000000	0.888183	3	unknown	nan/nan/nan
RORA	ABLIM1	0.053000	0.053000	0.000000	0.781132	3	unknown	nan/nan/nan
RPL23A	ABLIM1	0.059300	0.059300	0.000000	0.875211	3	unknown	nan/nan/nan
RPS12	ABLIM1	0.429600	0.429600	0.000000	0.521415	3	unknown	nan/nan/nan
ABLIM1	SHFM1	0.057900	0.057900	0.000000	0.968912	3	unknown	nan/nan/nan
ABLIM1	SLC16A6	0.068800	0.068800	0.000000	0.683140	3	unknown	nan/nan/nan
ABLIM1	SOS1	0.051100	0.051100	0.000000	0.585127	3	unknown	nan/nan/nan
STK16	ABLIM1	0.141200	0.141200	0.000000	0.909348	3	unknown	nan/nan/nan
ABLIM1	THRA	0.172800	0.172800	0.000000	0.679398	3	unknown	nan/nan/nan
TINF2	ABLIM1	0.557100	0.557100	0.000000	0.678334	3	unknown	nan/nan/nan
TSG101	ABLIM1	0.102400	0.102400	0.000000	0.786133	3	unknown	nan/nan/nan
UBE2D1	ABLIM1	0.150700	0.150700	0.000000	0.673524	3	unknown	nan/nan/nan
ABLIM1	WDR36	0.134000	0.134000	0.000000	0.507463	3	unknown	nan/nan/nan
YWHAE	ABLIM1	0.055000	0.055000	0.000000	0.969091	3	unknown	nan/nan/nan
ATP11C	ACAT2	0.058300	0.058300	0.000000	0.506003	3	unknown	nan/nan/nan
ACAT2	ATP7B	0.071000	0.071000	0.000000	0.792958	3	unknown	nan/nan/nan
ACAT2	BCL2	0.056500	0.056500	0.000000	0.769912	3	unknown	nan/nan/nan
BCL6	ACAT2	0.076600	0.076600	0.000000	0.587467	3	unknown	nan/nan/nan
CCNE1	ACAT2	0.260400	0.260400	0.000000	0.557220	3	unknown	nan/nan/nan
CENPF	ACAT2	0.069900	0.069900	0.000000	0.758226	3	unknown	nan/nan/nan
CYP1B1	ACAT2	0.084100	0.084100	0.000000	0.863258	3	unknown	nan/nan/nan
ACAT2	DHCR7	0.412300	0.412300	0.000000	0.518312	3	unknown	nan/nan/nan
E2F7	ACAT2	0.193500	0.193500	0.000000	0.836693	3	unknown	nan/nan/nan
EBP	ACAT2	0.494400	0.494400	0.000000	0.822411	3	unknown	nan/nan/nan
ACAT2	EZR	0.205700	0.205700	0.000000	0.712688	3	unknown	nan/nan/nan
ACAT2	FADS2	0.241000	0.241000	0.000000	0.722822	3	unknown	nan/nan/nan
ACAT2	FDPS	0.065300	0.065300	0.000000	0.595712	3	unknown	nan/nan/nan
GNA13	ACAT2	0.088400	0.088400	0.000000	0.580317	3	unknown	nan/nan/nan
ACAT2	GOT1	0.098400	0.098400	0.000000	0.767276	3	unknown	nan/nan/nan
HMGCS1	ACAT2	0.536800	0.536800	0.000000	0.794337	3	unknown	nan/nan/nan
ACAT2	HOPX	0.073000	0.073000	0.000000	0.839726	3	unknown	nan/nan/nan
ACAT2	HSPA14	0.126100	0.126100	0.000000	0.517050	3	unknown	nan/nan/nan
IGFBP6	ACAT2	0.080400	0.080400	0.000000	0.988806	3	unknown	nan/nan/nan
ITGAE	ACAT2	0.062100	0.062100	0.000000	0.874396	3	unknown	nan/nan/nan
ACAT2	MAP2K5	0.067000	0.067000	0.000000	0.708955	3	unknown	nan/nan/nan
MAP3K4	ACAT2	0.066100	0.066100	0.000000	0.738275	3	unknown	nan/nan/nan
NFATC3	ACAT2	0.056400	0.056400	0.000000	0.703901	3	unknown	nan/nan/nan
ACAT2	PKIG	0.175500	0.175500	0.000000	0.674074	3	unknown	nan/nan/nan
PLK1	ACAT2	0.094800	0.094800	0.000000	0.688819	3	unknown	nan/nan/nan
ACAT2	PPIF	0.065000	0.065000	0.000000	0.718462	3	unknown	nan/nan/nan
ACAT2	PPP3CA	0.163900	0.163900	0.000000	0.911531	3	unknown	nan/nan/nan
ACAT2	RNF111	0.050800	0.050800	0.000000	0.822835	3	unknown	nan/nan/nan
ACAT2	RPS6KB2	0.096400	0.096400	0.000000	0.535270	3	unknown	nan/nan/nan
SLC7A5	ACAT2	0.134600	0.134600	0.000000	0.523031	3	unknown	nan/nan/nan
ACAT2	SOCS6	0.057500	0.057500	0.000000	0.664348	3	unknown	nan/nan/nan
SPAG5	ACAT2	0.090200	0.090200	0.000000	0.907982	3	unknown	nan/nan/nan
ACAT2	STAM2	0.149200	0.149200	0.000000	0.531501	3	unknown	nan/nan/nan
ACAT2	SUMF1	0.097600	0.097600	0.000000	0.656762	3	unknown	nan/nan/nan
ACAT2	TK1	0.177500	0.177500	0.000000	0.510423	3	unknown	nan/nan/nan
UBE2C	ACAT2	0.107700	0.107700	0.000000	0.887651	3	unknown	nan/nan/nan
ACAT2	UBE2D3	0.062400	0.062400	0.000000	0.788462	3	unknown	nan/nan/nan
UST	ACAT2	0.071300	0.071300	0.000000	0.981767	3	unknown	nan/nan/nan
ACTA2	ACTN1	0.151000	0.151000	0.000000	0.941722	3	unknown	nan/nan/nan
ACTA2	AKAP12	0.134500	0.134500	0.000000	0.919703	3	unknown	nan/nan/nan
ACTA2	ANTXR1	0.097900	0.097900	0.000000	0.670072	3	unknown	nan/nan/nan
ACTA2	CDC42	0.057700	0.057700	0.000000	0.998267	3	unknown	nan/nan/nan
ACTA2	CDH11	0.155400	0.155400	0.000000	0.644144	3	unknown	nan/nan/nan
ACTA2	CHST3	0.056300	0.056300	0.000000	0.555950	3	unknown	nan/nan/nan
ACTA2	CTGF	0.438600	0.438600	0.000000	0.842909	3	unknown	nan/nan/nan
ACTA2	CYB5R3	0.064600	0.064600	0.000000	0.995356	3	unknown	nan/nan/nan
ACTA2	DEPDC7	0.087300	0.087300	0.000000	0.971363	3	unknown	nan/nan/nan
ACTA2	EDNRA	0.193300	0.193300	0.000000	0.770305	3	unknown	nan/nan/nan
EFEMP2	ACTA2	0.148000	0.148000	0.000000	0.538514	3	unknown	nan/nan/nan
ACTA2	FGF1	0.499300	0.499300	0.000000	0.862207	3	unknown	nan/nan/nan
ACTA2	FOXC2	0.191100	0.191100	0.000000	0.963893	3	unknown	nan/nan/nan
ACTA2	FOXQ1	0.079000	0.079000	0.000000	0.932911	3	unknown	nan/nan/nan
ACTA2	GNG10	0.085800	0.085800	0.000000	0.997669	3	unknown	nan/nan/nan
ACTA2	GULP1	0.085800	0.085800	0.000000	0.994172	3	unknown	nan/nan/nan
ACTA2	IGFBP7	0.129200	0.129200	0.000000	0.980650	3	unknown	nan/nan/nan
ACTA2	ILDR1	0.055600	0.055600	0.000000	1.000000	3	unknown	nan/nan/nan
ACTA2	ILK	0.256800	0.256800	0.000000	0.968847	3	unknown	nan/nan/nan
ACTA2	INHBA	0.887000	0.887000	0.000000	0.768433	3	unknown	nan/nan/nan
ACTA2	ISLR	0.089600	0.089600	0.000000	0.598214	3	unknown	nan/nan/nan
ACTA2	ITGA5	0.052400	0.052400	0.000000	0.982824	3	unknown	nan/nan/nan
ACTA2	ITGAV	0.132900	0.132900	0.000000	0.993228	3	unknown	nan/nan/nan
ACTA2	ITGB1	0.549300	0.549300	0.000000	0.964682	3	unknown	nan/nan/nan
ACTA2	KIAA1199	0.056100	0.056100	0.000000	0.985740	3	unknown	nan/nan/nan
ACTA2	LOC399959	0.069100	0.069100	0.000000	0.520984	3	unknown	nan/nan/nan
ACTA2	MMP28	0.389800	0.389800	0.000000	0.979477	3	unknown	nan/nan/nan
ACTA2	MXRA8	0.175000	0.175000	0.000000	0.670286	3	unknown	nan/nan/nan
ACTA2	MYL9	0.627100	0.627100	0.000000	0.659066	3	unknown	nan/nan/nan
MYLK	ACTA2	0.943100	0.943100	0.000000	0.515852	3	unknown	nan/nan/nan
ACTA2	NEDD4	0.050400	0.050400	0.000000	1.000000	3	unknown	nan/nan/nan
ACTA2	NNMT	0.114300	0.114300	0.000000	0.592301	3	unknown	nan/nan/nan
PCDH7	ACTA2	0.625200	0.625200	0.000000	0.507038	3	unknown	nan/nan/nan
