Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
ESR1	GATA3	0.998930	0.998930	0.000000	0.592899	3	unknown
GATA3	XBP1	0.994649	0.994649	0.000000	0.534276	3	unknown
GATA3	YBX1	0.762727	0.762727	0.000000	0.624173	3	unknown
GATA3	ANKRD30A	0.234826	0.234826	0.000000	0.977865	3	unknown
GATA3	TRPS1	0.722825	0.722825	0.000000	0.983926	3	unknown
GATA3	BHLHE40	0.976762	0.976762	0.000000	0.652215	3	unknown
FOXA1	GATA3	0.999694	0.999694	0.000000	0.749809	3	unknown
GATA3	ENO1	0.892371	0.892371	0.000000	0.943293	3	unknown
GATA3	CEBPB	0.859502	0.859502	0.000000	0.902526	3	unknown
GATA3	BTG2	0.433420	0.433420	0.000000	0.560847	3	unknown
LMO4	GATA3	0.067115	0.067115	0.000000	0.514806	3	unknown
GATA3	JUND	0.157774	0.157774	0.000000	0.934109	3	unknown
GATA3	CDKN2A	0.145696	0.145696	0.000000	0.949633	3	unknown
GATA3	PBX1	0.979820	0.979820	0.000000	0.839445	3	unknown
GATA3	NFIB	0.215410	0.215410	0.000000	0.951739	3	unknown
GATA3	PGR	0.134536	0.134536	0.000000	0.635227	3	unknown
GATA3	ZNF91	0.060388	0.060388	0.000000	0.994937	3	unknown
GATA3	IRX3	0.664577	0.664577	0.000000	0.997470	3	unknown
GATA3	EN1	0.628344	0.628344	0.000000	0.655231	3	unknown
GATA3	LASS2	0.913316	0.913316	0.000000	0.973050	3	unknown
GATA3	TSC22D3	0.124904	0.124904	0.000000	0.958384	3	unknown
GATA3	TFAP2A	0.710595	0.710595	0.000000	0.978270	3	unknown
GATA3	CSDA	0.081792	0.081792	0.000000	0.942056	3	unknown
GATA3	LASS6	0.968048	0.968048	0.000000	0.916614	3	unknown
GATA3	TBX3	0.843908	0.843908	0.000000	0.948370	3	unknown
GATA3	FOXP1	0.349488	0.349488	0.000000	0.874016	3	unknown
GATA3	SREBF1	0.602201	0.602201	0.000000	0.938817	3	unknown
GATA3	RCAN1	0.160067	0.160067	0.000000	0.950334	3	unknown
GATA3	TRIM29	0.421648	0.421648	0.000000	0.963379	3	unknown
GATA3	HES1	0.410488	0.410488	0.000000	0.988454	3	unknown
GATA3	HMGA1	0.265403	0.265403	0.000000	0.904378	3	unknown
GATA3	NR2F2	0.077970	0.077970	0.000000	0.996078	3	unknown
GATA3	CREB3L4	0.184987	0.184987	0.000000	0.914050	3	unknown
GATA3	TCEAL1	0.547317	0.547317	0.000000	0.887709	3	unknown
GATA3	PTTG1	0.057178	0.057178	0.000000	0.933155	3	unknown
GATA3	IRX5	0.911023	0.911023	0.000000	0.959725	3	unknown
GATA3	ZNF24	0.069255	0.069255	0.000000	0.973510	3	unknown
GATA3	PCGF2	0.118178	0.118178	0.000000	0.978008	3	unknown
GATA3	HDAC2	0.092952	0.092952	0.000000	0.664474	3	unknown
GATA3	HNRNPK	0.072160	0.072160	0.000000	0.989407	3	unknown
GATA3	SPDEF	0.362941	0.362941	0.000000	0.595619	3	unknown
GATA3	AR	0.308974	0.308974	0.000000	0.806037	3	unknown
